X,Depth,Resistivity,Conductivity
1191.25,1.25,73.69,0.0136
1193.75,1.25,73.75,0.0136
1196.25,1.25,72.59,0.0138
1198.75,1.25,72.59,0.0138
1201.25,1.25,73.61,0.0136
1203.75,1.25,73.37,0.0136
1206.25,1.25,75.99,0.0132
1208.75,1.25,72.95,0.0137
1211.25,1.25,73.01,0.0137
1213.75,1.25,68.75,0.0145
1216.25,1.25,64.43,0.0155
1218.75,1.25,69.25,0.0144
1221.25,1.25,73.06,0.0137
1223.75,1.25,75.17,0.0133
1226.25,1.25,72.65,0.0138
1228.75,1.25,77.73,0.0129
1231.25,1.25,77.81,0.0129
1233.75,1.25,80.46,0.0124
1236.25,1.25,85.93,0.0116
1238.75,1.25,86.09,0.0116
1241.25,1.25,86.3,0.0116
1243.75,1.25,86.27,0.0116
1246.25,1.25,69.85,0.0143
1248.75,1.25,86.88,0.0115
1251.25,1.25,70.08,0.0143
1253.75,1.25,70.33,0.0142
1256.25,1.25,67.13,0.0149
1258.75,1.25,62.49,0.016
1261.25,1.25,68.84,0.0145
1263.75,1.25,69.15,0.0145
1266.25,1.25,81.1,0.0123
1268.75,1.25,66.74,0.015
1271.25,1.25,88.1,0.0114
1273.75,1.25,66.85,0.015
1276.25,1.25,60.14,0.0166
1278.75,1.25,87.15,0.0115
1281.25,1.25,79.77,0.0125
1283.75,1.25,73.33,0.0136
1286.25,1.25,81.14,0.0123
1288.75,1.25,80.81,0.0124
1291.25,1.25,82.47,0.0121
1293.75,1.25,82.33,0.0121
1296.25,1.25,82.57,0.0121
1298.75,1.25,80.58,0.0124
1301.25,1.25,80.83,0.0124
1303.75,1.25,80.91,0.0124
1306.25,1.25,84.66,0.0118
1308.75,1.25,77.2,0.013
1311.25,1.25,70.72,0.0141
1313.75,1.25,79.68,0.0126
1316.25,1.25,79.36,0.0126
1318.75,1.25,85.98,0.0116
1321.25,1.25,80.33,0.0124
1323.75,1.25,89.3,0.0112
1326.25,1.25,79.81,0.0125
1328.75,1.25,85.18,0.0117
1331.25,1.25,76.55,0.0131
1333.75,1.25,80.1,0.0125
1336.25,1.25,76.34,0.0131
1338.75,1.25,82.33,0.0121
1341.25,1.25,77.53,0.0129
1343.75,1.25,78.93,0.0127
1346.25,1.25,81.27,0.0123
1348.75,1.25,80.19,0.0125
1351.25,1.25,71.97,0.0139
1353.75,1.25,64.18,0.0156
1356.25,1.25,77.69,0.0129
1358.75,1.25,48.01,0.0208
1361.25,1.25,65.65,0.0152
1363.75,1.25,76.13,0.0131
1366.25,1.25,76.09,0.0131
1368.75,1.25,76.99,0.013
1371.25,1.25,83.03,0.012
1373.75,1.25,81.55,0.0123
1376.25,1.25,84.11,0.0119
1378.75,1.25,83.73,0.0119
1381.25,1.25,76.3,0.0131
1383.75,1.25,71.95,0.0139
1386.25,1.25,71.04,0.0141
1388.75,1.25,70.47,0.0142
1391.25,1.25,69.85,0.0143
1393.75,1.25,70.39,0.0142
1396.25,1.25,82.2,0.0122
1398.75,1.25,60,0.0167
1401.25,1.25,67.26,0.0149
1403.75,1.25,66.7,0.015
1406.25,1.25,63.34,0.0158
1408.75,1.25,58.76,0.017
1411.25,1.25,60.28,0.0166
1413.75,1.25,67.34,0.0149
1416.25,1.25,63.91,0.0156
1418.75,1.25,66.19,0.0151
1421.25,1.25,65.63,0.0152
1423.75,1.25,65.71,0.0152
1426.25,1.25,65.89,0.0152
1428.75,1.25,65.98,0.0152
1431.25,1.25,62.06,0.0161
1433.75,1.25,62.58,0.016
1436.25,1.25,58.71,0.017
1438.75,1.25,58.87,0.017
1441.25,1.25,53.16,0.0188
1443.75,1.25,53.04,0.0189
1446.25,1.25,55.84,0.0179
1448.75,1.25,56.44,0.0177
1451.25,1.25,42.55,0.0235
1453.75,1.25,50.29,0.0199
1456.25,1.25,49.81,0.0201
1458.75,1.25,38.83,0.0258
1461.25,1.25,40.12,0.0249
1463.75,1.25,43.09,0.0232
1466.25,1.25,43.62,0.0229
1468.75,1.25,51.42,0.0194
1471.25,1.25,49.56,0.0202
1473.75,1.25,52.87,0.0189
1476.25,1.25,56.45,0.0177
1478.75,1.25,56.07,0.0178
1481.25,1.25,63.16,0.0158
1483.75,1.25,52.4,0.0191
1486.25,1.25,59.83,0.0167
1488.75,1.25,49.5,0.0202
1491.25,1.25,54.21,0.0184
1493.75,1.25,54,0.0185
1496.25,1.25,59.81,0.0167
1498.75,1.25,54.79,0.0183
1501.25,1.25,59.7,0.0167
1503.75,1.25,58.21,0.0172
1506.25,1.25,52.81,0.0189
1508.75,1.25,55.08,0.0182
1511.25,1.25,55.24,0.0181
1513.75,1.25,54.8,0.0182
1516.25,1.25,58.38,0.0171
1518.75,1.25,58.51,0.0171
1521.25,1.25,57.74,0.0173
1523.75,1.25,56.84,0.0176
1526.25,1.25,54.52,0.0183
1528.75,1.25,55.17,0.0181
1531.25,1.25,53.58,0.0187
1533.75,1.25,43.82,0.0228
1536.25,1.25,45.65,0.0219
1538.75,1.25,47.07,0.0212
1541.25,1.25,37.01,0.027
1543.75,1.25,45.72,0.0219
1546.25,1.25,46.96,0.0213
1548.75,1.25,35.25,0.0284
1551.25,1.25,42.23,0.0237
1553.75,1.25,43.04,0.0232
1556.25,1.25,47.64,0.021
1558.75,1.25,48.7,0.0205
1561.25,1.25,44.67,0.0224
1563.75,1.25,46.14,0.0217
1566.25,1.25,46.47,0.0215
1568.75,1.25,35.71,0.028
8.75,3.75,30.65,0.0326
11.25,3.75,30.91,0.0324
13.75,3.75,31.31,0.0319
16.25,3.75,31.19,0.0321
18.75,3.75,31.07,0.0322
21.25,3.75,31.11,0.0321
23.75,3.75,31.94,0.0313
26.25,3.75,31.97,0.0313
28.75,3.75,31.69,0.0316
31.25,3.75,31.54,0.0317
33.75,3.75,31.52,0.0317
36.25,3.75,31.67,0.0316
38.75,3.75,31.95,0.0313
41.25,3.75,32.01,0.0312
43.75,3.75,28.96,0.0345
46.25,3.75,28.65,0.0349
48.75,3.75,28.6,0.035
51.25,3.75,28.38,0.0352
53.75,3.75,27.96,0.0358
56.25,3.75,27.56,0.0363
58.75,3.75,28.47,0.0351
61.25,3.75,30.07,0.0333
63.75,3.75,37.31,0.0268
66.25,3.75,39.34,0.0254
68.75,3.75,40.9,0.0245
71.25,3.75,41.95,0.0238
73.75,3.75,26.11,0.0383
76.25,3.75,26.09,0.0383
78.75,3.75,41.63,0.024
81.25,3.75,40.07,0.025
83.75,3.75,39.21,0.0255
86.25,3.75,39.14,0.0255
88.75,3.75,33.69,0.0297
91.25,3.75,29.77,0.0336
