X,Depth,Resistivity,Conductivity
273.75,1.25,38.58,0.0259
276.25,1.25,25.46,0.0393
278.75,1.25,30,0.0333
281.25,1.25,26.38,0.0379
283.75,1.25,30.1,0.0332
286.25,1.25,23.95,0.0418
288.75,1.25,27.55,0.0363
291.25,1.25,26.59,0.0376
293.75,1.25,24.85,0.0402
296.25,1.25,27.55,0.0363
298.75,1.25,25.23,0.0396
301.25,1.25,25.26,0.0396
303.75,1.25,24.32,0.0411
306.25,1.25,28.63,0.0349
308.75,1.25,27.79,0.036
311.25,1.25,26.37,0.0379
313.75,1.25,24.83,0.0403
316.25,1.25,27.64,0.0362
318.75,1.25,24.83,0.0403
321.25,1.25,28.38,0.0352
323.75,1.25,25.75,0.0388
326.25,1.25,29.2,0.0343
328.75,1.25,29.22,0.0342
331.25,1.25,27.4,0.0365
333.75,1.25,27.03,0.037
336.25,1.25,25.63,0.039
338.75,1.25,25.87,0.0387
341.25,1.25,26.95,0.0371
343.75,1.25,26.93,0.0371
346.25,1.25,27.17,0.0368
348.75,1.25,27.9,0.0358
351.25,1.25,27.87,0.0359
353.75,1.25,33.28,0.03
356.25,1.25,34.34,0.0291
358.75,1.25,30.76,0.0325
361.25,1.25,28.76,0.0348
363.75,1.25,28.7,0.0348
366.25,1.25,28.27,0.0354
368.75,1.25,27.85,0.0359
371.25,1.25,28.63,0.0349
373.75,1.25,30.15,0.0332
376.25,1.25,29.34,0.0341
378.75,1.25,29.16,0.0343
381.25,1.25,32.9,0.0304
383.75,1.25,27.84,0.0359
386.25,1.25,35.4,0.0283
388.75,1.25,35.72,0.028
391.25,1.25,28.45,0.0351
393.75,1.25,30.18,0.0331
396.25,1.25,28.19,0.0355
398.75,1.25,26.24,0.0381
401.25,1.25,28.04,0.0357
403.75,1.25,29.69,0.0337
406.25,1.25,28.69,0.0348
408.75,1.25,28.61,0.0349
411.25,1.25,29.76,0.0336
413.75,1.25,28.11,0.0356
416.25,1.25,28.18,0.0355
418.75,1.25,28.28,0.0354
421.25,1.25,26.89,0.0372
423.75,1.25,27.72,0.0361
426.25,1.25,27.88,0.0359
428.75,1.25,27.27,0.0367
431.25,1.25,26.95,0.0371
433.75,1.25,30.72,0.0325
436.25,1.25,24.68,0.0405
438.75,1.25,24.71,0.0405
441.25,1.25,25.45,0.0393
443.75,1.25,25.32,0.0395
446.25,1.25,26.75,0.0374
448.75,1.25,26.78,0.0373
451.25,1.25,22.55,0.0443
453.75,1.25,33.04,0.0303
456.25,1.25,37.43,0.0267
458.75,1.25,33.83,0.0296
461.25,1.25,35.52,0.0282
463.75,1.25,35.62,0.0281
466.25,1.25,31.2,0.0321
468.75,1.25,31.93,0.0313
471.25,1.25,24.48,0.0408
473.75,1.25,34.47,0.029
476.25,1.25,26.02,0.0384
478.75,1.25,29.31,0.0341
481.25,1.25,22.49,0.0445
483.75,1.25,24.84,0.0403
486.25,1.25,25.04,0.0399
488.75,1.25,23.65,0.0423
491.25,1.25,26,0.0385
493.75,1.25,26.31,0.038
496.25,1.25,28.58,0.035
498.75,1.25,21.9,0.0457
501.25,1.25,21.51,0.0465
503.75,1.25,22.07,0.0453
506.25,1.25,22.43,0.0446
508.75,1.25,19.26,0.0519
511.25,1.25,22.67,0.0441
513.75,1.25,19.91,0.0502
516.25,1.25,19.98,0.0501
518.75,1.25,19.6,0.051
521.25,1.25,23.81,0.042
523.75,1.25,19.21,0.0521
526.25,1.25,21.9,0.0457
528.75,1.25,19.32,0.0518
531.25,1.25,26.9,0.0372
533.75,1.25,19.56,0.0511
536.25,1.25,27.57,0.0363
538.75,1.25,17.8,0.0562
541.25,1.25,26.31,0.038
543.75,1.25,25.43,0.0393
546.25,1.25,26.74,0.0374
548.75,1.25,30.14,0.0332
551.25,1.25,28.19,0.0355
553.75,1.25,28.22,0.0354
556.25,1.25,28.32,0.0353
558.75,1.25,34.28,0.0292
561.25,1.25,31.45,0.0318
563.75,1.25,31.78,0.0315
566.25,1.25,26.92,0.0371
568.75,1.25,34.99,0.0286
571.25,1.25,30.54,0.0327
573.75,1.25,34.85,0.0287
576.25,1.25,30.78,0.0325
578.75,1.25,30.99,0.0323
581.25,1.25,28.91,0.0346
583.75,1.25,30.82,0.0325
586.25,1.25,30.17,0.0331
588.75,1.25,29.59,0.0338
591.25,1.25,33.84,0.0295
593.75,1.25,33.51,0.0298
596.25,1.25,39.54,0.0253
598.75,1.25,37.54,0.0266
601.25,1.25,31.73,0.0315
603.75,1.25,35.02,0.0286
606.25,1.25,34.89,0.0287
608.75,1.25,34.78,0.0288
611.25,1.25,31.47,0.0318
613.75,1.25,35.49,0.0282
616.25,1.25,32.48,0.0308
618.75,1.25,30.51,0.0328
621.25,1.25,30.65,0.0326
623.75,1.25,32.89,0.0304
626.25,1.25,32.1,0.0312
628.75,1.25,32.18,0.0311
631.25,1.25,28.69,0.0349
633.75,1.25,29.01,0.0345
636.25,1.25,27.02,0.037
638.75,1.25,26.99,0.037
641.25,1.25,29.72,0.0336
643.75,1.25,29.72,0.0336
646.25,1.25,29.63,0.0337
648.75,1.25,29.64,0.0337
651.25,1.25,30.04,0.0333
653.75,1.25,28.43,0.0352
656.25,1.25,28.76,0.0348
658.75,1.25,27.51,0.0363
661.25,1.25,26.41,0.0379
663.75,1.25,26.43,0.0378
666.25,1.25,29.62,0.0338
668.75,1.25,25.91,0.0386
671.25,1.25,25.55,0.0391
673.75,1.25,25.77,0.0388
676.25,1.25,28.22,0.0354
678.75,1.25,28.18,0.0355
681.25,1.25,32.6,0.0307
683.75,1.25,29.85,0.0335
686.25,1.25,41.59,0.024
688.75,1.25,39.67,0.0252
691.25,1.25,40.04,0.025
693.75,1.25,35.84,0.0279
696.25,1.25,34.19,0.0292
698.75,1.25,33.28,0.03
701.25,1.25,31.88,0.0314
703.75,1.25,32.61,0.0307
706.25,1.25,32.63,0.0306
708.75,1.25,29.81,0.0336
711.25,1.25,23.13,0.0432
713.75,1.25,27.21,0.0367
716.25,1.25,26.89,0.0372
718.75,1.25,26.74,0.0374
721.25,1.25,29.54,0.0339
723.75,1.25,28.97,0.0345
726.25,1.25,35.58,0.0281
728.75,1.25,32.66,0.0306
731.25,1.25,35.18,0.0284
733.75,1.25,35.15,0.0284
736.25,1.25,35.63,0.0281
738.75,1.25,32.6,0.0307
741.25,1.25,32.99,0.0303
743.75,1.25,37.7,0.0265
746.25,1.25,31.61,0.0316
748.75,1.25,32.31,0.031
751.25,1.25,36.98,0.027
753.75,1.25,37.14,0.0269
756.25,1.25,43.4,0.023
758.75,1.25,43.49,0.023
761.25,1.25,38.4,0.026
763.75,1.25,34.46,0.029
766.25,1.25,37.89,0.0264
768.75,1.25,35.76,0.028
771.25,1.25,35.23,0.0284
773.75,1.25,36.05,0.0277
776.25,1.25,39.23,0.0255
778.75,1.25,35.6,0.0281
781.25,1.25,31.83,0.0314
783.75,1.25,38.62,0.0259
786.25,1.25,30.52,0.0328
788.75,1.25,32.75,0.0305
791.25,1.25,28.28,0.0354
793.75,1.25,33.48,0.0299
796.25,1.25,26.2,0.0382
798.75,1.25,30.58,0.0327
801.25,1.25,30.09,0.0332
803.75,1.25,28.77,0.0348
806.25,1.25,29.52,0.0339
808.75,1.25,28.28,0.0354
811.25,1.25,28.57,0.035
813.75,1.25,29.84,0.0335
816.25,1.25,29.34,0.0341
818.75,1.25,29.64,0.0337
821.25,1.25,29.52,0.0339
823.75,1.25,30.6,0.0327
826.25,1.25,31.13,0.0321
828.75,1.25,28.88,0.0346
831.25,1.25,28.27,0.0354
833.75,1.25,30.53,0.0328
836.25,1.25,26.68,0.0375
838.75,1.25,26.55,0.0377
841.25,1.25,24.67,0.0405
843.75,1.25,23.63,0.0423
846.25,1.25,25.64,0.039
848.75,1.25,24.96,0.0401
851.25,1.25,27.6,0.0362
853.75,1.25,26.53,0.0377
856.25,1.25,31.68,0.0316
858.75,1.25,31.45,0.0318
861.25,1.25,35.06,0.0285
863.75,1.25,35.01,0.0286
866.25,1.25,36.99,0.027
868.75,1.25,35.47,0.0282
871.25,1.25,33.17,0.0301
873.75,1.25,33.87,0.0295
876.25,1.25,26.27,0.0381
878.75,1.25,34.02,0.0294
881.25,1.25,30.67,0.0326
883.75,1.25,30.71,0.0326
886.25,1.25,27.36,0.0365
888.75,1.25,33.5,0.0299
891.25,1.25,27.06,0.037
893.75,1.25,27.06,0.037
896.25,1.25,25.95,0.0385
898.75,1.25,26.16,0.0382
901.25,1.25,24.66,0.0406
903.75,1.25,24.72,0.0405
906.25,1.25,24.12,0.0415
908.75,1.25,24.11,0.0415
911.25,1.25,24.79,0.0403
913.75,1.25,24.52,0.0408
916.25,1.25,24.8,0.0403
918.75,1.25,24.38,0.041
921.25,1.25,25.3,0.0395
923.75,1.25,25.24,0.0396
926.25,1.25,28.08,0.0356
928.75,1.25,27.82,0.0359
931.25,1.25,25.52,0.0392
933.75,1.25,27.28,0.0367
936.25,1.25,25.01,0.04
938.75,1.25,24.84,0.0403
941.25,1.25,25.48,0.0392
943.75,1.25,25.5,0.0392
946.25,1.25,23.64,0.0423
948.75,1.25,23.9,0.0418
951.25,1.25,23.16,0.0432
953.75,1.25,22.91,0.0437
956.25,1.25,23.3,0.0429
958.75,1.25,23.13,0.0432
961.25,1.25,22.19,0.0451
963.75,1.25,25.27,0.0396
966.25,1.25,25.4,0.0394
968.75,1.25,22.92,0.0436
971.25,1.25,26.56,0.0377
973.75,1.25,26.58,0.0376
976.25,1.25,25.12,0.0398
978.75,1.25,22.69,0.0441
981.25,1.25,22.28,0.0449
983.75,1.25,22.26,0.0449
986.25,1.25,22.33,0.0448
988.75,1.25,20.79,0.0481
991.25,1.25,24.33,0.0411
993.75,1.25,24.12,0.0415
996.25,1.25,28.2,0.0355
998.75,1.25,25.13,0.0398
1001.25,1.25,25.77,0.0388
1003.75,1.25,25.59,0.0391
1006.25,1.25,35.55,0.0281
1008.75,1.25,27.26,0.0367
1011.25,1.25,28.84,0.0347
1013.75,1.25,30.14,0.0332
1016.25,1.25,32.4,0.0309
1018.75,1.25,23.38,0.0428
1021.25,1.25,28.64,0.0349
1023.75,1.25,26.37,0.0379
1026.25,1.25,26.59,0.0376
1028.75,1.25,26.54,0.0377
1031.25,1.25,27.44,0.0364
1033.75,1.25,28.21,0.0354
1036.25,1.25,30.21,0.0331
1038.75,1.25,31.05,0.0322
1041.25,1.25,30.35,0.0329
1043.75,1.25,31.87,0.0314
1046.25,1.25,31.21,0.032
1048.75,1.25,31.87,0.0314
1051.25,1.25,31.05,0.0322
1053.75,1.25,35.06,0.0285
1056.25,1.25,26.41,0.0379
1058.75,1.25,29.64,0.0337
1061.25,1.25,22.06,0.0453
1063.75,1.25,25.16,0.0397
1066.25,1.25,23.63,0.0423
1068.75,1.25,25.2,0.0397
1071.25,1.25,23.83,0.042
1073.75,1.25,27.44,0.0364
1076.25,1.25,20.88,0.0479
1078.75,1.25,24.66,0.0405
1081.25,1.25,23.34,0.0429
1083.75,1.25,21.53,0.0464
1086.25,1.25,18.24,0.0548
1088.75,1.25,21.83,0.0458
1091.25,1.25,21.34,0.0469
1093.75,1.25,19.63,0.0509
1096.25,1.25,20.08,0.0498
1098.75,1.25,20.04,0.0499
1101.25,1.25,19.91,0.0502
1103.75,1.25,20.48,0.0488
1106.25,1.25,20.8,0.0481
1108.75,1.25,20.84,0.048
1111.25,1.25,21.65,0.0462
1113.75,1.25,21.1,0.0474
1116.25,1.25,23.73,0.0421
1118.75,1.25,20.64,0.0485
1121.25,1.25,22.51,0.0444
1123.75,1.25,18.74,0.0534
1126.25,1.25,23.57,0.0424
1128.75,1.25,21.2,0.0472
1131.25,1.25,24.32,0.0411
1133.75,1.25,24.31,0.0411
1136.25,1.25,24.51,0.0408
1138.75,1.25,23.11,0.0433
1141.25,1.25,23.77,0.0421
1143.75,1.25,23.42,0.0427
1146.25,1.25,25.69,0.0389
1148.75,1.25,26.12,0.0383
1151.25,1.25,26.16,0.0382
1153.75,1.25,25.86,0.0387
1156.25,1.25,25.99,0.0385
1158.75,1.25,26.04,0.0384
1161.25,1.25,26.93,0.0371
1163.75,1.25,26.47,0.0378
1166.25,1.25,25.52,0.0392
1168.75,1.25,25.8,0.0388
1171.25,1.25,25.94,0.0385
1173.75,1.25,25.93,0.0386
1176.25,1.25,25.67,0.039
1178.75,1.25,25.38,0.0394
1181.25,1.25,29.57,0.0338
1183.75,1.25,29.61,0.0338
1186.25,1.25,27.61,0.0362
1188.75,1.25,31.5,0.0317
1191.25,1.25,26.59,0.0376
1193.75,1.25,27.15,0.0368
1196.25,1.25,25.07,0.0399
1198.75,1.25,26.18,0.0382
1201.25,1.25,23.35,0.0428
1203.75,1.25,30,0.0333
1206.25,1.25,26.78,0.0373
1208.75,1.25,29.67,0.0337
1211.25,1.25,33.12,0.0302
1213.75,1.25,33.23,0.0301
1216.25,1.25,34.53,0.029
1218.75,1.25,34.6,0.0289
1221.25,1.25,25.01,0.04
1223.75,1.25,34.6,0.0289
1226.25,1.25,34.5,0.029
1228.75,1.25,31.14,0.0321
1231.25,1.25,35.25,0.0284
1233.75,1.25,31.42,0.0318
1236.25,1.25,34.05,0.0294
1238.75,1.25,34.1,0.0293
1241.25,1.25,31.56,0.0317
1243.75,1.25,30.31,0.033
1246.25,1.25,40.69,0.0246
1248.75,1.25,31.28,0.032
1251.25,1.25,36.64,0.0273
1253.75,1.25,36.18,0.0276
1256.25,1.25,36.45,0.0274
1258.75,1.25,32.64,0.0306
1261.25,1.25,40.37,0.0248
1263.75,1.25,32.31,0.031
1266.25,1.25,31.63,0.0316
1268.75,1.25,28.59,0.035
1271.25,1.25,31.31,0.0319
1273.75,1.25,31.15,0.0321
1276.25,1.25,30.87,0.0324
1278.75,1.25,30.16,0.0332
1281.25,1.25,32.32,0.0309
1283.75,1.25,32.29,0.031
1286.25,1.25,32.74,0.0305
1288.75,1.25,32.41,0.0309
1291.25,1.25,32.88,0.0304
1293.75,1.25,33.37,0.03
1296.25,1.25,29.98,0.0334
1298.75,1.25,33.94,0.0295
1301.25,1.25,27.27,0.0367
1303.75,1.25,28.41,0.0352
1306.25,1.25,32.51,0.0308
1308.75,1.25,32.31,0.0309
1311.25,1.25,29.49,0.0339
1313.75,1.25,32.87,0.0304
1316.25,1.25,28.15,0.0355
1318.75,1.25,29.38,0.034
1321.25,1.25,26.7,0.0374
1323.75,1.25,27.61,0.0362
1326.25,1.25,26.83,0.0373
1328.75,1.25,28.2,0.0355
1331.25,1.25,28.18,0.0355
1333.75,1.25,33.22,0.0301
1336.25,1.25,26.92,0.0371
1338.75,1.25,33.23,0.0301
1341.25,1.25,29.67,0.0337
1343.75,1.25,31.6,0.0316
1346.25,1.25,30.57,0.0327
1348.75,1.25,27.53,0.0363
1351.25,1.25,27.72,0.0361
1353.75,1.25,29.59,0.0338
1356.25,1.25,24.49,0.0408
1358.75,1.25,22.07,0.0453
1361.25,1.25,21.86,0.0457
1363.75,1.25,21.05,0.0475
1366.25,1.25,23.86,0.0419
1368.75,1.25,22.48,0.0445
1371.25,1.25,27.03,0.037
1373.75,1.25,25.93,0.0386
1376.25,1.25,26.15,0.0382
1378.75,1.25,26.17,0.0382
1381.25,1.25,31.17,0.0321
1383.75,1.25,29.56,0.0338
1386.25,1.25,25.17,0.0397
1388.75,1.25,30.13,0.0332
1391.25,1.25,27.08,0.0369
1393.75,1.25,27.13,0.0369
1396.25,1.25,25.92,0.0386
1398.75,1.25,26.06,0.0384
1401.25,1.25,23.24,0.043
1403.75,1.25,26.89,0.0372
1406.25,1.25,29.47,0.0339
1408.75,1.25,24.39,0.041
1411.25,1.25,26.9,0.0372
1413.75,1.25,26.77,0.0374
1416.25,1.25,29.1,0.0344
1418.75,1.25,29.04,0.0344
1421.25,1.25,30.02,0.0333
1423.75,1.25,30.15,0.0332
1426.25,1.25,29.83,0.0335
1428.75,1.25,27.44,0.0364
1431.25,1.25,26.53,0.0377
1433.75,1.25,24.76,0.0404
1436.25,1.25,25.07,0.0399
1438.75,1.25,23.46,0.0426
1441.25,1.25,24.32,0.0411
1443.75,1.25,24.32,0.0411
1446.25,1.25,28.97,0.0345
1448.75,1.25,28.27,0.0354
1451.25,1.25,29.54,0.0339
1453.75,1.25,29.42,0.034
1456.25,1.25,29.23,0.0342
1458.75,1.25,32.37,0.0309
1461.25,1.25,25.55,0.0391
1463.75,1.25,25.52,0.0392
1466.25,1.25,31.37,0.0319
1468.75,1.25,31.29,0.032
1471.25,1.25,32.53,0.0307
1473.75,1.25,32.75,0.0305
1476.25,1.25,29.75,0.0336
1478.75,1.25,38.43,0.026
1481.25,1.25,38.4,0.026
1483.75,1.25,33.06,0.0302
1486.25,1.25,29.14,0.0343
1488.75,1.25,30.64,0.0326
1491.25,1.25,30.8,0.0325
1493.75,1.25,25.97,0.0385
1496.25,1.25,32.74,0.0305
1498.75,1.25,31.64,0.0316
1501.25,1.25,32.4,0.0309
1503.75,1.25,32.42,0.0308
1506.25,1.25,33.06,0.0302
1508.75,1.25,37.58,0.0266
1511.25,1.25,37,0.027
1513.75,1.25,34.42,0.0291
1516.25,1.25,33.37,0.03
1518.75,1.25,31.41,0.0318
1521.25,1.25,28.72,0.0348
1523.75,1.25,28.78,0.0347
1526.25,1.25,22.17,0.0451
1528.75,1.25,27.47,0.0364
1531.25,1.25,31.61,0.0316
1533.75,1.25,31.79,0.0315
1536.25,1.25,27.97,0.0358
1538.75,1.25,24.71,0.0405
1541.25,1.25,29.93,0.0334
1543.75,1.25,29.83,0.0335
1546.25,1.25,30.05,0.0333
1548.75,1.25,30.06,0.0333
1551.25,1.25,26.09,0.0383
1553.75,1.25,26.09,0.0383
1556.25,1.25,27.05,0.037
1558.75,1.25,26.99,0.037
1561.25,1.25,23.25,0.043
1563.75,1.25,24.58,0.0407
1566.25,1.25,23.64,0.0423
1568.75,1.25,23.35,0.0428
1571.25,1.25,26.54,0.0377
1573.75,1.25,25.89,0.0386
1576.25,1.25,21.5,0.0465
1578.75,1.25,24.04,0.0416
8.75,3.75,55.34,0.0181
11.25,3.75,55.16,0.0181
13.75,3.75,54.81,0.0182
16.25,3.75,53.73,0.0186
18.75,3.75,53.72,0.0186
21.25,3.75,52.01,0.0192
23.75,3.75,48.1,0.0208
26.25,3.75,47.96,0.0209
28.75,3.75,47.91,0.0209
31.25,3.75,47.82,0.0209
33.75,3.75,47.7,0.021
36.25,3.75,46.85,0.0213
38.75,3.75,46.87,0.0213
41.25,3.75,47.34,0.0211
43.75,3.75,44.15,0.0226
46.25,3.75,36.13,0.0277
48.75,3.75,37.3,0.0268
51.25,3.75,43.2,0.0231
53.75,3.75,43.12,0.0232
56.25,3.75,35.85,0.0279
58.75,3.75,34.94,0.0286
61.25,3.75,34.86,0.0287
63.75,3.75,35.61,0.0281
66.25,3.75,38.2,0.0262
68.75,3.75,37.9,0.0264
71.25,3.75,31.22,0.032
73.75,3.75,31.36,0.0319
76.25,3.75,31.42,0.0318
78.75,3.75,31.04,0.0322
81.25,3.75,30.98,0.0323
83.75,3.75,33.56,0.0298
86.25,3.75,33.84,0.0295
88.75,3.75,25.76,0.0388
91.25,3.75,24.25,0.0412
93.75,3.75,28.14,0.0355
96.25,3.75,31.63,0.0316
98.75,3.75,31.02,0.0322
101.25,3.75,30.56,0.0327
103.75,3.75,30.51,0.0328
106.25,3.75,30.43,0.0329
108.75,3.75,30.29,0.033
111.25,3.75,30.24,0.0331
113.75,3.75,29.98,0.0334
116.25,3.75,29.96,0.0334
118.75,3.75,29.91,0.0334
121.25,3.75,29.88,0.0335
123.75,3.75,29.52,0.0339
126.25,3.75,29.51,0.0339
128.75,3.75,29.63,0.0337
131.25,3.75,29.77,0.0336
133.75,3.75,29.67,0.0337
136.25,3.75,29.53,0.0339
138.75,3.75,30.44,0.0328
141.25,3.75,31.33,0.0319
143.75,3.75,31.27,0.032
146.25,3.75,31.25,0.032
148.75,3.75,31.89,0.0314
151.25,3.75,32.16,0.0311
153.75,3.75,28.13,0.0356
156.25,3.75,28.04,0.0357
158.75,3.75,28.19,0.0355
161.25,3.75,30.48,0.0328
163.75,3.75,31.03,0.0322
166.25,3.75,31.08,0.0322
168.75,3.75,29.9,0.0334
171.25,3.75,28.23,0.0354
173.75,3.75,37.48,0.0267
176.25,3.75,40.49,0.0247
178.75,3.75,40.49,0.0247
181.25,3.75,40.3,0.0248
183.75,3.75,40.59,0.0246
186.25,3.75,45,0.0222
188.75,3.75,52.38,0.0191
191.25,3.75,52.44,0.0191
193.75,3.75,53.68,0.0186
196.25,3.75,56.72,0.0176
198.75,3.75,56.33,0.0178
201.25,3.75,55.35,0.0181
203.75,3.75,55.05,0.0182
206.25,3.75,55.11,0.0181
208.75,3.75,52.19,0.0192
211.25,3.75,49.66,0.0201
213.75,3.75,49.68,0.0201
216.25,3.75,56.59,0.0177
218.75,3.75,48.43,0.0206
221.25,3.75,37.89,0.0264
223.75,3.75,37.92,0.0264
226.25,3.75,45.62,0.0219
228.75,3.75,45.5,0.022
231.25,3.75,44.47,0.0225
233.75,3.75,42.49,0.0235
236.25,3.75,42.46,0.0235
238.75,3.75,46.75,0.0214
241.25,3.75,46.74,0.0214
243.75,3.75,46.11,0.0217
246.25,3.75,43.97,0.0227
248.75,3.75,44.03,0.0227
251.25,3.75,44.24,0.0226
253.75,3.75,44.42,0.0225
256.25,3.75,44.54,0.0225
258.75,3.75,47.93,0.0209
261.25,3.75,51.05,0.0196
263.75,3.75,51.46,0.0194
266.25,3.75,45.38,0.022
268.75,3.75,42.89,0.0233
271.25,3.75,42.69,0.0234
273.75,3.75,46.19,0.0217
276.25,3.75,48.47,0.0206
278.75,3.75,48.58,0.0206
281.25,3.75,48.51,0.0206
283.75,3.75,48.06,0.0208
286.25,3.75,47.83,0.0209
288.75,3.75,48.73,0.0205
291.25,3.75,49.06,0.0204
293.75,3.75,49.37,0.0203
296.25,3.75,49.96,0.02
298.75,3.75,49.99,0.02
301.25,3.75,49.13,0.0204
303.75,3.75,48.88,0.0205
306.25,3.75,43.14,0.0232
308.75,3.75,41.56,0.0241
311.25,3.75,41.5,0.0241
313.75,3.75,41.44,0.0241
316.25,3.75,40.5,0.0247
318.75,3.75,33.77,0.0296
321.25,3.75,33.42,0.0299
323.75,3.75,33.41,0.0299
326.25,3.75,35.53,0.0281
328.75,3.75,36.75,0.0272
331.25,3.75,36.8,0.0272
333.75,3.75,34.3,0.0292
336.25,3.75,32.83,0.0305
338.75,3.75,33.33,0.03
341.25,3.75,33.79,0.0296
343.75,3.75,33.71,0.0297
346.25,3.75,33.58,0.0298
348.75,3.75,33.52,0.0298
351.25,3.75,33.52,0.0298
353.75,3.75,33.9,0.0295
356.25,3.75,34.09,0.0293
358.75,3.75,32.82,0.0305
361.25,3.75,31.88,0.0314
363.75,3.75,32.54,0.0307
366.25,3.75,37.23,0.0269
368.75,3.75,37.11,0.0269
371.25,3.75,37.02,0.027
373.75,3.75,37.61,0.0266
376.25,3.75,37.99,0.0263
378.75,3.75,39.13,0.0256
381.25,3.75,39.5,0.0253
383.75,3.75,30.56,0.0327
386.25,3.75,29.04,0.0344
388.75,3.75,28.96,0.0345
391.25,3.75,28.92,0.0346
393.75,3.75,35.89,0.0279
396.25,3.75,37,0.027
398.75,3.75,33.69,0.0297
401.25,3.75,32.09,0.0312
403.75,3.75,32.03,0.0312
406.25,3.75,31.84,0.0314
408.75,3.75,33.9,0.0295
411.25,3.75,36.42,0.0275
413.75,3.75,36.25,0.0276
416.25,3.75,35.71,0.028
418.75,3.75,28.37,0.0352
421.25,3.75,28.09,0.0356
423.75,3.75,36.13,0.0277
426.25,3.75,38.76,0.0258
428.75,3.75,37.59,0.0266
431.25,3.75,36.07,0.0277
433.75,3.75,35.65,0.028
436.25,3.75,32.12,0.0311
438.75,3.75,32.15,0.0311
441.25,3.75,33.55,0.0298
443.75,3.75,38.41,0.026
446.25,3.75,41.08,0.0243
448.75,3.75,39.23,0.0255
451.25,3.75,37.4,0.0267
453.75,3.75,41.08,0.0243
456.25,3.75,41.13,0.0243
458.75,3.75,33.82,0.0296
461.25,3.75,33.15,0.0302
463.75,3.75,34.84,0.0287
466.25,3.75,48.93,0.0204
468.75,3.75,48.94,0.0204
471.25,3.75,33.82,0.0296
473.75,3.75,34.04,0.0294
476.25,3.75,36.83,0.0272
478.75,3.75,39.22,0.0255
