X,Depth,Resistivity,Conductivity
1133.75,1.25,49.53,0.0202
1136.25,1.25,90.04,0.0111
1138.75,1.25,91.6,0.0109
1141.25,1.25,97.7,0.0102
1143.75,1.25,38.27,0.0261
1146.25,1.25,54.01,0.0185
1148.75,1.25,55.29,0.0181
1151.25,1.25,70.11,0.0143
1153.75,1.25,40.35,0.0248
1156.25,1.25,83.52,0.012
1158.75,1.25,61.21,0.0163
1161.25,1.25,50.5,0.0198
1163.75,1.25,67.12,0.0149
1166.25,1.25,68.84,0.0145
1168.75,1.25,67.16,0.0149
1171.25,1.25,33.29,0.03
1173.75,1.25,65.78,0.0152
1176.25,1.25,23.96,0.0417
1178.75,1.25,57.4,0.0174
1181.25,1.25,28.25,0.0354
1183.75,1.25,46.3,0.0216
1186.25,1.25,19.68,0.0508
1188.75,1.25,33.54,0.0298
1191.25,1.25,15.05,0.0664
1193.75,1.25,14.93,0.067
1196.25,1.25,40.21,0.0249
1198.75,1.25,38.04,0.0263
1201.25,1.25,21.43,0.0467
1203.75,1.25,43.96,0.0227
1206.25,1.25,24.7,0.0405
1208.75,1.25,30.38,0.0329
1211.25,1.25,29.45,0.034
1213.75,1.25,31.91,0.0313
1216.25,1.25,25.64,0.039
1218.75,1.25,26.03,0.0384
1221.25,1.25,25.71,0.0389
1223.75,1.25,31.58,0.0317
1226.25,1.25,33.65,0.0297
1228.75,1.25,26.01,0.0385
1231.25,1.25,28.11,0.0356
1233.75,1.25,28.73,0.0348
1236.25,1.25,22.2,0.0451
1238.75,1.25,24.53,0.0408
1241.25,1.25,45.33,0.0221
1243.75,1.25,34.27,0.0292
1246.25,1.25,32.14,0.0311
1248.75,1.25,28.21,0.0354
1251.25,1.25,28.24,0.0354
1253.75,1.25,28.51,0.0351
1256.25,1.25,32.56,0.0307
1258.75,1.25,27.47,0.0364
1261.25,1.25,30.08,0.0333
1263.75,1.25,28.18,0.0355
1266.25,1.25,31.27,0.032
1268.75,1.25,27.16,0.0368
1271.25,1.25,27.26,0.0367
1273.75,1.25,29.5,0.0339
1276.25,1.25,23.85,0.0419
1278.75,1.25,20.81,0.0481
1281.25,1.25,20.11,0.0497
1283.75,1.25,24.59,0.0407
1286.25,1.25,24.76,0.0404
1288.75,1.25,17.04,0.0587
1291.25,1.25,22.49,0.0445
1293.75,1.25,22.14,0.0452
1296.25,1.25,27.33,0.0366
1298.75,1.25,19.07,0.0524
1301.25,1.25,30.83,0.0324
1303.75,1.25,19.27,0.0519
1306.25,1.25,24.21,0.0413
1308.75,1.25,24.1,0.0415
1311.25,1.25,22.86,0.0437
1313.75,1.25,22.04,0.0454
1316.25,1.25,22.86,0.0437
1318.75,1.25,24.77,0.0404
1321.25,1.25,23.07,0.0434
1323.75,1.25,20.65,0.0484
1326.25,1.25,22.86,0.0437
1328.75,1.25,22.85,0.0438
1331.25,1.25,20.78,0.0481
1333.75,1.25,20.47,0.0489
1336.25,1.25,20.28,0.0493
1338.75,1.25,21.19,0.0472
1341.25,1.25,21.18,0.0472
1343.75,1.25,23.38,0.0428
1346.25,1.25,23.09,0.0433
1348.75,1.25,23.34,0.0428
1351.25,1.25,21.24,0.0471
1353.75,1.25,22.62,0.0442
1356.25,1.25,20.46,0.0489
1358.75,1.25,22.67,0.0441
1361.25,1.25,23.1,0.0433
1363.75,1.25,19.27,0.0519
1366.25,1.25,22.52,0.0444
1368.75,1.25,21.22,0.0471
1371.25,1.25,18.89,0.0529
1373.75,1.25,25.84,0.0387
1376.25,1.25,21.52,0.0465
1378.75,1.25,21.52,0.0465
1381.25,1.25,20.46,0.0489
1383.75,1.25,14.03,0.0713
1386.25,1.25,7.27,0.1375
1388.75,1.25,23.41,0.0427
1391.25,1.25,29.36,0.0341
1393.75,1.25,27.75,0.036
1396.25,1.25,32.46,0.0308
1398.75,1.25,31.27,0.032
1401.25,1.25,36.35,0.0275
1403.75,1.25,36.1,0.0277
1406.25,1.25,36.47,0.0274
1408.75,1.25,37.41,0.0267
1411.25,1.25,36.53,0.0274
1413.75,1.25,36.85,0.0271
1416.25,1.25,37.03,0.027
1418.75,1.25,37.1,0.027
1421.25,1.25,32.26,0.031
1423.75,1.25,35.89,0.0279
1426.25,1.25,35.64,0.0281
1428.75,1.25,38.76,0.0258
1431.25,1.25,44.92,0.0223
1433.75,1.25,43.43,0.023
1436.25,1.25,36.49,0.0274
1438.75,1.25,40.77,0.0245
1441.25,1.25,39.97,0.025
1443.75,1.25,27.83,0.0359
1446.25,1.25,31.35,0.0319
1448.75,1.25,29.9,0.0334
1451.25,1.25,25.39,0.0394
1453.75,1.25,25.42,0.0393
1456.25,1.25,23.92,0.0418
1458.75,1.25,24.26,0.0412
1461.25,1.25,20.75,0.0482
1463.75,1.25,20.75,0.0482
1466.25,1.25,16.22,0.0616
1468.75,1.25,16.17,0.0619
1471.25,1.25,13.72,0.0729
1473.75,1.25,14.56,0.0687
1476.25,1.25,13.72,0.0729
1478.75,1.25,13.8,0.0725
1481.25,1.25,14.26,0.0701
1483.75,1.25,14.91,0.0671
1486.25,1.25,15.54,0.0643
1488.75,1.25,15.44,0.0648
1491.25,1.25,16.44,0.0608
1493.75,1.25,17.71,0.0565
1496.25,1.25,14.65,0.0683
1498.75,1.25,14.67,0.0682
1501.25,1.25,18.24,0.0548
1503.75,1.25,16.74,0.0597
1506.25,1.25,18.29,0.0547
1508.75,1.25,15.97,0.0626
1511.25,1.25,17.73,0.0564
1513.75,1.25,17.78,0.0562
1516.25,1.25,19.61,0.051
1518.75,1.25,19.61,0.051
1521.25,1.25,20.57,0.0486
1523.75,1.25,20.58,0.0486
1526.25,1.25,22.88,0.0437
1528.75,1.25,28.07,0.0356
1531.25,1.25,29.27,0.0342
1533.75,1.25,28.46,0.0351
1536.25,1.25,34.37,0.0291
1538.75,1.25,22.63,0.0442
1541.25,1.25,24.26,0.0412
1543.75,1.25,23.91,0.0418
1546.25,1.25,28.53,0.035
1548.75,1.25,27.72,0.0361
1551.25,1.25,25.32,0.0395
1553.75,1.25,25.15,0.0398
1556.25,1.25,28.96,0.0345
1558.75,1.25,26.99,0.037
1561.25,1.25,26.89,0.0372
1563.75,1.25,29.82,0.0335
1566.25,1.25,26.28,0.0381
1568.75,1.25,26.86,0.0372
1571.25,1.25,24.6,0.0407
1573.75,1.25,27.53,0.0363
1576.25,1.25,25.4,0.0394
1578.75,1.25,26.72,0.0374
1581.25,1.25,19.69,0.0508
1583.75,1.25,19.8,0.0505
1586.25,1.25,28.11,0.0356
1588.75,1.25,26.46,0.0378
1591.25,1.25,26.18,0.0382
1593.75,1.25,35.77,0.028
1596.25,1.25,24.07,0.0415
1598.75,1.25,37,0.027
1601.25,1.25,33.37,0.03
1603.75,1.25,33.31,0.03
1606.25,1.25,37.84,0.0264
1608.75,1.25,36.96,0.0271
1611.25,1.25,41.74,0.024
1613.75,1.25,24.52,0.0408
1616.25,1.25,53.09,0.0188
1618.75,1.25,47.76,0.0209
1621.25,1.25,70.54,0.0142
1623.75,1.25,39.99,0.025
1626.25,1.25,43.73,0.0229
1628.75,1.25,51.27,0.0195
1631.25,1.25,22.31,0.0448
1633.75,1.25,48.36,0.0207
1636.25,1.25,24.13,0.0414
1638.75,1.25,26.65,0.0375
1641.25,1.25,25.58,0.0391
1643.75,1.25,25.4,0.0394
1646.25,1.25,30.2,0.0331
1648.75,1.25,26.02,0.0384
1651.25,1.25,37.89,0.0264
1653.75,1.25,28.46,0.0351
1656.25,1.25,42.49,0.0235
1658.75,1.25,28.74,0.0348
1661.25,1.25,39.18,0.0255
1663.75,1.25,40.08,0.0249
1666.25,1.25,42.92,0.0233
1668.75,1.25,41.12,0.0243
1671.25,1.25,42.58,0.0235
1673.75,1.25,45.06,0.0222
1676.25,1.25,45.62,0.0219
1678.75,1.25,49.14,0.0204
1681.25,1.25,45.24,0.0221
1683.75,1.25,52.53,0.019
1686.25,1.25,48.48,0.0206
1688.75,1.25,53.3,0.0188
1691.25,1.25,50.8,0.0197
1693.75,1.25,59.1,0.0169
1696.25,1.25,44.04,0.0227
1698.75,1.25,45.67,0.0219
1701.25,1.25,33.28,0.03
1703.75,1.25,35.04,0.0285
1706.25,1.25,28.34,0.0353
1708.75,1.25,28.05,0.0356
1711.25,1.25,28.17,0.0355
1713.75,1.25,22.64,0.0442
1716.25,1.25,24.5,0.0408
1718.75,1.25,24.08,0.0415
1721.25,1.25,25.06,0.0399
1723.75,1.25,24.71,0.0405
1726.25,1.25,27.51,0.0364
