X,Depth,Resistivity,Conductivity
28.75,3.75,40.07,0.025
31.25,3.75,39.65,0.0252
33.75,3.75,39.53,0.0253
36.25,3.75,39.56,0.0253
38.75,3.75,39.71,0.0252
41.25,3.75,39.29,0.0255
43.75,3.75,36.52,0.0274
46.25,3.75,36.4,0.0275
48.75,3.75,36.47,0.0274
51.25,3.75,36.61,0.0273
53.75,3.75,36.66,0.0273
56.25,3.75,31.28,0.032
58.75,3.75,30.07,0.0333
61.25,3.75,30.02,0.0333
63.75,3.75,34.12,0.0293
66.25,3.75,34.18,0.0293
68.75,3.75,36.76,0.0272
71.25,3.75,36.78,0.0272
73.75,3.75,37.13,0.0269
76.25,3.75,37.5,0.0267
78.75,3.75,37.52,0.0267
81.25,3.75,33.4,0.0299
83.75,3.75,32.66,0.0306
86.25,3.75,32.62,0.0307
88.75,3.75,36.15,0.0277
91.25,3.75,38.15,0.0262
93.75,3.75,37.45,0.0267
96.25,3.75,36.89,0.0271
98.75,3.75,39.38,0.0254
101.25,3.75,39.6,0.0253
103.75,3.75,36.81,0.0272
106.25,3.75,34.53,0.029
108.75,3.75,34.56,0.0289
111.25,3.75,34.63,0.0289
113.75,3.75,33.48,0.0299
116.25,3.75,33.04,0.0303
118.75,3.75,33.1,0.0302
121.25,3.75,33.12,0.0302
123.75,3.75,32.52,0.0308
126.25,3.75,31.78,0.0315
128.75,3.75,31.75,0.0315
131.25,3.75,31.36,0.0319
133.75,3.75,29.44,0.034
136.25,3.75,29.44,0.034
138.75,3.75,29.34,0.0341
141.25,3.75,28.85,0.0347
143.75,3.75,28.28,0.0354
146.25,3.75,28.26,0.0354
148.75,3.75,30.94,0.0323
151.25,3.75,31.9,0.0314
153.75,3.75,42.08,0.0238
156.25,3.75,42.82,0.0234
158.75,3.75,41.71,0.024
161.25,3.75,36.2,0.0276
163.75,3.75,34.44,0.029
166.25,3.75,33.36,0.03
168.75,3.75,31.36,0.0319
171.25,3.75,31.37,0.0319
173.75,3.75,27.57,0.0363
176.25,3.75,27.52,0.0363
178.75,3.75,27.95,0.0358
181.25,3.75,28.39,0.0352
183.75,3.75,27.49,0.0364
186.25,3.75,26.99,0.0371
188.75,3.75,29.35,0.0341
191.25,3.75,29.72,0.0336
193.75,3.75,31.32,0.0319
196.25,3.75,38.65,0.0259
198.75,3.75,39.26,0.0255
201.25,3.75,35.76,0.028
203.75,3.75,30.37,0.0329
206.25,3.75,30.37,0.0329
208.75,3.75,35.75,0.028
211.25,3.75,35.86,0.0279
213.75,3.75,35.35,0.0283
216.25,3.75,35.31,0.0283
218.75,3.75,35.59,0.0281
221.25,3.75,36.31,0.0275
223.75,3.75,36.46,0.0274
226.25,3.75,36.43,0.0275
228.75,3.75,36.61,0.0273
231.25,3.75,36.99,0.027
233.75,3.75,31.89,0.0314
236.25,3.75,31.73,0.0315
238.75,3.75,32.15,0.0311
241.25,3.75,33.14,0.0302
243.75,3.75,30.76,0.0325
246.25,3.75,29.34,0.0341
248.75,3.75,29.32,0.0341
251.25,3.75,29.94,0.0334
253.75,3.75,31.63,0.0316
256.25,3.75,31.75,0.0315
258.75,3.75,31.72,0.0315
261.25,3.75,31.63,0.0316
263.75,3.75,32.74,0.0305
266.25,3.75,33.38,0.03
268.75,3.75,33.66,0.0297
271.25,3.75,33.6,0.0298
273.75,3.75,33.18,0.0301
276.25,3.75,32.84,0.0304
278.75,3.75,32.56,0.0307
281.25,3.75,32.46,0.0308
283.75,3.75,32.47,0.0308
286.25,3.75,32.47,0.0308
288.75,3.75,33.08,0.0302
291.25,3.75,34.58,0.0289
293.75,3.75,34.95,0.0286
296.25,3.75,35.29,0.0283
298.75,3.75,37.05,0.027
301.25,3.75,37.73,0.0265
303.75,3.75,38.5,0.026
306.25,3.75,38.98,0.0257
308.75,3.75,39.05,0.0256
311.25,3.75,39.04,0.0256
313.75,3.75,39.29,0.0254
316.25,3.75,44.1,0.0227
318.75,3.75,44.75,0.0223
321.25,3.75,45.74,0.0219
323.75,3.75,46.68,0.0214
326.25,3.75,46.86,0.0213
328.75,3.75,43.89,0.0228
331.25,3.75,43.45,0.023
333.75,3.75,45.31,0.0221
336.25,3.75,47.67,0.021
338.75,3.75,46.3,0.0216
341.25,3.75,41.98,0.0238
343.75,3.75,41.82,0.0239
346.25,3.75,41.57,0.0241
348.75,3.75,41.97,0.0238
351.25,3.75,45.22,0.0221
353.75,3.75,45.86,0.0218
356.25,3.75,45.81,0.0218
358.75,3.75,48.52,0.0206
361.25,3.75,52.41,0.0191
363.75,3.75,52.41,0.0191
366.25,3.75,52.32,0.0191
368.75,3.75,52.16,0.0192
371.25,3.75,52.22,0.0192
373.75,3.75,52.29,0.0191
376.25,3.75,52.93,0.0189
378.75,3.75,54.18,0.0185
381.25,3.75,54.56,0.0183
383.75,3.75,45.23,0.0221
386.25,3.75,41.33,0.0242
388.75,3.75,41.41,0.0241
391.25,3.75,41.66,0.024
393.75,3.75,41.61,0.024
396.25,3.75,42.84,0.0233
398.75,3.75,43.23,0.0231
401.25,3.75,43.06,0.0232
403.75,3.75,47.43,0.0211
406.25,3.75,47.6,0.021
408.75,3.75,47.04,0.0213
411.25,3.75,44.35,0.0225
413.75,3.75,42.67,0.0234
416.25,3.75,42.65,0.0234
418.75,3.75,45.79,0.0218
421.25,3.75,46.71,0.0214
423.75,3.75,46.84,0.0214
426.25,3.75,42.8,0.0234
428.75,3.75,42.89,0.0233
431.25,3.75,43.59,0.0229
433.75,3.75,44.27,0.0226
436.25,3.75,44.41,0.0225
438.75,3.75,56.17,0.0178
441.25,3.75,59.69,0.0168
443.75,3.75,59.69,0.0168
446.25,3.75,59.73,0.0167
448.75,3.75,63.6,0.0157
451.25,3.75,67.21,0.0149
453.75,3.75,67.75,0.0148
456.25,3.75,67.75,0.0148
458.75,3.75,67.65,0.0148
461.25,3.75,63.59,0.0157
463.75,3.75,62.13,0.0161
466.25,3.75,62.41,0.016
468.75,3.75,70.69,0.0141
471.25,3.75,70.82,0.0141
473.75,3.75,70.68,0.0141
476.25,3.75,70.51,0.0142
478.75,3.75,67.36,0.0148
481.25,3.75,56.21,0.0178
483.75,3.75,43.46,0.023
486.25,3.75,43.41,0.023
488.75,3.75,43.26,0.0231
491.25,3.75,43.24,0.0231
493.75,3.75,50.85,0.0197
496.25,3.75,65.43,0.0153
498.75,3.75,68.45,0.0146
501.25,3.75,68.54,0.0146
503.75,3.75,68.72,0.0146
506.25,3.75,68.6,0.0146
508.75,3.75,56.78,0.0176
511.25,3.75,53.49,0.0187
513.75,3.75,37.64,0.0266
516.25,3.75,38.09,0.0263
518.75,3.75,38.17,0.0262
521.25,3.75,38.16,0.0262
523.75,3.75,49.34,0.0203
526.25,3.75,61.75,0.0162
528.75,3.75,71.48,0.014
531.25,3.75,71.33,0.014
533.75,3.75,70.52,0.0142
536.25,3.75,68.81,0.0145
538.75,3.75,62.52,0.016
541.25,3.75,52.28,0.0191
543.75,3.75,46.87,0.0213
546.25,3.75,45.65,0.0219
548.75,3.75,42,0.0238
551.25,3.75,41.22,0.0243
553.75,3.75,47.56,0.021
556.25,3.75,58.15,0.0172
558.75,3.75,60.93,0.0164
561.25,3.75,61.17,0.0163
563.75,3.75,62.13,0.0161
566.25,3.75,62.67,0.016
568.75,3.75,62.9,0.0159
571.25,3.75,62.71,0.0159
573.75,3.75,56.81,0.0176
576.25,3.75,56.21,0.0178
578.75,3.75,56.28,0.0178
581.25,3.75,56.67,0.0176
583.75,3.75,56.97,0.0176
586.25,3.75,57.08,0.0175
588.75,3.75,57.1,0.0175
591.25,3.75,56.89,0.0176
16.25,6.25,47.39,0.0211
18.75,6.25,47.28,0.0212
21.25,6.25,47.04,0.0213
23.75,6.25,46.48,0.0215
26.25,6.25,45.86,0.0218
28.75,6.25,45.57,0.0219
31.25,6.25,45.53,0.022
33.75,6.25,46.7,0.0214
36.25,6.25,52.85,0.0189
38.75,6.25,57.61,0.0174
41.25,6.25,57.75,0.0173
43.75,6.25,57.74,0.0173
46.25,6.25,57.83,0.0173
48.75,6.25,58.07,0.0172
51.25,6.25,58.25,0.0172
53.75,6.25,58.26,0.0172
56.25,6.25,56.05,0.0178
58.75,6.25,55.51,0.018
61.25,6.25,55.47,0.018
63.75,6.25,55.5,0.018
66.25,6.25,56.05,0.0178
68.75,6.25,58.07,0.0172
71.25,6.25,58.51,0.0171
73.75,6.25,58.8,0.017
76.25,6.25,58.95,0.017
78.75,6.25,58.8,0.017
81.25,6.25,57.85,0.0173
83.75,6.25,57.76,0.0173
86.25,6.25,57.86,0.0173
88.75,6.25,58.8,0.017
91.25,6.25,58.9,0.017
93.75,6.25,58.71,0.017
96.25,6.25,58.65,0.0171
98.75,6.25,58.99,0.017
101.25,6.25,59.04,0.0169
103.75,6.25,55.5,0.018
106.25,6.25,42.91,0.0233
108.75,6.25,39.78,0.0251
111.25,6.25,39.38,0.0254
113.75,6.25,39.35,0.0254
116.25,6.25,39.52,0.0253
118.75,6.25,42.1,0.0238
121.25,6.25,43.2,0.0231
123.75,6.25,43.16,0.0232
126.25,6.25,43.11,0.0232
128.75,6.25,43.18,0.0232
131.25,6.25,43.44,0.023
133.75,6.25,44.25,0.0226
136.25,6.25,45.52,0.022
138.75,6.25,45.92,0.0218
141.25,6.25,45.94,0.0218
143.75,6.25,45.36,0.022
146.25,6.25,45.09,0.0222
148.75,6.25,45.01,0.0222
151.25,6.25,45.02,0.0222
153.75,6.25,45.18,0.0221
156.25,6.25,45.13,0.0222
158.75,6.25,43.42,0.023
161.25,6.25,38.55,0.0259
163.75,6.25,38.53,0.026
166.25,6.25,38.79,0.0258
168.75,6.25,39.63,0.0252
171.25,6.25,40.15,0.0249
173.75,6.25,40.43,0.0247
176.25,6.25,41.05,0.0244
178.75,6.25,41.92,0.0239
181.25,6.25,42,0.0238
183.75,6.25,41.29,0.0242
186.25,6.25,40.43,0.0247
188.75,6.25,40.15,0.0249
191.25,6.25,39.87,0.0251
193.75,6.25,39.56,0.0253
196.25,6.25,39.46,0.0253
198.75,6.25,39.27,0.0255
201.25,6.25,36.54,0.0274
203.75,6.25,35.85,0.0279
206.25,6.25,35.88,0.0279
208.75,6.25,42.57,0.0235
211.25,6.25,44.24,0.0226
213.75,6.25,44.19,0.0226
216.25,6.25,43.2,0.0231
218.75,6.25,41.82,0.0239
221.25,6.25,40.81,0.0245
223.75,6.25,40.25,0.0248
226.25,6.25,40.13,0.0249
228.75,6.25,40.15,0.0249
231.25,6.25,40.18,0.0249
233.75,6.25,40.01,0.025
236.25,6.25,39.96,0.025
238.75,6.25,41.77,0.0239
241.25,6.25,45.97,0.0218
243.75,6.25,46.1,0.0217
246.25,6.25,46.37,0.0216
248.75,6.25,49.67,0.0201
251.25,6.25,51.77,0.0193
253.75,6.25,51.8,0.0193
256.25,6.25,50.4,0.0198
258.75,6.25,45.28,0.0221
261.25,6.25,44.78,0.0223
263.75,6.25,44.85,0.0223
266.25,6.25,46.3,0.0216
268.75,6.25,47.88,0.0209
271.25,6.25,48.38,0.0207
273.75,6.25,48.58,0.0206
276.25,6.25,48.65,0.0206
278.75,6.25,48.62,0.0206
281.25,6.25,48.46,0.0206
283.75,6.25,48.15,0.0208
286.25,6.25,47.54,0.021
288.75,6.25,46.8,0.0214
291.25,6.25,46.03,0.0217
293.75,6.25,45.61,0.0219
296.25,6.25,45.6,0.0219
298.75,6.25,45.72,0.0219
301.25,6.25,45.75,0.0219
303.75,6.25,45.61,0.0219
306.25,6.25,45.02,0.0222
308.75,6.25,43.7,0.0229
311.25,6.25,43.27,0.0231
313.75,6.25,43.3,0.0231
316.25,6.25,43.65,0.0229
318.75,6.25,45.09,0.0222
321.25,6.25,47.31,0.0211
323.75,6.25,48.16,0.0208
326.25,6.25,48.36,0.0207
328.75,6.25,48.41,0.0207
331.25,6.25,48.5,0.0206
333.75,6.25,48.92,0.0204
336.25,6.25,49.14,0.0203
338.75,6.25,48.22,0.0207
341.25,6.25,42.69,0.0234
343.75,6.25,42.55,0.0235
346.25,6.25,42.63,0.0235
348.75,6.25,43.7,0.0229
351.25,6.25,48.2,0.0207
353.75,6.25,48.99,0.0204
356.25,6.25,49.02,0.0204
358.75,6.25,49.49,0.0202
361.25,6.25,51.58,0.0194
363.75,6.25,52.19,0.0192
366.25,6.25,52.6,0.019
368.75,6.25,53.03,0.0189
371.25,6.25,53.19,0.0188
373.75,6.25,53.16,0.0188
376.25,6.25,53.1,0.0188
378.75,6.25,53.09,0.0188
381.25,6.25,52.79,0.0189
383.75,6.25,44.98,0.0222
386.25,6.25,44.12,0.0227
388.75,6.25,45.15,0.0221
391.25,6.25,46.47,0.0215
393.75,6.25,46.6,0.0215
396.25,6.25,46.53,0.0215
398.75,6.25,46.18,0.0217
401.25,6.25,45.9,0.0218
403.75,6.25,47.32,0.0211
406.25,6.25,54.49,0.0184
408.75,6.25,55.33,0.0181
411.25,6.25,55.43,0.018
413.75,6.25,55.53,0.018
416.25,6.25,56.88,0.0176
418.75,6.25,59.75,0.0167
421.25,6.25,60.23,0.0166
423.75,6.25,60.12,0.0166
426.25,6.25,55.97,0.0179
428.75,6.25,53.03,0.0189
431.25,6.25,52.69,0.019
433.75,6.25,52.57,0.019
436.25,6.25,52.59,0.019
438.75,6.25,54.43,0.0184
441.25,6.25,54.45,0.0184
443.75,6.25,54.19,0.0185
446.25,6.25,53.95,0.0185
448.75,6.25,53.92,0.0185
451.25,6.25,56.45,0.0177
453.75,6.25,62.31,0.016
456.25,6.25,65.07,0.0154
458.75,6.25,65.19,0.0153
461.25,6.25,64.96,0.0154
463.75,6.25,64.8,0.0154
466.25,6.25,64.93,0.0154
468.75,6.25,67.16,0.0149
471.25,6.25,67.56,0.0148
473.75,6.25,67.6,0.0148
476.25,6.25,67.5,0.0148
478.75,6.25,67.02,0.0149
481.25,6.25,64.44,0.0155
483.75,6.25,63.96,0.0156
486.25,6.25,64.02,0.0156
488.75,6.25,64.34,0.0155
491.25,6.25,66.5,0.015
493.75,6.25,68.46,0.0146
496.25,6.25,68.51,0.0146
498.75,6.25,68.09,0.0147
501.25,6.25,67.46,0.0148
503.75,6.25,66.98,0.0149
506.25,6.25,66.47,0.015
508.75,6.25,65.15,0.0153
511.25,6.25,64.27,0.0156
513.75,6.25,61.16,0.0164
516.25,6.25,59.71,0.0167
518.75,6.25,59.03,0.0169
521.25,6.25,58.09,0.0172
523.75,6.25,55.21,0.0181
526.25,6.25,56.6,0.0177
528.75,6.25,61.45,0.0163
531.25,6.25,66.64,0.015
533.75,6.25,69.86,0.0143
536.25,6.25,71.94,0.0139
538.75,6.25,74.34,0.0135
541.25,6.25,78.47,0.0127
543.75,6.25,84.41,0.0118
546.25,6.25,85.66,0.0117
548.75,6.25,85.72,0.0117
551.25,6.25,85.68,0.0117
553.75,6.25,85.65,0.0117
556.25,6.25,85.27,0.0117
558.75,6.25,83.62,0.012
561.25,6.25,80.44,0.0124
563.75,6.25,72.99,0.0137
566.25,6.25,71.1,0.0141
568.75,6.25,71.01,0.0141
571.25,6.25,71.07,0.0141
573.75,6.25,71.21,0.014
576.25,6.25,71.45,0.014
578.75,6.25,72.2,0.0139
581.25,6.25,72.97,0.0137
583.75,6.25,73.47,0.0136
586.25,6.25,73.63,0.0136
588.75,6.25,73.72,0.0136
18.75,8.75,47.21,0.0212
21.25,8.75,46.71,0.0214
23.75,8.75,45.96,0.0218
26.25,8.75,45.39,0.022
28.75,8.75,45.22,0.0221
31.25,8.75,45.22,0.0221
33.75,8.75,46.54,0.0215
36.25,8.75,52.75,0.019
38.75,8.75,57.22,0.0175
41.25,8.75,57.83,0.0173
43.75,8.75,58.04,0.0172
46.25,8.75,58.78,0.017
48.75,8.75,61.49,0.0163
51.25,8.75,63.44,0.0158
53.75,8.75,64.87,0.0154
56.25,8.75,65.57,0.0152
58.75,8.75,66.1,0.0151
61.25,8.75,67.3,0.0149
63.75,8.75,69.01,0.0145
66.25,8.75,70.93,0.0141
68.75,8.75,72.75,0.0137
71.25,8.75,73.11,0.0137
73.75,8.75,73.21,0.0137
76.25,8.75,72.9,0.0137
78.75,8.75,69.95,0.0143
81.25,8.75,67.87,0.0147
83.75,8.75,67.61,0.0148
86.25,8.75,67.6,0.0148
88.75,8.75,67.79,0.0148
91.25,8.75,68.04,0.0147
93.75,8.75,68.37,0.0146
96.25,8.75,70.02,0.0143
98.75,8.75,72.71,0.0138
101.25,8.75,73.08,0.0137
103.75,8.75,72.98,0.0137
106.25,8.75,68.66,0.0146
108.75,8.75,63.51,0.0157
111.25,8.75,62.13,0.0161
113.75,8.75,62.04,0.0161
116.25,8.75,62.22,0.0161
118.75,8.75,63.94,0.0156
121.25,8.75,65.22,0.0153
123.75,8.75,65.31,0.0153
126.25,8.75,65.36,0.0153
128.75,8.75,65.56,0.0153
131.25,8.75,66.02,0.0151
133.75,8.75,66.63,0.015
136.25,8.75,67.06,0.0149
138.75,8.75,67.15,0.0149
141.25,8.75,66.16,0.0151
143.75,8.75,60,0.0167
146.25,8.75,55.62,0.018
148.75,8.75,53.91,0.0186
151.25,8.75,53.23,0.0188
153.75,8.75,52.67,0.019
156.25,8.75,51.87,0.0193
158.75,8.75,49.9,0.02
161.25,8.75,49.21,0.0203
163.75,8.75,49.32,0.0203
166.25,8.75,50.57,0.0198
168.75,8.75,55.02,0.0182
171.25,8.75,60.64,0.0165
173.75,8.75,65.06,0.0154
176.25,8.75,68.6,0.0146
178.75,8.75,69.6,0.0144
181.25,8.75,69.57,0.0144
183.75,8.75,68.45,0.0146
186.25,8.75,65.78,0.0152
188.75,8.75,63.4,0.0158
191.25,8.75,60.73,0.0165
193.75,8.75,57.33,0.0174
196.25,8.75,54.83,0.0182
198.75,8.75,53.19,0.0188
201.25,8.75,52.45,0.0191
203.75,8.75,52.42,0.0191
206.25,8.75,53.07,0.0188
208.75,8.75,60.77,0.0165
211.25,8.75,63.12,0.0158
213.75,8.75,63.07,0.0159
216.25,8.75,61.99,0.0161
218.75,8.75,57.82,0.0173
221.25,8.75,53.5,0.0187
223.75,8.75,52.47,0.0191
226.25,8.75,52.51,0.019
228.75,8.75,52.7,0.019
231.25,8.75,52.93,0.0189
233.75,8.75,53.13,0.0188
236.25,8.75,54.01,0.0185
238.75,8.75,61.09,0.0164
241.25,8.75,69.55,0.0144
243.75,8.75,72.95,0.0137
246.25,8.75,77.08,0.013
248.75,8.75,82.32,0.0121
251.25,8.75,83.17,0.012
253.75,8.75,83.19,0.012
256.25,8.75,79.14,0.0126
258.75,8.75,67,0.0149
261.25,8.75,65.32,0.0153
263.75,8.75,65.4,0.0153
266.25,8.75,65.98,0.0152
268.75,8.75,67.2,0.0149
271.25,8.75,68.4,0.0146
273.75,8.75,69.2,0.0145
276.25,8.75,69.56,0.0144
278.75,8.75,69.65,0.0144
281.25,8.75,69.57,0.0144
283.75,8.75,69.2,0.0145
286.25,8.75,68.21,0.0147
288.75,8.75,66.9,0.0149
291.25,8.75,65.95,0.0152
293.75,8.75,65.71,0.0152
296.25,8.75,65.78,0.0152
298.75,8.75,65.96,0.0152
301.25,8.75,65.98,0.0152
303.75,8.75,65.55,0.0153
306.25,8.75,62.74,0.0159
308.75,8.75,59.12,0.0169
311.25,8.75,58.37,0.0171
313.75,8.75,58.33,0.0171
316.25,8.75,58.51,0.0171
318.75,8.75,59.31,0.0169
321.25,8.75,60.26,0.0166
323.75,8.75,60.6,0.0165
326.25,8.75,60.74,0.0165
328.75,8.75,60.79,0.0165
331.25,8.75,60.81,0.0164
333.75,8.75,60.82,0.0164
336.25,8.75,60.5,0.0165
338.75,8.75,55.71,0.018
341.25,8.75,50.42,0.0198
343.75,8.75,50.21,0.0199
346.25,8.75,50.33,0.0199
348.75,8.75,51.09,0.0196
351.25,8.75,52.56,0.019
353.75,8.75,52.72,0.019
356.25,8.75,52.69,0.019
358.75,8.75,52.66,0.019
361.25,8.75,52.7,0.019
363.75,8.75,52.86,0.0189
366.25,8.75,53.26,0.0188
368.75,8.75,53.8,0.0186
371.25,8.75,53.99,0.0185
373.75,8.75,53.94,0.0185
376.25,8.75,53.72,0.0186
378.75,8.75,53.4,0.0187
381.25,8.75,52.88,0.0189
