X,Depth,Resistivity,Conductivity
473.75,1.25,37.99,0.0263
476.25,1.25,38.48,0.026
478.75,1.25,30.31,0.033
481.25,1.25,26.43,0.0378
483.75,1.25,23.12,0.0432
486.25,1.25,21.92,0.0456
488.75,1.25,21.43,0.0467
491.25,1.25,22.6,0.0442
493.75,1.25,22.63,0.0442
496.25,1.25,23.83,0.042
498.75,1.25,23.81,0.042
501.25,1.25,23.21,0.0431
503.75,1.25,23.17,0.0432
506.25,1.25,21.29,0.047
508.75,1.25,21.53,0.0464
511.25,1.25,20.45,0.0489
513.75,1.25,23.19,0.0431
516.25,1.25,21.91,0.0456
518.75,1.25,28.68,0.0349
521.25,1.25,28,0.0357
523.75,1.25,33.56,0.0298
526.25,1.25,30.68,0.0326
528.75,1.25,30.62,0.0327
531.25,1.25,24.93,0.0401
533.75,1.25,25.49,0.0392
536.25,1.25,24.09,0.0415
538.75,1.25,23.14,0.0432
541.25,1.25,18.67,0.0536
543.75,1.25,19.91,0.0502
546.25,1.25,22.05,0.0454
548.75,1.25,12.8,0.0781
551.25,1.25,20.13,0.0497
553.75,1.25,18.9,0.0529
556.25,1.25,25.38,0.0394
558.75,1.25,21.49,0.0465
561.25,1.25,26.2,0.0382
563.75,1.25,22.67,0.0441
566.25,1.25,24.94,0.0401
568.75,1.25,24.76,0.0404
571.25,1.25,31.16,0.0321
573.75,1.25,31.17,0.0321
576.25,1.25,26.21,0.0382
578.75,1.25,26.91,0.0372
581.25,1.25,22.7,0.044
583.75,1.25,23.42,0.0427
586.25,1.25,21.88,0.0457
588.75,1.25,22.73,0.044
591.25,1.25,18.61,0.0537
593.75,1.25,21.95,0.0455
596.25,1.25,21.81,0.0458
598.75,1.25,23.17,0.0432
601.25,1.25,22.28,0.0449
603.75,1.25,25.62,0.039
606.25,1.25,24.57,0.0407
608.75,1.25,26.33,0.038
611.25,1.25,23.28,0.043
613.75,1.25,25.45,0.0393
616.25,1.25,28.8,0.0347
618.75,1.25,28.85,0.0347
621.25,1.25,37.46,0.0267
623.75,1.25,36.85,0.0271
626.25,1.25,41.14,0.0243
628.75,1.25,37.82,0.0264
631.25,1.25,39.13,0.0256
633.75,1.25,40.04,0.025
636.25,1.25,35.69,0.028
638.75,1.25,34.16,0.0293
641.25,1.25,38.56,0.0259
643.75,1.25,37.89,0.0264
646.25,1.25,39.18,0.0255
648.75,1.25,40.36,0.0248
651.25,1.25,36.66,0.0273
653.75,1.25,32.79,0.0305
656.25,1.25,33,0.0303
658.75,1.25,26.34,0.038
661.25,1.25,25.36,0.0394
663.75,1.25,23.67,0.0422
666.25,1.25,24.38,0.041
668.75,1.25,24.65,0.0406
671.25,1.25,24.98,0.04
673.75,1.25,25.17,0.0397
676.25,1.25,27.01,0.037
678.75,1.25,27.89,0.0359
681.25,1.25,25.98,0.0385
683.75,1.25,26.2,0.0382
686.25,1.25,28.93,0.0346
688.75,1.25,30.52,0.0328
691.25,1.25,35.56,0.0281
693.75,1.25,39.45,0.0253
696.25,1.25,28.16,0.0355
698.75,1.25,33.61,0.0298
701.25,1.25,27.99,0.0357
703.75,1.25,27.42,0.0365
706.25,1.25,25.23,0.0396
708.75,1.25,25.13,0.0398
711.25,1.25,23.91,0.0418
713.75,1.25,25.25,0.0396
716.25,1.25,26.78,0.0373
718.75,1.25,28.33,0.0353
721.25,1.25,34.4,0.0291
723.75,1.25,33.69,0.0297
726.25,1.25,37.57,0.0266
728.75,1.25,37,0.027
731.25,1.25,47.63,0.021
733.75,1.25,39.59,0.0253
736.25,1.25,41.18,0.0243
738.75,1.25,40.1,0.0249
741.25,1.25,45.16,0.0221
743.75,1.25,41.98,0.0238
746.25,1.25,42.65,0.0234
748.75,1.25,42.12,0.0237
751.25,1.25,48.06,0.0208
753.75,1.25,42.7,0.0234
756.25,1.25,50.31,0.0199
758.75,1.25,53.04,0.0189
761.25,1.25,38.47,0.026
763.75,1.25,48.4,0.0207
766.25,1.25,33.58,0.0298
768.75,1.25,36.89,0.0271
771.25,1.25,29.77,0.0336
773.75,1.25,28.36,0.0353
776.25,1.25,11.04,0.0906
778.75,1.25,523.11,0.001912
8.75,3.75,51.83,0.0193
11.25,3.75,39.82,0.0251
13.75,3.75,43.89,0.0228
16.25,3.75,47.59,0.021
18.75,3.75,48.54,0.0206
21.25,3.75,48.61,0.0206
23.75,3.75,46.7,0.0214
26.25,3.75,46.42,0.0215
28.75,3.75,47.14,0.0212
31.25,3.75,51.26,0.0195
33.75,3.75,55.8,0.0179
36.25,3.75,55.21,0.0181
38.75,3.75,45.95,0.0218
41.25,3.75,42.32,0.0236
43.75,3.75,36.52,0.0274
46.25,3.75,34.18,0.0293
48.75,3.75,33.59,0.0298
51.25,3.75,32.79,0.0305
53.75,3.75,36.7,0.0273
56.25,3.75,37.03,0.027
58.75,3.75,37.95,0.0263
61.25,3.75,36.46,0.0274
63.75,3.75,20.42,0.049
66.25,3.75,21.13,0.0473
68.75,3.75,60.08,0.0166
71.25,3.75,56,0.0179
73.75,3.75,24.7,0.0405
76.25,3.75,24.76,0.0404
78.75,3.75,23.26,0.043
81.25,3.75,24.07,0.0415
83.75,3.75,33.91,0.0295
86.25,3.75,35.93,0.0278
88.75,3.75,40.91,0.0244
91.25,3.75,52.8,0.0189
93.75,3.75,51.89,0.0193
96.25,3.75,50.92,0.0196
98.75,3.75,50.33,0.0199
101.25,3.75,50.13,0.0199
103.75,3.75,49.08,0.0204
106.25,3.75,48.74,0.0205
108.75,3.75,48.28,0.0207
111.25,3.75,48.37,0.0207
113.75,3.75,47.92,0.0209
116.25,3.75,47.9,0.0209
118.75,3.75,49.46,0.0202
121.25,3.75,48.77,0.0205
123.75,3.75,48.85,0.0205
126.25,3.75,51.71,0.0193
128.75,3.75,53.59,0.0187
131.25,3.75,53.04,0.0189
133.75,3.75,53.04,0.0189
136.25,3.75,58.07,0.0172
138.75,3.75,63.97,0.0156
141.25,3.75,65.86,0.0152
143.75,3.75,76.45,0.0131
146.25,3.75,82.73,0.0121
148.75,3.75,82.84,0.0121
151.25,3.75,69.99,0.0143
153.75,3.75,66.57,0.015
156.25,3.75,64.57,0.0155
158.75,3.75,62.32,0.016
161.25,3.75,61.41,0.0163
163.75,3.75,57.18,0.0175
166.25,3.75,50.1,0.02
168.75,3.75,46.57,0.0215
171.25,3.75,47.13,0.0212
173.75,3.75,48.88,0.0205
176.25,3.75,53.22,0.0188
178.75,3.75,53.6,0.0187
181.25,3.75,52.41,0.0191
183.75,3.75,50.58,0.0198
186.25,3.75,50.53,0.0198
188.75,3.75,52.98,0.0189
191.25,3.75,54.35,0.0184
193.75,3.75,54.46,0.0184
196.25,3.75,53.21,0.0188
198.75,3.75,52.29,0.0191
201.25,3.75,50.35,0.0199
203.75,3.75,48.81,0.0205
206.25,3.75,43.56,0.023
208.75,3.75,44.17,0.0226
211.25,3.75,50.85,0.0197
213.75,3.75,109.46,0.009136
216.25,3.75,120.21,0.008319
218.75,3.75,27.4,0.0365
221.25,3.75,24.85,0.0402
223.75,3.75,71.67,0.014
226.25,3.75,90.2,0.0111
228.75,3.75,89.24,0.0112
231.25,3.75,69.79,0.0143
233.75,3.75,49.92,0.02
236.25,3.75,48.9,0.0205
238.75,3.75,194.04,0.005154
241.25,3.75,352.57,0.002836
243.75,3.75,346.64,0.002885
246.25,3.75,66.68,0.015
248.75,3.75,47.63,0.021
251.25,3.75,48.83,0.0205
253.75,3.75,49.91,0.02
256.25,3.75,49.98,0.02
258.75,3.75,53.89,0.0186
261.25,3.75,59.87,0.0167
263.75,3.75,55.9,0.0179
266.25,3.75,51.21,0.0195
268.75,3.75,46.04,0.0217
271.25,3.75,46.24,0.0216
273.75,3.75,46.03,0.0217
276.25,3.75,45.75,0.0219
278.75,3.75,48.47,0.0206
281.25,3.75,51.88,0.0193
283.75,3.75,52.31,0.0191
286.25,3.75,55.03,0.0182
288.75,3.75,56.78,0.0176
291.25,3.75,57.1,0.0175
293.75,3.75,57.07,0.0175
296.25,3.75,47.46,0.0211
298.75,3.75,47.31,0.0211
301.25,3.75,49.45,0.0202
303.75,3.75,49.56,0.0202
306.25,3.75,48.18,0.0208
308.75,3.75,46.87,0.0213
311.25,3.75,45.72,0.0219
313.75,3.75,45.74,0.0219
316.25,3.75,45.92,0.0218
318.75,3.75,48.93,0.0204
321.25,3.75,49.78,0.0201
323.75,3.75,50.22,0.0199
326.25,3.75,50.56,0.0198
328.75,3.75,51.22,0.0195
331.25,3.75,51.72,0.0193
333.75,3.75,51.91,0.0193
336.25,3.75,52.14,0.0192
338.75,3.75,52.19,0.0192
341.25,3.75,52.08,0.0192
343.75,3.75,52.65,0.019
346.25,3.75,54.41,0.0184
348.75,3.75,55.09,0.0182
351.25,3.75,55.24,0.0181
353.75,3.75,55.6,0.018
356.25,3.75,57,0.0175
358.75,3.75,57.26,0.0175
361.25,3.75,55.94,0.0179
363.75,3.75,52.45,0.0191
366.25,3.75,37.91,0.0264
368.75,3.75,33.56,0.0298
371.25,3.75,32.56,0.0307
373.75,3.75,33.9,0.0295
376.25,3.75,37.76,0.0265
378.75,3.75,15.07,0.0664
381.25,3.75,15.07,0.0664
383.75,3.75,32.85,0.0304
386.25,3.75,24.31,0.0411
388.75,3.75,24.31,0.0411
391.25,3.75,25.07,0.0399
393.75,3.75,26.27,0.0381
396.25,3.75,27.07,0.0369
398.75,3.75,28.54,0.035
401.25,3.75,33.65,0.0297
403.75,3.75,39.42,0.0254
406.25,3.75,39.61,0.0252
408.75,3.75,39.47,0.0253
411.25,3.75,39.27,0.0255
413.75,3.75,39.36,0.0254
416.25,3.75,41.14,0.0243
418.75,3.75,45.19,0.0221
421.25,3.75,45.15,0.0222
423.75,3.75,44.56,0.0224
426.25,3.75,44.06,0.0227
428.75,3.75,41.49,0.0241
431.25,3.75,33.37,0.03
433.75,3.75,26.26,0.0381
436.25,3.75,23.73,0.0421
438.75,3.75,28.23,0.0354
441.25,3.75,129.47,0.007724
443.75,3.75,132.61,0.007541
446.25,3.75,112.19,0.008913
448.75,3.75,17.09,0.0585
451.25,3.75,18.66,0.0536
453.75,3.75,29.13,0.0343
456.25,3.75,30.64,0.0326
458.75,3.75,32.02,0.0312
461.25,3.75,39.18,0.0255
463.75,3.75,40.43,0.0247
466.25,3.75,42.96,0.0233
468.75,3.75,47.57,0.021
471.25,3.75,49.62,0.0202
473.75,3.75,49.38,0.0203
476.25,3.75,48.29,0.0207
478.75,3.75,44.88,0.0223
481.25,3.75,39.38,0.0254
483.75,3.75,38.92,0.0257
486.25,3.75,38.51,0.026
488.75,3.75,38.06,0.0263
491.25,3.75,37.69,0.0265
493.75,3.75,37.33,0.0268
496.25,3.75,37.22,0.0269
498.75,3.75,37.24,0.0269
501.25,3.75,37.27,0.0268
503.75,3.75,37.28,0.0268
506.25,3.75,36.75,0.0272
508.75,3.75,36.87,0.0271
511.25,3.75,37.03,0.027
513.75,3.75,37.92,0.0264
516.25,3.75,37.88,0.0264
518.75,3.75,37.68,0.0265
521.25,3.75,36.32,0.0275
523.75,3.75,36.23,0.0276
526.25,3.75,36.08,0.0277
528.75,3.75,40.56,0.0247
531.25,3.75,47.29,0.0211
533.75,3.75,65.78,0.0152
536.25,3.75,97.12,0.0103
538.75,3.75,32.1,0.0312
541.25,3.75,31.66,0.0316
543.75,3.75,107.76,0.00928
546.25,3.75,106.89,0.009355
548.75,3.75,46.58,0.0215
551.25,3.75,39.09,0.0256
553.75,3.75,32.23,0.031
556.25,3.75,32.25,0.031
558.75,3.75,36.37,0.0275
561.25,3.75,36.7,0.0272
563.75,3.75,36.23,0.0276
566.25,3.75,35.27,0.0284
568.75,3.75,34.16,0.0293
571.25,3.75,33.68,0.0297
573.75,3.75,34.2,0.0292
576.25,3.75,34.75,0.0288
578.75,3.75,36.78,0.0272
581.25,3.75,39.13,0.0256
583.75,3.75,40.09,0.0249
586.25,3.75,40.25,0.0248
588.75,3.75,40.43,0.0247
591.25,3.75,40.31,0.0248
593.75,3.75,40.19,0.0249
596.25,3.75,39.59,0.0253
598.75,3.75,39.51,0.0253
601.25,3.75,45.48,0.022
603.75,3.75,53.03,0.0189
606.25,3.75,53.35,0.0187
608.75,3.75,53.8,0.0186
611.25,3.75,54,0.0185
613.75,3.75,56.37,0.0177
616.25,3.75,56.78,0.0176
618.75,3.75,56.41,0.0177
621.25,3.75,54.51,0.0183
623.75,3.75,51.96,0.0192
626.25,3.75,41.05,0.0244
628.75,3.75,37.94,0.0264
631.25,3.75,39.53,0.0253
633.75,3.75,42.44,0.0236
636.25,3.75,42.43,0.0236
638.75,3.75,39.63,0.0252
641.25,3.75,38.46,0.026
643.75,3.75,38.14,0.0262
646.25,3.75,38.36,0.0261
648.75,3.75,45.25,0.0221
651.25,3.75,51.46,0.0194
653.75,3.75,51.84,0.0193
656.25,3.75,51.71,0.0193
658.75,3.75,53.28,0.0188
661.25,3.75,56.68,0.0176
663.75,3.75,57.31,0.0175
666.25,3.75,54.76,0.0183
668.75,3.75,47.42,0.0211
671.25,3.75,45.59,0.0219
673.75,3.75,44.56,0.0224
676.25,3.75,44.64,0.0224
678.75,3.75,45.45,0.022
681.25,3.75,45.38,0.022
683.75,3.75,45.17,0.0221
686.25,3.75,42.06,0.0238
688.75,3.75,40.78,0.0245
691.25,3.75,40.91,0.0244
693.75,3.75,40.34,0.0248
696.25,3.75,39.62,0.0252
698.75,3.75,41.63,0.024
701.25,3.75,63.45,0.0158
703.75,3.75,67.52,0.0148
706.25,3.75,57.38,0.0174
708.75,3.75,47.07,0.0212
711.25,3.75,47.95,0.0209
713.75,3.75,48.14,0.0208
716.25,3.75,48.19,0.0208
718.75,3.75,48.28,0.0207
721.25,3.75,53.29,0.0188
723.75,3.75,53.49,0.0187
726.25,3.75,53.7,0.0186
728.75,3.75,51.61,0.0194
731.25,3.75,51.2,0.0195
733.75,3.75,50.06,0.02
736.25,3.75,50.04,0.02
738.75,3.75,50.12,0.02
741.25,3.75,50.76,0.0197
743.75,3.75,50.92,0.0196
746.25,3.75,51.24,0.0195
748.75,3.75,51.49,0.0194
751.25,3.75,51.21,0.0195
753.75,3.75,50.44,0.0198
756.25,3.75,50.55,0.0198
758.75,3.75,51.03,0.0196
761.25,3.75,42.77,0.0234
763.75,3.75,42.76,0.0234
766.25,3.75,38.06,0.0263
768.75,3.75,52.95,0.0189
771.25,3.75,131.12,0.007627
773.75,3.75,53.75,0.0186
776.25,3.75,7.28,0.1374
11.25,6.25,79.37,0.0126
13.75,6.25,70.56,0.0142
16.25,6.25,70.86,0.0141
18.75,6.25,70.51,0.0142
21.25,6.25,65.26,0.0153
23.75,6.25,58.94,0.017
26.25,6.25,58.47,0.0171
28.75,6.25,58.77,0.017
31.25,6.25,62,0.0161
33.75,6.25,74.75,0.0134
36.25,6.25,78.84,0.0127
38.75,6.25,78.78,0.0127
41.25,6.25,77.77,0.0129
43.75,6.25,82.41,0.0121
46.25,6.25,121.03,0.008262
48.75,6.25,179.99,0.005556
51.25,6.25,222.03,0.004504
53.75,6.25,228.79,0.004371
56.25,6.25,216.18,0.004626
58.75,6.25,64.54,0.0155
61.25,6.25,23.27,0.043
63.75,6.25,23,0.0435
66.25,6.25,47.05,0.0213
68.75,6.25,130.86,0.007642
71.25,6.25,126.44,0.007909
73.75,6.25,102.82,0.009726
76.25,6.25,54.59,0.0183
78.75,6.25,49.82,0.0201
81.25,6.25,50.65,0.0197
83.75,6.25,53.92,0.0185
86.25,6.25,58.95,0.017
88.75,6.25,61.62,0.0162
91.25,6.25,63.42,0.0158
93.75,6.25,63.88,0.0157
96.25,6.25,63.74,0.0157
98.75,6.25,63.55,0.0157
101.25,6.25,63.49,0.0157
103.75,6.25,64,0.0156
106.25,6.25,66.62,0.015
108.75,6.25,69.61,0.0144
111.25,6.25,70.59,0.0142
113.75,6.25,70.83,0.0141
116.25,6.25,70.85,0.0141
118.75,6.25,70.63,0.0142
121.25,6.25,69.25,0.0144
123.75,6.25,67.47,0.0148
126.25,6.25,66.44,0.0151
128.75,6.25,65.79,0.0152
131.25,6.25,63.99,0.0156
133.75,6.25,63.05,0.0159
136.25,6.25,62.81,0.0159
138.75,6.25,62.21,0.0161
141.25,6.25,61.88,0.0162
143.75,6.25,62.7,0.0159
146.25,6.25,65.16,0.0153
148.75,6.25,66.22,0.0151
151.25,6.25,66.61,0.015
153.75,6.25,66.51,0.015
156.25,6.25,66.31,0.0151
158.75,6.25,66.4,0.0151
161.25,6.25,66.8,0.015
163.75,6.25,66.93,0.0149
166.25,6.25,66.65,0.015
168.75,6.25,66.59,0.015
171.25,6.25,66.89,0.0149
173.75,6.25,71.43,0.014
176.25,6.25,72.42,0.0138
178.75,6.25,72.53,0.0138
181.25,6.25,70.09,0.0143
183.75,6.25,63.05,0.0159
186.25,6.25,61.17,0.0163
188.75,6.25,61.2,0.0163
191.25,6.25,61.4,0.0163
193.75,6.25,61.67,0.0162
196.25,6.25,61.83,0.0162
198.75,6.25,62.73,0.0159
201.25,6.25,65.18,0.0153
203.75,6.25,69.4,0.0144
206.25,6.25,90.64,0.011
208.75,6.25,126.91,0.00788
211.25,6.25,149.6,0.006684
213.75,6.25,148.76,0.006722
216.25,6.25,84.48,0.0118
218.75,6.25,22.8,0.0439
221.25,6.25,22.48,0.0445
223.75,6.25,47.24,0.0212
226.25,6.25,112.45,0.008893
228.75,6.25,130.27,0.007676
231.25,6.25,131.03,0.007632
233.75,6.25,131.61,0.007598
236.25,6.25,150.03,0.006665
238.75,6.25,196.49,0.005089
241.25,6.25,207.01,0.004831
243.75,6.25,181.08,0.005522
246.25,6.25,79.53,0.0126
248.75,6.25,49.53,0.0202
251.25,6.25,49.47,0.0202
253.75,6.25,57.06,0.0175
256.25,6.25,66.51,0.015
258.75,6.25,75.24,0.0133
261.25,6.25,76.18,0.0131
263.75,6.25,75.76,0.0132
266.25,6.25,71.96,0.0139
268.75,6.25,65.53,0.0153
271.25,6.25,64.67,0.0155
273.75,6.25,64.65,0.0155
276.25,6.25,64.79,0.0154
278.75,6.25,67.71,0.0148
281.25,6.25,70.91,0.0141
283.75,6.25,71.72,0.0139
286.25,6.25,72.95,0.0137
288.75,6.25,73.77,0.0136
291.25,6.25,74.43,0.0134
293.75,6.25,74.96,0.0133
296.25,6.25,75.68,0.0132
298.75,6.25,76.96,0.013
301.25,6.25,78.89,0.0127
303.75,6.25,79.13,0.0126
306.25,6.25,78.07,0.0128
308.75,6.25,74.96,0.0133
311.25,6.25,67.54,0.0148
313.75,6.25,64.41,0.0155
316.25,6.25,61.9,0.0162
318.75,6.25,62.14,0.0161
321.25,6.25,62.59,0.016
323.75,6.25,63.48,0.0158
326.25,6.25,64.6,0.0155
328.75,6.25,67.01,0.0149
331.25,6.25,69.49,0.0144
333.75,6.25,70.19,0.0142
336.25,6.25,70.6,0.0142
338.75,6.25,70.62,0.0142
341.25,6.25,65.14,0.0154
343.75,6.25,58.15,0.0172
346.25,6.25,54.93,0.0182
348.75,6.25,54.04,0.0185
351.25,6.25,51.82,0.0193
353.75,6.25,50.94,0.0196
356.25,6.25,50.15,0.0199
358.75,6.25,49.63,0.0202
361.25,6.25,49.12,0.0204
363.75,6.25,48.21,0.0207
366.25,6.25,46.77,0.0214
368.75,6.25,55.41,0.018
371.25,6.25,70.46,0.0142
373.75,6.25,102.56,0.00975
376.25,6.25,60.07,0.0166
378.75,6.25,17.15,0.0583
381.25,6.25,17.16,0.0583
383.75,6.25,203.42,0.004916
386.25,6.25,261.83,0.003819
388.75,6.25,217.42,0.004599
391.25,6.25,189.11,0.005288
393.75,6.25,69,0.0145
396.25,6.25,60.87,0.0164
398.75,6.25,61.48,0.0163
401.25,6.25,62.49,0.016
403.75,6.25,67.11,0.0149
406.25,6.25,66.9,0.0149
408.75,6.25,66.01,0.0151
411.25,6.25,65.53,0.0153
413.75,6.25,65.53,0.0153
416.25,6.25,74.72,0.0134
418.75,6.25,89.65,0.0112
421.25,6.25,92.91,0.0108
423.75,6.25,92.97,0.0108
426.25,6.25,91.17,0.011
428.75,6.25,70.44,0.0142
431.25,6.25,59.61,0.0168
433.75,6.25,56.51,0.0177
436.25,6.25,60.31,0.0166
438.75,6.25,196.28,0.005095
441.25,6.25,350.35,0.002854
443.75,6.25,350.88,0.00285
446.25,6.25,282,0.003546
448.75,6.25,54.19,0.0185
451.25,6.25,53.87,0.0186
453.75,6.25,73.07,0.0137
456.25,6.25,87.65,0.0114
458.75,6.25,85.03,0.0118
461.25,6.25,83.62,0.012
463.75,6.25,73.27,0.0136
466.25,6.25,72.23,0.0138
468.75,6.25,72.16,0.0139
471.25,6.25,72.85,0.0137
473.75,6.25,72.89,0.0137
476.25,6.25,72.93,0.0137
478.75,6.25,73.04,0.0137
481.25,6.25,73.42,0.0136
483.75,6.25,74.24,0.0135
486.25,6.25,74.58,0.0134
488.75,6.25,74.53,0.0134
491.25,6.25,72.93,0.0137
493.75,6.25,71.24,0.014
496.25,6.25,68.45,0.0146
498.75,6.25,67.91,0.0147
501.25,6.25,67.89,0.0147
503.75,6.25,67.71,0.0148
506.25,6.25,66.57,0.015
508.75,6.25,65.99,0.0152
511.25,6.25,65.75,0.0152
513.75,6.25,65.55,0.0153
516.25,6.25,63.78,0.0157
518.75,6.25,55.95,0.0179
521.25,6.25,47.41,0.0211
523.75,6.25,47.12,0.0212
526.25,6.25,47.48,0.0211
528.75,6.25,79.53,0.0126
531.25,6.25,104.55,0.009565
533.75,6.25,108.01,0.009258
536.25,6.25,97.07,0.0103
538.75,6.25,37.1,0.027
541.25,6.25,37.9,0.0264
543.75,6.25,164.81,0.006068
546.25,6.25,223.08,0.004483
548.75,6.25,221.89,0.004507
551.25,6.25,152.24,0.006569
553.75,6.25,72.11,0.0139
556.25,6.25,69.05,0.0145
558.75,6.25,69.98,0.0143
561.25,6.25,70.8,0.0141
