X,Elevation,Resistivity,Conductivity
237.57,188.75,41.6,0.024
242.57,188.75,44.04,0.0227
247.57,188.75,44.05,0.0227
252.57,188.75,41.75,0.024
257.57,188.75,40.47,0.0247
262.57,188.75,39.41,0.0254
267.57,188.75,38.04,0.0263
272.57,188.75,37.89,0.0264
277.57,188.75,37.87,0.0264
282.57,188.75,38.19,0.0262
287.57,188.75,40.02,0.025
292.57,188.75,40.02,0.025
297.57,188.73,37.93,0.0264
302.57,188.68,30.68,0.0326
307.57,188.61,30.68,0.0326
312.57,188.54,31.03,0.0322
317.57,188.46,32.52,0.0308
322.57,188.39,33.24,0.0301
327.57,188.32,33.21,0.0301
332.57,188.25,33.1,0.0302
337.57,188.18,32.99,0.0303
342.57,188.1,32.88,0.0304
347.57,188.03,32.58,0.0307
352.57,187.96,32.61,0.0307
357.57,187.89,32.77,0.0305
362.57,187.82,33.03,0.0303
367.57,187.72,33.15,0.0302
372.57,187.58,33.22,0.0301
377.57,187.41,35,0.0286
382.57,187.25,52.84,0.0189
387.57,187.09,55.92,0.0179
392.57,186.93,55.85,0.0179
397.57,186.78,54.19,0.0185
402.57,186.66,36.47,0.0274
407.57,186.55,35.58,0.0281
412.57,186.45,35.64,0.0281
417.57,186.35,44.09,0.0227
422.57,186.2,54.34,0.0184
427.57,185.96,54.27,0.0184
432.57,185.68,47.46,0.0211
437.57,185.4,47.35,0.0211
442.57,185.13,47.28,0.0212
447.57,184.85,47.21,0.0212
452.57,184.59,47.14,0.0212
457.57,184.35,47.09,0.0212
462.57,184.1,47.06,0.0212
467.57,183.86,47.07,0.0212
472.57,183.62,51.36,0.0195
477.57,183.37,56.84,0.0176
482.57,183.12,57.82,0.0173
487.57,182.85,59.87,0.0167
492.57,182.58,61.4,0.0163
497.57,182.31,61.65,0.0162
502.57,182.04,61.61,0.0162
507.57,181.77,61.41,0.0163
512.57,181.5,61.14,0.0164
517.57,181.23,62.64,0.016
522.57,180.97,87.65,0.0114
527.57,180.7,123.84,0.008075
532.57,180.43,132.01,0.007575
537.57,180.21,137.77,0.007258
542.57,180.03,138.29,0.007231
547.57,179.87,135.32,0.00739
552.57,179.89,77.78,0.0129
557.57,180.09,42.96,0.0233
562.57,180.29,42.97,0.0233
567.57,180.5,44.65,0.0224
572.57,180.69,62.91,0.0159
577.57,180.89,68.48,0.0146
582.57,181.09,85.76,0.0117
587.57,181.28,88.02,0.0114
592.57,181.48,104.45,0.009574
597.57,181.68,120.28,0.008314
602.57,181.93,120.47,0.008301
607.57,182.38,120.01,0.008333
612.57,182.97,95.17,0.0105
617.57,183.56,78.56,0.0127
622.57,184.15,57.57,0.0174
627.57,184.72,42.21,0.0237
632.57,185.05,41.99,0.0238
637.57,185.2,42.1,0.0238
642.57,185.34,43.79,0.0228
647.57,185.48,44.84,0.0223
652.57,185.62,44.91,0.0223
657.57,185.76,44.67,0.0224
662.57,185.9,42.19,0.0237
667.57,186.04,41.62,0.024
672.57,186.19,41.44,0.0241
677.57,186.33,41.39,0.0242
682.57,186.47,43.19,0.0232
687.57,186.61,47.33,0.0211
692.57,186.75,49.57,0.0202
697.57,186.89,49.52,0.0202
702.57,187.03,39.12,0.0256
707.57,187.11,38.73,0.0258
712.57,187.13,38.73,0.0258
717.57,187.14,39.79,0.0251
722.57,187.16,50.64,0.0197
727.57,187.18,60.12,0.0166
732.57,187.19,60.29,0.0166
737.57,187.21,60.23,0.0166
742.57,187.22,53.47,0.0187
747.57,187.24,37.94,0.0264
752.57,187.26,35.88,0.0279
757.57,187.27,35.62,0.0281
762.57,187.29,35.65,0.0281
767.57,187.31,38.81,0.0258
772.57,187.32,47.73,0.021
777.57,187.34,47.76,0.0209
782.57,187.36,47.64,0.021
787.57,187.37,45.29,0.0221
792.57,187.39,45.14,0.0222
797.57,187.41,45.13,0.0222
802.57,187.42,45.08,0.0222
807.57,187.44,42.15,0.0237
812.57,187.45,41.98,0.0238
817.57,187.47,42.02,0.0238
822.57,187.48,44.7,0.0224
827.57,187.5,48.29,0.0207
832.57,187.51,49.97,0.02
837.57,187.53,50.28,0.0199
842.57,187.54,50.33,0.0199
847.57,187.56,49.14,0.0204
852.57,187.57,48.84,0.0205
857.57,187.59,48.83,0.0205
862.57,187.6,49.37,0.0203
867.57,187.62,53.57,0.0187
872.57,187.63,64.18,0.0156
877.57,187.65,64.27,0.0156
882.57,187.66,60.04,0.0167
887.57,187.68,46.99,0.0213
892.57,187.69,46.9,0.0213
897.57,187.71,46.9,0.0213
902.57,187.73,58.91,0.017
907.57,187.75,62.72,0.0159
912.57,187.77,63.11,0.0158
917.57,187.8,69.43,0.0144
922.57,187.82,71.72,0.0139
927.57,187.84,87.24,0.0115
932.57,187.87,87.36,0.0114
937.57,187.89,20.9,0.0478
942.57,187.91,15.41,0.0649
947.57,187.94,15.43,0.0648
952.57,187.96,19.13,0.0523
957.57,187.98,46.39,0.0216
962.57,188.01,83.52,0.012
967.57,188.09,84.09,0.0119
972.57,188.2,83.18,0.012
977.57,188.32,78.57,0.0127
982.57,188.43,73.62,0.0136
987.57,188.54,72.06,0.0139
992.57,188.64,69.08,0.0145
997.57,188.7,61.09,0.0164
1002.57,188.76,53.03,0.0189
1007.57,188.82,52.23,0.0191
1012.57,188.88,51.07,0.0196
1017.57,188.94,50.82,0.0197
1022.57,189,49.93,0.02
1027.57,189.06,49.46,0.0202
1032.57,189.12,49.32,0.0203
1037.57,189.18,49.26,0.0203
1042.57,189.24,49.23,0.0203
1047.57,189.3,49.13,0.0204
1052.57,189.37,46.84,0.0213
1057.57,189.43,43.76,0.0229
1062.57,189.49,43.37,0.0231
1067.57,189.55,42.96,0.0233
1072.57,189.61,40.68,0.0246
1077.57,189.68,38.67,0.0259
1082.57,189.75,38.29,0.0261
1087.57,189.81,38.25,0.0261
1092.57,189.85,77.1,0.013
1097.57,189.87,77.17,0.013
1102.57,189.88,33.76,0.0296
1107.57,189.9,33.67,0.0297
1112.57,189.91,46.08,0.0217
1117.57,189.93,46.44,0.0215
1122.57,189.94,46.38,0.0216
1127.57,189.96,44.57,0.0224
1132.57,189.97,39.34,0.0254
1137.57,189.99,39.23,0.0255
1142.57,190,39.18,0.0255
1147.57,190.02,38.81,0.0258
1152.57,190.04,26.49,0.0378
1157.57,190.05,26.09,0.0383
1162.57,190.07,26.06,0.0384
1167.57,190.08,26.1,0.0383
1172.57,190.1,30.36,0.0329
1177.57,190.11,34.67,0.0288
1182.57,190.13,34.7,0.0288
1187.57,190.15,28.56,0.035
1192.57,190.18,24.42,0.041
1197.57,190.23,24.21,0.0413
1202.57,190.28,24.06,0.0416
1207.57,190.32,24,0.0417
1212.57,190.37,24.01,0.0416
1217.57,190.42,24.81,0.0403
1222.57,190.46,24.84,0.0403
1227.57,190.51,24.45,0.0409
1232.57,190.56,22.98,0.0435
1237.57,190.61,21.85,0.0458
1242.57,190.65,21.07,0.0475
1247.57,190.7,20.34,0.0492
1252.57,190.75,20.25,0.0494
1257.57,190.79,20.25,0.0494
1262.57,190.84,20.27,0.0493
1267.57,190.89,20.43,0.0489
1272.57,190.94,21.51,0.0465
1277.57,190.98,23.41,0.0427
1282.57,191.03,23.96,0.0417
1287.57,191.07,23.98,0.0417
1292.57,191.11,23.95,0.0418
1297.57,191.14,23.9,0.0418
1302.57,191.17,23.89,0.0419
1307.57,191.21,24.05,0.0416
1312.57,191.24,25.2,0.0397
1317.57,191.28,32.11,0.0311
1322.57,191.31,47.56,0.021
1327.57,191.34,52.12,0.0192
1332.57,191.38,51.75,0.0193
1337.57,191.41,48.33,0.0207
1342.57,191.44,9.79,0.1021
1347.57,191.48,1.89,0.5299
1352.57,191.51,1.89,0.5291
1357.57,191.55,16.78,0.0596
1362.57,191.58,40.01,0.025
37.58,179.02,127.83,0.007823
45.08,178.31,125.97,0.007938
52.58,178.59,124.95,0.008003
57.58,178.85,124.13,0.008056
62.58,179.1,122.78,0.008145
67.58,179.43,115.84,0.008633
72.58,179.85,103.05,0.009704
77.58,180.28,86.95,0.0115
82.58,180.74,73.79,0.0136
87.58,181.28,62.85,0.0159
92.58,181.87,49.03,0.0204
97.58,182.41,37.62,0.0266
102.58,182.9,37.47,0.0267
107.58,183.38,37.49,0.0267
112.58,183.75,38.78,0.0258
117.58,183.97,45.1,0.0222
122.58,184.15,46.53,0.0215
127.58,184.34,49.45,0.0202
132.58,184.52,50.74,0.0197
137.58,184.7,52.86,0.0189
142.58,184.88,54.2,0.0185
147.58,185.06,54.54,0.0183
152.58,185.23,54.69,0.0183
157.58,185.37,54.76,0.0183
162.58,185.51,54.76,0.0183
167.58,185.64,54.62,0.0183
172.58,185.77,50.55,0.0198
177.58,185.9,48.23,0.0207
182.58,186.03,48.22,0.0207
187.58,186.17,48.31,0.0207
192.58,186.24,48.54,0.0206
197.58,186.25,48.55,0.0206
202.58,186.25,48.5,0.0206
207.58,186.25,48.47,0.0206
212.58,186.25,48.45,0.0206
217.58,186.25,48.38,0.0207
222.58,186.25,45.23,0.0221
227.58,186.25,41.94,0.0238
232.58,186.25,41.92,0.0239
237.58,186.25,42.42,0.0236
242.58,186.25,44.49,0.0225
247.58,186.25,44.54,0.0225
252.58,186.25,44.5,0.0225
257.58,186.25,44.38,0.0225
262.58,186.25,44.02,0.0227
267.58,186.25,43.57,0.023
272.58,186.25,43.41,0.023
277.58,186.25,43.31,0.0231
282.58,186.25,43.25,0.0231
287.58,186.25,43.21,0.0231
292.58,186.25,43.15,0.0232
297.58,186.23,42.95,0.0233
302.58,186.18,35.27,0.0284
307.58,186.11,34.57,0.0289
312.58,186.04,33.51,0.0298
317.58,185.96,33.42,0.0299
322.58,185.89,33.34,0.03
327.58,185.82,33.18,0.0301
332.58,185.75,33,0.0303
337.58,185.68,32.9,0.0304
342.58,185.6,32.79,0.0305
347.58,185.53,32.41,0.0309
352.58,185.46,32.09,0.0312
357.58,185.39,32.15,0.0311
362.58,185.32,32.51,0.0308
367.58,185.22,33.97,0.0294
372.58,185.08,38.04,0.0263
377.58,184.91,52.56,0.019
382.58,184.75,59.17,0.0169
387.58,184.59,62.39,0.016
392.58,184.43,62.42,0.016
397.58,184.28,61.76,0.0162
402.58,184.16,52.27,0.0191
407.58,184.05,52.17,0.0192
412.58,183.95,52.26,0.0191
417.58,183.85,58.48,0.0171
422.58,183.7,66.81,0.015
427.58,183.46,66.95,0.0149
432.58,183.18,66.98,0.0149
437.58,182.9,66.99,0.0149
442.58,182.63,66.95,0.0149
447.58,182.35,66.85,0.015
452.58,182.09,66.53,0.015
457.58,181.85,66.11,0.0151
462.58,181.6,66.09,0.0151
467.58,181.36,66.19,0.0151
472.58,181.12,66.54,0.015
477.58,180.87,67.28,0.0149
482.58,180.62,68.16,0.0147
487.58,180.35,69.14,0.0145
492.58,180.08,69.96,0.0143
497.58,179.81,70.26,0.0142
502.58,179.54,70.37,0.0142
507.58,179.27,70.42,0.0142
512.58,179,70.58,0.0142
517.58,178.73,73.88,0.0135
522.58,178.47,98.37,0.0102
527.58,178.2,128.32,0.007793
532.58,177.93,135.76,0.007366
537.58,177.71,138,0.007246
542.58,177.53,138.1,0.007241
547.58,177.37,134.6,0.007429
552.58,177.39,87.23,0.0115
557.58,177.59,48.07,0.0208
562.58,177.79,47.92,0.0209
567.58,178,48,0.0208
572.58,178.19,66.31,0.0151
577.58,178.39,96.03,0.0104
582.58,178.59,106.81,0.009362
587.58,178.78,113.53,0.008808
592.58,178.98,121.55,0.008227
597.58,179.18,124.31,0.008044
602.58,179.43,124.48,0.008033
607.58,179.88,123.77,0.00808
612.58,180.47,102.27,0.009778
617.58,181.06,91.66,0.0109
622.58,181.65,65.62,0.0152
627.58,182.22,49.46,0.0202
632.58,182.55,49.09,0.0204
637.58,182.7,49.17,0.0203
642.58,182.84,50.62,0.0198
647.58,182.98,52.16,0.0192
652.58,183.12,52.26,0.0191
657.58,183.26,52.17,0.0192
662.58,183.4,48.07,0.0208
667.58,183.54,44.11,0.0227
672.58,183.69,43.96,0.0227
677.58,183.83,43.94,0.0228
682.58,183.97,46.24,0.0216
687.58,184.11,50.06,0.02
692.58,184.25,50.34,0.0199
697.58,184.39,50.31,0.0199
702.58,184.53,43.09,0.0232
707.58,184.61,41.41,0.0241
712.58,184.63,41.39,0.0242
717.58,184.64,41.65,0.024
722.58,184.66,51.16,0.0195
727.58,184.68,60.15,0.0166
732.58,184.69,60.33,0.0166
737.58,184.71,60.27,0.0166
742.58,184.72,53.59,0.0187
747.58,184.74,38.36,0.0261
752.58,184.76,37.46,0.0267
757.58,184.77,37.45,0.0267
762.58,184.79,37.96,0.0263
767.58,184.81,54.1,0.0185
772.58,184.82,69.26,0.0144
777.58,184.84,69.32,0.0144
782.58,184.86,69.22,0.0144
787.58,184.87,67.02,0.0149
792.58,184.89,59.26,0.0169
797.58,184.91,52.19,0.0192
802.58,184.92,51.63,0.0194
807.58,184.94,51,0.0196
812.58,184.95,50.9,0.0196
817.58,184.97,52.1,0.0192
822.58,184.98,59.28,0.0169
827.58,185,63.23,0.0158
832.58,185.01,63.47,0.0158
837.58,185.03,63.48,0.0158
842.58,185.04,61.61,0.0162
847.58,185.06,50.37,0.0199
852.58,185.07,48.86,0.0205
857.58,185.09,48.87,0.0205
862.58,185.1,49.27,0.0203
867.58,185.12,53.53,0.0187
872.58,185.13,64.06,0.0156
877.58,185.15,64.16,0.0156
882.58,185.16,62.23,0.0161
887.58,185.18,61.18,0.0163
892.58,185.19,61.07,0.0164
897.58,185.21,61.09,0.0164
902.58,185.23,68.3,0.0146
907.58,185.25,78.82,0.0127
912.58,185.27,79.39,0.0126
917.58,185.3,80.69,0.0124
922.58,185.32,83.52,0.012
927.58,185.34,87.03,0.0115
932.58,185.37,87.88,0.0114
937.58,185.39,33.63,0.0297
942.58,185.41,19.39,0.0516
947.58,185.44,19.32,0.0518
952.58,185.46,19.51,0.0513
957.58,185.48,24.49,0.0408
962.58,185.51,27.63,0.0362
967.58,185.59,37.43,0.0267
972.58,185.7,55.41,0.018
977.58,185.82,68.21,0.0147
982.58,185.93,68.94,0.0145
987.58,186.04,72.01,0.0139
992.58,186.14,72.12,0.0139
997.58,186.2,72.11,0.0139
1002.58,186.26,71.65,0.014
1007.58,186.32,70.39,0.0142
1012.58,186.38,69.88,0.0143
1017.58,186.44,69.28,0.0144
1022.58,186.5,68.65,0.0146
1027.58,186.56,68.34,0.0146
1032.58,186.62,68,0.0147
1037.58,186.68,67.73,0.0148
1042.58,186.74,67.16,0.0149
1047.58,186.8,65.68,0.0152
1052.58,186.87,57.93,0.0173
1057.58,186.93,54.89,0.0182
1062.58,186.99,54.15,0.0185
1067.58,187.05,53.19,0.0188
1072.58,187.11,51.54,0.0194
1077.58,187.18,50.75,0.0197
1082.58,187.25,50.68,0.0197
1087.58,187.31,51.42,0.0194
1092.58,187.35,78.37,0.0128
1097.58,187.37,78.42,0.0128
1102.58,187.38,56.9,0.0176
1107.58,187.4,47.77,0.0209
1112.58,187.41,48.4,0.0207
1117.58,187.43,50.06,0.02
1122.58,187.44,50.86,0.0197
1127.58,187.46,51.16,0.0195
1132.58,187.47,51.22,0.0195
1137.58,187.49,51.23,0.0195
1142.58,187.5,51.25,0.0195
1147.58,187.52,51.14,0.0196
1152.58,187.54,47.49,0.0211
1157.58,187.55,44.55,0.0224
1162.58,187.57,37.55,0.0266
1167.58,187.58,35.66,0.028
1172.58,187.6,35.39,0.0283
1177.58,187.61,35.29,0.0283
1182.58,187.63,35.21,0.0284
1187.58,187.65,34.26,0.0292
1192.58,187.68,31.86,0.0314
1197.58,187.73,30.25,0.0331
1202.58,187.78,29.72,0.0336
1207.58,187.82,29.52,0.0339
1212.58,187.87,29.5,0.0339
1217.58,187.92,29.67,0.0337
1222.58,187.96,30.66,0.0326
1227.58,188.01,31.39,0.0319
1232.58,188.06,34.96,0.0286
1237.58,188.11,36.52,0.0274
1242.58,188.15,38.4,0.026
1247.58,188.2,38.94,0.0257
1252.58,188.25,39.33,0.0254
1257.58,188.29,40.24,0.0249
1262.58,188.34,41.81,0.0239
1267.58,188.39,42.79,0.0234
1272.58,188.44,42.88,0.0233
1277.58,188.48,42.88,0.0233
1282.58,188.53,42.81,0.0234
1287.58,188.57,42.61,0.0235
1292.58,188.61,40.5,0.0247
1297.58,188.64,36.24,0.0276
1302.58,188.67,35.92,0.0278
1307.58,188.71,35.89,0.0279
1312.58,188.74,37.6,0.0266
1317.58,188.78,44.48,0.0225
1322.58,188.81,52.86,0.0189
1327.58,188.84,52.91,0.0189
1332.58,188.88,52.73,0.019
1337.58,188.91,37.44,0.0267
1342.58,188.94,9.83,0.1017
1347.58,188.98,5.93,0.1685
1352.58,189.01,6.05,0.1653
1357.58,189.05,22.16,0.0451
42.59,176.05,153.31,0.006523
50.09,175.97,153.52,0.006514
57.59,176.35,154.01,0.006493
62.59,176.6,154.04,0.006492
67.59,176.93,153.12,0.006531
72.59,177.35,145.71,0.006863
77.59,177.78,126.33,0.007916
82.59,178.24,110.12,0.009081
87.59,178.78,89.83,0.0111
92.59,179.37,67.52,0.0148
97.59,179.91,57.29,0.0175
102.59,180.4,57.16,0.0175
107.59,180.88,57.2,0.0175
112.59,181.25,58.85,0.017
117.59,181.47,66.92,0.0149
122.59,181.65,70.34,0.0142
127.59,181.84,70.78,0.0141
132.59,182.02,71.04,0.0141
137.59,182.2,71.19,0.014
142.59,182.38,71.27,0.014
147.59,182.56,71.28,0.014
152.59,182.73,71.23,0.014
157.59,182.87,71.1,0.0141
162.59,183.01,70.81,0.0141
167.59,183.14,68.11,0.0147
172.59,183.27,59.33,0.0169
177.59,183.4,56.88,0.0176
182.59,183.53,56.85,0.0176
187.59,183.67,56.9,0.0176
192.59,183.74,57.03,0.0175
197.59,183.75,57.08,0.0175
202.59,183.75,57.08,0.0175
207.59,183.75,57.07,0.0175
212.59,183.75,57.03,0.0175
217.59,183.75,56.92,0.0176
222.59,183.75,54.26,0.0184
227.59,183.75,51.31,0.0195
232.59,183.75,51.23,0.0195
237.59,183.75,51.23,0.0195
242.59,183.75,51.46,0.0194
247.59,183.75,51.7,0.0193
252.59,183.75,51.78,0.0193
257.59,183.75,51.84,0.0193
262.59,183.75,51.88,0.0193
267.59,183.75,51.91,0.0193
272.59,183.75,51.93,0.0193
277.59,183.75,52.02,0.0192
282.59,183.75,52.81,0.0189
287.59,183.75,54.01,0.0185
292.59,183.75,54.11,0.0185
297.59,183.73,54.1,0.0185
302.59,183.68,53.3,0.0188
307.59,183.61,52.07,0.0192
312.59,183.54,51.79,0.0193
317.59,183.46,51.62,0.0194
322.59,183.39,51.47,0.0194
327.59,183.32,51.33,0.0195
332.59,183.25,51.22,0.0195
337.59,183.18,51.15,0.0196
342.59,183.1,51.84,0.0193
347.59,183.03,59.03,0.0169
352.59,182.96,76.07,0.0131
357.59,182.89,89.6,0.0112
362.59,182.82,91.58,0.0109
367.59,182.72,91.62,0.0109
372.59,182.58,91.53,0.0109
377.59,182.41,91.27,0.011
382.59,182.25,90.9,0.011
387.59,182.09,90.47,0.0111
392.59,181.93,90,0.0111
397.59,181.78,85.35,0.0117
402.59,181.66,77.42,0.0129
407.59,181.55,77.19,0.013
412.59,181.45,77.28,0.0129
417.59,181.35,85.35,0.0117
422.59,181.2,94.51,0.0106
427.59,180.96,94.95,0.0105
432.59,180.68,94.99,0.0105
437.59,180.4,94.96,0.0105
442.59,180.13,94.84,0.0105
447.59,179.85,94.61,0.0106
452.59,179.59,92.52,0.0108
457.59,179.35,85.87,0.0116
462.59,179.1,82.04,0.0122
467.59,178.86,81.46,0.0123
472.59,178.62,81.24,0.0123
477.59,178.37,81.33,0.0123
482.59,178.12,81.47,0.0123
487.59,177.85,81.66,0.0122
492.59,177.58,81.84,0.0122
497.59,177.31,82.01,0.0122
502.59,177.04,82.03,0.0122
507.59,176.77,82.01,0.0122
512.59,176.5,82.08,0.0122
517.59,176.23,86.13,0.0116
522.59,175.97,107.33,0.009317
527.59,175.7,129.33,0.007732
532.59,175.43,135.97,0.007355
537.59,175.21,138.05,0.007244
542.59,175.03,138.03,0.007245
547.59,174.87,134.5,0.007435
552.59,174.89,101.29,0.009873
557.59,175.09,66.8,0.015
562.59,175.29,65.8,0.0152
567.59,175.5,65.82,0.0152
572.59,175.69,73.69,0.0136
577.59,175.89,97.63,0.0102
582.59,176.09,113.55,0.008807
587.59,176.28,121.17,0.008253
592.59,176.48,123.34,0.008108
597.59,176.68,124.06,0.008061
602.59,176.93,124.25,0.008048
607.59,177.38,123.5,0.008097
612.59,177.97,111.63,0.008958
617.59,178.56,91.63,0.0109
622.59,179.15,72.75,0.0137
627.59,179.72,61.39,0.0163
632.59,180.05,60.84,0.0164
637.59,180.2,60.89,0.0164
642.59,180.34,61.41,0.0163
647.59,180.48,61.8,0.0162
652.59,180.62,61.86,0.0162
657.59,180.76,61.78,0.0162
662.59,180.9,59.21,0.0169
667.59,181.04,56.27,0.0178
672.59,181.19,56.07,0.0178
677.59,181.33,56,0.0179
682.59,181.47,56.04,0.0178
687.59,181.61,56.33,0.0178
692.59,181.75,56.33,0.0178
697.59,181.89,56.2,0.0178
702.59,182.03,50.81,0.0197
707.59,182.11,49.06,0.0204
712.59,182.13,49.03,0.0204
717.59,182.14,49.07,0.0204
722.59,182.16,53.44,0.0187
727.59,182.18,60.34,0.0166
732.59,182.19,60.51,0.0165
737.59,182.21,60.46,0.0165
742.59,182.22,55.59,0.018
747.59,182.24,49.14,0.0204
752.59,182.26,49.08,0.0204
757.59,182.27,49.12,0.0204
762.59,182.29,52.38,0.0191
767.59,182.31,81.88,0.0122
772.59,182.32,94.81,0.0105
777.59,182.34,94.91,0.0105
782.59,182.36,94.87,0.0105
787.59,182.37,94.62,0.0106
792.59,182.39,88.01,0.0114
797.59,182.41,75.3,0.0133
802.59,182.42,73.94,0.0135
807.59,182.44,73.62,0.0136
812.59,182.45,73.57,0.0136
817.59,182.47,75.13,0.0133
822.59,182.48,80.6,0.0124
827.59,182.5,82.14,0.0122
832.59,182.51,82.23,0.0122
837.59,182.53,82.16,0.0122
842.59,182.54,77.28,0.0129
847.59,182.56,58.44,0.0171
852.59,182.57,53.44,0.0187
857.59,182.59,53.4,0.0187
862.59,182.6,53.43,0.0187
867.59,182.62,54.79,0.0183
872.59,182.63,64.22,0.0156
877.59,182.65,66.38,0.0151
882.59,182.66,67.97,0.0147
887.59,182.68,69.45,0.0144
892.59,182.69,71.89,0.0139
897.59,182.71,79.58,0.0126
902.59,182.73,90.58,0.011
907.59,182.75,91.53,0.0109
912.59,182.77,92.16,0.0109
917.59,182.8,92.82,0.0108
922.59,182.82,93.36,0.0107
927.59,182.84,94.66,0.0106
932.59,182.87,94.98,0.0105
937.59,182.89,56.31,0.0178
942.59,182.91,20.83,0.048
947.59,182.94,19.88,0.0503
952.59,182.96,19.75,0.0506
957.59,182.98,24.58,0.0407
962.59,183.01,28.19,0.0355
967.59,183.09,35.04,0.0285
972.59,183.2,40.9,0.0244
977.59,183.32,50.96,0.0196
982.59,183.43,64.77,0.0154
987.59,183.54,73.91,0.0135
992.59,183.64,85.01,0.0118
997.59,183.7,91.74,0.0109
1002.59,183.76,92.93,0.0108
1007.59,183.82,93.53,0.0107
1012.59,183.88,93.78,0.0107
1017.59,183.94,93.86,0.0107
1022.59,184,93.8,0.0107
1027.59,184.06,93.61,0.0107
1032.59,184.12,93.26,0.0107
1037.59,184.18,92.36,0.0108
1042.59,184.24,91,0.011
1047.59,184.3,87.01,0.0115
1052.59,184.37,76.88,0.013
1057.59,184.43,72.64,0.0138
1062.59,184.49,71.22,0.014
1067.59,184.55,70.16,0.0143
1072.59,184.61,69.57,0.0144
1077.59,184.68,69.42,0.0144
1082.59,184.75,69.4,0.0144
1087.59,184.81,71.72,0.0139
1092.59,184.85,83.15,0.012
1097.59,184.87,83.2,0.012
1102.59,184.88,78.74,0.0127
1107.59,184.9,66.98,0.0149
1112.59,184.91,66.99,0.0149
1117.59,184.93,67.51,0.0148
1122.59,184.94,69.86,0.0143
1127.59,184.96,70.58,0.0142
1132.59,184.97,71.22,0.014
1137.59,184.99,71.51,0.014
1142.59,185,71.82,0.0139
1147.59,185.02,71.94,0.0139
1152.59,185.04,72.05,0.0139
1157.59,185.05,70.29,0.0142
1162.59,185.07,65.59,0.0152
1167.59,185.08,60.8,0.0164
1172.59,185.1,59.88,0.0167
1177.59,185.11,59.56,0.0168
1182.59,185.13,59.4,0.0168
1187.59,185.15,59.26,0.0169
1192.59,185.18,58.22,0.0172
1197.59,185.23,55.81,0.0179
1202.59,185.28,54.1,0.0185
1207.59,185.32,53.92,0.0185
1212.59,185.37,53.91,0.0185
1217.59,185.42,54.35,0.0184
1222.59,185.46,55.94,0.0179
1227.59,185.51,66.89,0.0149
1232.59,185.56,79.12,0.0126
1237.59,185.61,88.57,0.0113
1242.59,185.65,92.25,0.0108
1247.59,185.7,92.28,0.0108
1252.59,185.75,92.25,0.0108
1257.59,185.79,92.22,0.0108
1262.59,185.84,92.17,0.0108
1267.59,185.89,91.54,0.0109
1272.59,185.94,91.28,0.011
1277.59,185.98,90.44,0.0111
1282.59,186.03,89.47,0.0112
1287.59,186.07,86.89,0.0115
1292.59,186.11,73.44,0.0136
1297.59,186.14,52.47,0.0191
1302.59,186.17,48.12,0.0208
1307.59,186.21,48.15,0.0208
1312.59,186.24,48.39,0.0207
1317.59,186.28,53.62,0.0186
1322.59,186.31,55.45,0.018
1327.59,186.34,55.63,0.018
1332.59,186.38,52.83,0.0189
1337.59,186.41,27.68,0.0361
1342.59,186.45,9.89,0.1011
1347.59,186.48,6.31,0.1585
1352.59,186.51,8.76,0.1142
55.1,173.72,162.45,0.006156
67.6,174.43,161.02,0.00621
80.1,175.5,137.82,0.007256
87.6,176.28,120.24,0.008317
92.6,176.87,97.64,0.0102
97.6,177.41,83.76,0.0119
102.6,177.9,83.37,0.012
107.6,178.38,83.45,0.012
112.6,178.75,84.39,0.0118
117.6,178.97,88.94,0.0112
122.6,179.15,90.53,0.011
127.6,179.34,91,0.011
132.6,179.52,91.3,0.011
137.6,179.7,91.46,0.0109
142.6,179.88,91.5,0.0109
147.6,180.06,91.47,0.0109
152.6,180.23,91.15,0.011
157.6,180.37,89.39,0.0112
162.6,180.51,85.89,0.0116
167.6,180.64,78.94,0.0127
172.6,180.77,69.65,0.0144
177.6,180.9,67.13,0.0149
182.6,181.03,67.03,0.0149
187.6,181.17,67.01,0.0149
192.6,181.24,67.03,0.0149
197.6,181.25,67.03,0.0149
202.6,181.25,67.01,0.0149
207.6,181.25,66.96,0.0149
212.6,181.25,66.88,0.015
217.6,181.25,66.66,0.015
222.6,181.25,64.28,0.0156
227.6,181.25,61.6,0.0162
232.6,181.25,61.42,0.0163
237.6,181.25,61.35,0.0163
242.6,181.25,61.32,0.0163
247.6,181.25,61.33,0.0163
252.6,181.25,61.37,0.0163
257.6,181.25,61.47,0.0163
262.6,181.25,61.65,0.0162
267.6,181.25,61.82,0.0162
272.6,181.25,62.1,0.0161
277.6,181.25,63.79,0.0157
282.6,181.25,69.21,0.0144
287.6,181.25,76.37,0.0131
292.6,181.25,78.43,0.0128
297.6,181.23,79,0.0127
302.6,181.18,79.34,0.0126
307.6,181.11,79.83,0.0125
312.6,181.04,80.27,0.0125
317.6,180.96,80.74,0.0124
322.6,180.89,81.42,0.0123
327.6,180.82,86.17,0.0116
332.6,180.75,93.67,0.0107
337.6,180.68,99.01,0.0101
342.6,180.6,104.28,0.00959
347.6,180.53,112,0.008929
352.6,180.46,114.52,0.008732
357.6,180.39,114.64,0.008723
362.6,180.32,114.64,0.008723
367.6,180.22,114.54,0.008731
372.6,180.08,114.21,0.008756
377.6,179.91,112.63,0.008879
382.6,179.75,110.68,0.009035
387.6,179.59,106.22,0.009414
