X,Elevation,Resistivity,Conductivity
256.25,215.68,46.73,0.0214
258.75,215.69,54,0.0185
261.25,215.7,50.52,0.0198
263.75,215.7,56.66,0.0176
266.25,215.71,45.62,0.0219
268.75,215.72,42.7,0.0234
271.25,215.72,34.45,0.029
273.75,215.73,38.58,0.0259
276.25,215.73,25.46,0.0393
278.75,215.74,30,0.0333
281.25,215.75,26.38,0.0379
283.75,215.75,30.1,0.0332
286.25,215.76,23.95,0.0418
288.75,215.77,27.55,0.0363
291.25,215.79,26.59,0.0376
293.75,215.8,24.85,0.0402
296.25,215.81,27.55,0.0363
298.75,215.82,25.23,0.0396
301.25,215.83,25.26,0.0396
303.75,215.84,24.32,0.0411
306.25,215.85,28.63,0.0349
308.75,215.87,27.79,0.036
311.25,215.88,26.37,0.0379
313.75,215.89,24.83,0.0403
316.25,215.9,27.64,0.0362
318.75,215.91,24.83,0.0403
321.25,215.92,28.38,0.0352
323.75,215.93,25.75,0.0388
326.25,215.94,29.2,0.0343
328.75,215.95,29.22,0.0342
331.25,215.97,27.4,0.0365
333.75,215.98,27.03,0.037
336.25,215.99,25.63,0.039
338.75,216,25.87,0.0387
341.25,216.01,26.95,0.0371
343.75,216.02,26.93,0.0371
346.25,216.03,27.17,0.0368
348.75,216.04,27.9,0.0358
351.25,216.05,27.87,0.0359
353.75,216.06,33.28,0.03
356.25,216.07,34.34,0.0291
358.75,216.08,30.76,0.0325
361.25,216.1,28.76,0.0348
363.75,216.11,28.7,0.0348
366.25,216.12,28.27,0.0354
368.75,216.13,27.85,0.0359
371.25,216.14,28.63,0.0349
373.75,216.15,30.15,0.0332
376.25,216.16,29.34,0.0341
378.75,216.17,29.16,0.0343
381.25,216.18,32.9,0.0304
383.75,216.19,27.84,0.0359
386.25,216.19,35.4,0.0283
388.75,216.19,35.72,0.028
391.25,216.18,28.45,0.0351
393.75,216.18,30.18,0.0331
396.25,216.18,28.19,0.0355
398.75,216.18,26.24,0.0381
401.25,216.17,28.04,0.0357
403.75,216.17,29.69,0.0337
406.25,216.17,28.69,0.0348
408.75,216.17,28.61,0.0349
411.25,216.16,29.76,0.0336
413.75,216.16,28.11,0.0356
416.25,216.16,28.18,0.0355
418.75,216.16,28.28,0.0354
421.25,216.15,26.89,0.0372
423.75,216.15,27.72,0.0361
426.25,216.15,27.88,0.0359
428.75,216.14,27.27,0.0367
431.25,216.14,26.95,0.0371
433.75,216.14,30.72,0.0325
436.25,216.14,24.68,0.0405
438.75,216.13,24.71,0.0405
441.25,216.13,25.45,0.0393
443.75,216.13,25.32,0.0395
446.25,216.12,26.75,0.0374
448.75,216.12,26.78,0.0373
451.25,216.12,22.55,0.0443
453.75,216.11,33.04,0.0303
456.25,216.11,37.43,0.0267
458.75,216.11,33.83,0.0296
461.25,216.1,35.52,0.0282
463.75,216.1,35.62,0.0281
466.25,216.1,31.2,0.0321
468.75,216.09,31.93,0.0313
471.25,216.09,24.48,0.0408
473.75,216.09,34.47,0.029
476.25,216.08,26.02,0.0384
478.75,216.08,29.31,0.0341
481.25,216.08,22.49,0.0445
483.75,216.07,24.84,0.0403
486.25,216.07,25.04,0.0399
488.75,216.06,23.65,0.0423
491.25,216.05,26,0.0385
493.75,216.04,26.31,0.038
496.25,216.03,28.58,0.035
498.75,216.03,21.9,0.0457
501.25,216.02,21.51,0.0465
503.75,216.01,22.07,0.0453
506.25,216,22.43,0.0446
508.75,215.99,19.26,0.0519
511.25,215.98,22.67,0.0441
513.75,215.97,19.91,0.0502
516.25,215.96,19.98,0.0501
518.75,215.95,19.6,0.051
521.25,215.94,23.81,0.042
523.75,215.93,19.21,0.0521
526.25,215.92,21.9,0.0457
528.75,215.91,19.32,0.0518
531.25,215.9,26.9,0.0372
533.75,215.89,19.56,0.0511
536.25,215.88,27.57,0.0363
538.75,215.87,17.8,0.0562
541.25,215.86,26.31,0.038
543.75,215.85,25.43,0.0393
546.25,215.84,26.74,0.0374
548.75,215.83,30.14,0.0332
551.25,215.82,28.19,0.0355
553.75,215.81,28.22,0.0354
556.25,215.8,28.32,0.0353
558.75,215.79,34.28,0.0292
561.25,215.78,31.45,0.0318
563.75,215.77,31.78,0.0315
566.25,215.76,26.92,0.0371
568.75,215.75,34.99,0.0286
571.25,215.74,30.54,0.0327
573.75,215.72,34.85,0.0287
576.25,215.71,30.78,0.0325
578.75,215.7,30.99,0.0323
581.25,215.69,28.91,0.0346
583.75,215.68,30.82,0.0325
586.25,215.67,30.17,0.0331
588.75,215.68,29.59,0.0338
591.25,215.69,33.84,0.0295
593.75,215.69,33.51,0.0298
596.25,215.7,39.54,0.0253
598.75,215.71,37.54,0.0266
601.25,215.71,31.73,0.0315
603.75,215.72,35.02,0.0286
606.25,215.73,34.89,0.0287
608.75,215.73,34.78,0.0288
611.25,215.74,31.47,0.0318
613.75,215.75,35.49,0.0282
616.25,215.75,32.48,0.0308
618.75,215.76,30.51,0.0328
621.25,215.77,30.65,0.0326
623.75,215.77,32.89,0.0304
626.25,215.78,32.1,0.0312
628.75,215.79,32.18,0.0311
631.25,215.8,28.69,0.0349
633.75,215.8,29.01,0.0345
636.25,215.81,27.02,0.037
638.75,215.82,26.99,0.037
641.25,215.82,29.72,0.0336
643.75,215.83,29.72,0.0336
646.25,215.84,29.63,0.0337
648.75,215.84,29.64,0.0337
651.25,215.85,30.04,0.0333
653.75,215.86,28.43,0.0352
656.25,215.86,28.76,0.0348
658.75,215.87,27.51,0.0363
661.25,215.88,26.41,0.0379
663.75,215.89,26.43,0.0378
666.25,215.89,29.62,0.0338
668.75,215.9,25.91,0.0386
671.25,215.91,25.55,0.0391
673.75,215.91,25.77,0.0388
676.25,215.92,28.22,0.0354
678.75,215.93,28.18,0.0355
681.25,215.93,32.6,0.0307
683.75,215.94,29.85,0.0335
686.25,215.95,41.59,0.024
688.75,215.95,39.67,0.0252
691.25,215.96,40.04,0.025
693.75,215.97,35.84,0.0279
696.25,215.97,34.19,0.0292
698.75,215.98,33.28,0.03
701.25,215.99,31.88,0.0314
703.75,215.99,32.61,0.0307
706.25,216,32.63,0.0306
708.75,216.01,29.81,0.0336
711.25,216.01,23.13,0.0432
713.75,216.02,27.21,0.0367
716.25,216.03,26.89,0.0372
718.75,216.04,26.74,0.0374
721.25,216.04,29.54,0.0339
723.75,216.05,28.97,0.0345
726.25,216.06,35.58,0.0281
728.75,216.06,32.66,0.0306
731.25,216.07,35.18,0.0284
733.75,216.08,35.15,0.0284
736.25,216.08,35.63,0.0281
738.75,216.09,32.6,0.0307
741.25,216.1,32.99,0.0303
743.75,216.1,37.7,0.0265
746.25,216.11,31.61,0.0316
748.75,216.12,32.31,0.031
751.25,216.12,36.98,0.027
753.75,216.13,37.14,0.0269
756.25,216.14,43.4,0.023
758.75,216.14,43.49,0.023
761.25,216.15,38.4,0.026
763.75,216.16,34.46,0.029
766.25,216.16,37.89,0.0264
768.75,216.17,35.76,0.028
771.25,216.18,35.23,0.0284
773.75,216.18,36.05,0.0277
776.25,216.19,39.23,0.0255
778.75,216.2,35.6,0.0281
781.25,216.2,31.83,0.0314
783.75,216.21,38.62,0.0259
786.25,216.22,30.52,0.0328
788.75,216.22,32.75,0.0305
791.25,216.23,28.28,0.0354
793.75,216.24,33.48,0.0299
796.25,216.24,26.2,0.0382
798.75,216.25,30.58,0.0327
801.25,216.26,30.09,0.0332
803.75,216.26,28.77,0.0348
806.25,216.27,29.52,0.0339
808.75,216.28,28.28,0.0354
811.25,216.28,28.57,0.035
813.75,216.29,29.84,0.0335
816.25,216.3,29.34,0.0341
818.75,216.3,29.64,0.0337
821.25,216.31,29.52,0.0339
823.75,216.32,30.6,0.0327
826.25,216.32,31.13,0.0321
828.75,216.33,28.88,0.0346
831.25,216.34,28.27,0.0354
833.75,216.34,30.53,0.0328
836.25,216.35,26.68,0.0375
838.75,216.36,26.55,0.0377
841.25,216.37,24.67,0.0405
843.75,216.37,23.63,0.0423
846.25,216.38,25.64,0.039
848.75,216.39,24.96,0.0401
851.25,216.39,27.6,0.0362
853.75,216.4,26.53,0.0377
856.25,216.41,31.68,0.0316
858.75,216.41,31.45,0.0318
861.25,216.42,35.06,0.0285
863.75,216.43,35.01,0.0286
866.25,216.43,36.99,0.027
868.75,216.44,35.47,0.0282
871.25,216.45,33.17,0.0301
873.75,216.45,33.87,0.0295
876.25,216.46,26.27,0.0381
878.75,216.47,34.02,0.0294
881.25,216.47,30.67,0.0326
883.75,216.48,30.71,0.0326
886.25,216.48,27.36,0.0365
888.75,216.48,33.5,0.0299
891.25,216.48,27.06,0.037
893.75,216.49,27.06,0.037
896.25,216.49,25.95,0.0385
898.75,216.49,26.16,0.0382
901.25,216.49,24.66,0.0406
903.75,216.49,24.72,0.0405
906.25,216.49,24.12,0.0415
908.75,216.49,24.11,0.0415
911.25,216.49,24.79,0.0403
913.75,216.49,24.52,0.0408
916.25,216.5,24.8,0.0403
918.75,216.5,24.38,0.041
921.25,216.5,25.3,0.0395
923.75,216.5,25.24,0.0396
926.25,216.5,28.08,0.0356
928.75,216.5,27.82,0.0359
931.25,216.5,25.52,0.0392
933.75,216.5,27.28,0.0367
936.25,216.5,25.01,0.04
938.75,216.51,24.84,0.0403
941.25,216.51,25.48,0.0392
943.75,216.51,25.5,0.0392
946.25,216.51,23.64,0.0423
948.75,216.51,23.9,0.0418
951.25,216.51,23.16,0.0432
953.75,216.51,22.91,0.0437
956.25,216.51,23.3,0.0429
958.75,216.51,23.13,0.0432
961.25,216.52,22.19,0.0451
963.75,216.52,25.27,0.0396
966.25,216.52,25.4,0.0394
968.75,216.52,22.92,0.0436
971.25,216.52,26.56,0.0377
973.75,216.52,26.58,0.0376
976.25,216.52,25.12,0.0398
978.75,216.52,22.69,0.0441
981.25,216.52,22.28,0.0449
983.75,216.53,22.26,0.0449
986.25,216.53,22.33,0.0448
988.75,216.54,20.79,0.0481
991.25,216.54,24.33,0.0411
993.75,216.55,24.12,0.0415
996.25,216.56,28.2,0.0355
998.75,216.56,25.13,0.0398
1001.25,216.57,25.77,0.0388
1003.75,216.58,25.59,0.0391
1006.25,216.58,35.55,0.0281
1008.75,216.59,27.26,0.0367
1011.25,216.6,28.84,0.0347
1013.75,216.6,30.14,0.0332
1016.25,216.61,32.4,0.0309
1018.75,216.62,23.38,0.0428
1021.25,216.62,28.64,0.0349
1023.75,216.63,26.37,0.0379
1026.25,216.64,26.59,0.0376
1028.75,216.64,26.54,0.0377
1031.25,216.65,27.44,0.0364
1033.75,216.66,28.21,0.0354
1036.25,216.67,30.21,0.0331
1038.75,216.67,31.05,0.0322
1041.25,216.68,30.35,0.0329
1043.75,216.69,31.87,0.0314
1046.25,216.69,31.21,0.032
1048.75,216.7,31.87,0.0314
1051.25,216.71,31.05,0.0322
1053.75,216.71,35.06,0.0285
1056.25,216.72,26.41,0.0379
1058.75,216.73,29.64,0.0337
1061.25,216.73,22.06,0.0453
1063.75,216.74,25.16,0.0397
1066.25,216.75,23.63,0.0423
1068.75,216.75,25.2,0.0397
1071.25,216.76,23.83,0.042
1073.75,216.77,27.44,0.0364
1076.25,216.77,20.88,0.0479
1078.75,216.78,24.66,0.0405
1081.25,216.79,23.34,0.0429
1083.75,216.79,21.53,0.0464
1086.25,216.8,18.24,0.0548
1088.75,216.81,21.83,0.0458
1091.25,216.81,21.34,0.0469
1093.75,216.82,19.63,0.0509
1096.25,216.83,20.08,0.0498
1098.75,216.83,20.04,0.0499
1101.25,216.84,19.91,0.0502
1103.75,216.85,20.48,0.0488
1106.25,216.85,20.8,0.0481
1108.75,216.86,20.84,0.048
1111.25,216.87,21.65,0.0462
1113.75,216.87,21.1,0.0474
1116.25,216.88,23.73,0.0421
1118.75,216.89,20.64,0.0485
1121.25,216.89,22.51,0.0444
1123.75,216.9,18.74,0.0534
1126.25,216.91,23.57,0.0424
1128.75,216.91,21.2,0.0472
1131.25,216.92,24.32,0.0411
1133.75,216.93,24.31,0.0411
1136.25,216.93,24.51,0.0408
1138.75,216.94,23.11,0.0433
1141.25,216.95,23.77,0.0421
1143.75,216.95,23.42,0.0427
1146.25,216.96,25.69,0.0389
1148.75,216.97,26.12,0.0383
1151.25,216.97,26.16,0.0382
1153.75,216.98,25.86,0.0387
1156.25,216.99,25.99,0.0385
1158.75,216.99,26.04,0.0384
1161.25,217,26.93,0.0371
1163.75,217.01,26.47,0.0378
1166.25,217.01,25.52,0.0392
1168.75,217.02,25.8,0.0388
1171.25,217.03,25.94,0.0385
1173.75,217.03,25.93,0.0386
1176.25,217.04,25.67,0.039
1178.75,217.05,25.38,0.0394
1181.25,217.05,29.57,0.0338
1183.75,217.07,29.61,0.0338
1186.25,217.09,27.61,0.0362
1188.75,217.12,31.5,0.0317
1191.25,217.15,26.59,0.0376
1193.75,217.17,27.15,0.0368
1196.25,217.2,25.07,0.0399
1198.75,217.23,26.18,0.0382
1201.25,217.25,23.35,0.0428
1203.75,217.28,30,0.0333
1206.25,217.31,26.78,0.0373
1208.75,217.33,29.67,0.0337
1211.25,217.36,33.12,0.0302
1213.75,217.38,33.23,0.0301
1216.25,217.41,34.53,0.029
1218.75,217.43,34.6,0.0289
1221.25,217.46,25.01,0.04
1223.75,217.48,34.6,0.0289
1226.25,217.5,34.5,0.029
1228.75,217.53,31.14,0.0321
1231.25,217.55,35.25,0.0284
1233.75,217.57,31.42,0.0318
1236.25,217.59,34.05,0.0294
1238.75,217.62,34.1,0.0293
1241.25,217.64,31.56,0.0317
1243.75,217.66,30.31,0.033
1246.25,217.68,40.69,0.0246
1248.75,217.7,31.28,0.032
1251.25,217.72,36.64,0.0273
1253.75,217.74,36.18,0.0276
1256.25,217.76,36.45,0.0274
1258.75,217.77,32.64,0.0306
1261.25,217.79,40.37,0.0248
1263.75,217.81,32.31,0.031
1266.25,217.83,31.63,0.0316
1268.75,217.84,28.59,0.035
1271.25,217.86,31.31,0.0319
1273.75,217.87,31.15,0.0321
1276.25,217.89,30.87,0.0324
1278.75,217.9,30.16,0.0332
1281.25,217.92,32.32,0.0309
1283.75,217.93,32.29,0.031
1286.25,217.93,32.74,0.0305
1288.75,217.93,32.41,0.0309
1291.25,217.94,32.88,0.0304
1293.75,217.94,33.37,0.03
1296.25,217.94,29.98,0.0334
1298.75,217.95,33.94,0.0295
1301.25,217.95,27.27,0.0367
1303.75,217.95,28.41,0.0352
1306.25,217.96,32.51,0.0308
1308.75,217.96,32.31,0.0309
1311.25,217.96,29.49,0.0339
1313.75,217.97,32.87,0.0304
1316.25,217.97,28.15,0.0355
1318.75,217.97,29.38,0.034
1321.25,217.97,26.7,0.0374
1323.75,217.98,27.61,0.0362
1326.25,217.98,26.83,0.0373
1328.75,217.98,28.2,0.0355
1331.25,217.99,28.18,0.0355
1333.75,217.99,33.22,0.0301
1336.25,217.99,26.92,0.0371
1338.75,217.99,33.23,0.0301
1341.25,218,29.67,0.0337
1343.75,218,31.6,0.0316
1346.25,218,30.57,0.0327
1348.75,218.01,27.53,0.0363
1351.25,218.01,27.72,0.0361
1353.75,218.01,29.59,0.0338
1356.25,218.01,24.49,0.0408
1358.75,218.02,22.07,0.0453
1361.25,218.02,21.86,0.0457
1363.75,218.02,21.05,0.0475
1366.25,218.03,23.86,0.0419
1368.75,218.03,22.48,0.0445
1371.25,218.03,27.03,0.037
1373.75,218.03,25.93,0.0386
1376.25,218.04,26.15,0.0382
1378.75,218.04,26.17,0.0382
1381.25,218.04,31.17,0.0321
1383.75,218.04,29.56,0.0338
1386.25,218.04,25.17,0.0397
1388.75,218.04,30.13,0.0332
1391.25,218.03,27.08,0.0369
1393.75,218.03,27.13,0.0369
1396.25,218.03,25.92,0.0386
1398.75,218.02,26.06,0.0384
1401.25,218.02,23.24,0.043
1403.75,218.02,26.89,0.0372
1406.25,218.01,29.47,0.0339
1408.75,218.01,24.39,0.041
1411.25,218,26.9,0.0372
1413.75,218,26.77,0.0374
1416.25,217.99,29.1,0.0344
1418.75,217.99,29.04,0.0344
1421.25,217.98,30.02,0.0333
1423.75,217.98,30.15,0.0332
1426.25,217.97,29.83,0.0335
1428.75,217.97,27.44,0.0364
1431.25,217.96,26.53,0.0377
1433.75,217.96,24.76,0.0404
1436.25,217.95,25.07,0.0399
1438.75,217.95,23.46,0.0426
1441.25,217.94,24.32,0.0411
1443.75,217.93,24.32,0.0411
1446.25,217.93,28.97,0.0345
1448.75,217.92,28.27,0.0354
1451.25,217.91,29.54,0.0339
1453.75,217.91,29.42,0.034
1456.25,217.9,29.23,0.0342
1458.75,217.89,32.37,0.0309
1461.25,217.88,25.55,0.0391
1463.75,217.88,25.52,0.0392
1466.25,217.87,31.37,0.0319
1468.75,217.86,31.29,0.032
1471.25,217.85,32.53,0.0307
1473.75,217.85,32.75,0.0305
1476.25,217.84,29.75,0.0336
1478.75,217.83,38.43,0.026
1481.25,217.82,38.4,0.026
1483.75,217.82,33.06,0.0302
1486.25,217.81,29.14,0.0343
1488.75,217.8,30.64,0.0326
1491.25,217.79,30.8,0.0325
1493.75,217.78,25.97,0.0385
1496.25,217.77,32.74,0.0305
1498.75,217.77,31.64,0.0316
1501.25,217.76,32.4,0.0309
1503.75,217.75,32.42,0.0308
1506.25,217.74,33.06,0.0302
1508.75,217.73,37.58,0.0266
1511.25,217.72,37,0.027
1513.75,217.71,34.42,0.0291
1516.25,217.7,33.37,0.03
1518.75,217.69,31.41,0.0318
1521.25,217.69,28.72,0.0348
1523.75,217.68,28.78,0.0347
1526.25,217.67,22.17,0.0451
1528.75,217.66,27.47,0.0364
1531.25,217.65,31.61,0.0316
1533.75,217.64,31.79,0.0315
1536.25,217.63,27.97,0.0358
1538.75,217.62,24.71,0.0405
1541.25,217.61,29.93,0.0334
1543.75,217.6,29.83,0.0335
1546.25,217.59,30.05,0.0333
1548.75,217.58,30.06,0.0333
1551.25,217.57,26.09,0.0383
1553.75,217.56,26.09,0.0383
1556.25,217.55,27.05,0.037
1558.75,217.54,26.99,0.037
1561.25,217.53,23.25,0.043
1563.75,217.52,24.58,0.0407
1566.25,217.51,23.64,0.0423
1568.75,217.5,23.35,0.0428
1571.25,217.49,26.54,0.0377
1573.75,217.48,25.89,0.0386
1576.25,217.47,21.5,0.0465
1578.75,217.46,24.04,0.0416
8.76,212.92,55.34,0.0181
11.26,212.93,55.16,0.0181
13.76,212.93,54.81,0.0182
16.26,212.93,53.73,0.0186
18.76,212.94,53.72,0.0186
21.26,212.94,52.01,0.0192
23.76,212.94,48.1,0.0208
26.26,212.95,47.96,0.0209
28.76,212.95,47.91,0.0209
31.26,212.95,47.82,0.0209
33.76,212.96,47.7,0.021
36.26,212.96,46.85,0.0213
38.76,212.96,46.87,0.0213
41.26,212.96,47.34,0.0211
43.76,212.97,44.15,0.0226
46.26,212.97,36.13,0.0277
48.76,212.97,37.3,0.0268
51.26,212.98,43.2,0.0231
53.76,212.98,43.12,0.0232
56.26,212.98,35.85,0.0279
58.76,212.99,34.94,0.0286
61.26,212.99,34.86,0.0287
63.76,212.99,35.61,0.0281
66.26,213,38.2,0.0262
68.76,213,37.9,0.0264
71.26,213,31.22,0.032
73.76,213,31.36,0.0319
76.26,213.01,31.42,0.0318
78.76,213.01,31.04,0.0322
81.26,213.01,30.98,0.0323
83.76,213.02,33.56,0.0298
86.26,213.02,33.84,0.0295
88.76,213.02,25.76,0.0388
91.26,213.02,24.25,0.0412
93.76,213.02,28.14,0.0355
96.26,213.02,31.63,0.0316
98.76,213.02,31.02,0.0322
101.26,213.03,30.56,0.0327
103.76,213.03,30.51,0.0328
106.26,213.03,30.43,0.0329
108.76,213.03,30.29,0.033
111.26,213.03,30.24,0.0331
113.76,213.03,29.98,0.0334
116.26,213.03,29.96,0.0334
118.76,213.03,29.91,0.0334
121.26,213.03,29.88,0.0335
123.76,213.03,29.52,0.0339
126.26,213.03,29.51,0.0339
128.76,213.03,29.63,0.0337
131.26,213.03,29.77,0.0336
133.76,213.03,29.67,0.0337
136.26,213.03,29.53,0.0339
138.76,213.03,30.44,0.0328
141.26,213.03,31.33,0.0319
143.76,213.03,31.27,0.032
146.26,213.03,31.25,0.032
148.76,213.03,31.89,0.0314
151.26,213.03,32.16,0.0311
153.76,213.03,28.13,0.0356
156.26,213.03,28.04,0.0357
158.76,213.03,28.19,0.0355
161.26,213.03,30.48,0.0328
163.76,213.03,31.03,0.0322
166.26,213.03,31.08,0.0322
168.76,213.03,29.9,0.0334
171.26,213.03,28.23,0.0354
173.76,213.03,37.48,0.0267
176.26,213.03,40.49,0.0247
178.76,213.03,40.49,0.0247
181.26,213.03,40.3,0.0248
183.76,213.03,40.59,0.0246
186.26,213.03,45,0.0222
188.76,213.03,52.38,0.0191
191.26,213.04,52.44,0.0191
193.76,213.05,53.68,0.0186
196.26,213.05,56.72,0.0176
198.76,213.06,56.33,0.0178
201.26,213.06,55.35,0.0181
203.76,213.07,55.05,0.0182
206.26,213.07,55.11,0.0181
208.76,213.08,52.19,0.0192
211.26,213.08,49.66,0.0201
213.76,213.09,49.68,0.0201
216.26,213.1,56.59,0.0177
218.76,213.1,48.43,0.0206
221.26,213.11,37.89,0.0264
223.76,213.11,37.92,0.0264
226.26,213.12,45.62,0.0219
228.76,213.12,45.5,0.022
231.26,213.13,44.47,0.0225
233.76,213.13,42.49,0.0235
236.26,213.14,42.46,0.0235
238.76,213.14,46.75,0.0214
241.26,213.15,46.74,0.0214
243.76,213.16,46.11,0.0217
246.26,213.16,43.97,0.0227
248.76,213.17,44.03,0.0227
251.26,213.17,44.24,0.0226
253.76,213.18,44.42,0.0225
256.26,213.18,44.54,0.0225
258.76,213.19,47.93,0.0209
261.26,213.19,51.05,0.0196
263.76,213.2,51.46,0.0194
266.26,213.2,45.38,0.022
268.76,213.21,42.89,0.0233
271.26,213.22,42.69,0.0234
273.76,213.22,46.19,0.0217
276.26,213.23,48.47,0.0206
278.76,213.23,48.58,0.0206
281.26,213.24,48.51,0.0206
283.76,213.24,48.06,0.0208
286.26,213.25,47.83,0.0209
288.76,213.26,48.73,0.0205
291.26,213.26,49.06,0.0204
293.76,213.27,49.37,0.0203
296.26,213.28,49.96,0.02
298.76,213.29,49.99,0.02
301.26,213.3,49.13,0.0204
303.76,213.3,48.88,0.0205
306.26,213.31,43.14,0.0232
308.76,213.32,41.56,0.0241
311.26,213.33,41.5,0.0241
313.76,213.33,41.44,0.0241
316.26,213.34,40.5,0.0247
318.76,213.35,33.77,0.0296
321.26,213.36,33.42,0.0299
323.76,213.37,33.41,0.0299
326.26,213.37,35.53,0.0281
328.76,213.38,36.75,0.0272
331.26,213.39,36.8,0.0272
333.76,213.4,34.3,0.0292
336.26,213.4,32.83,0.0305
338.76,213.41,33.33,0.03
341.26,213.42,33.79,0.0296
343.76,213.42,33.71,0.0297
346.26,213.43,33.58,0.0298
348.76,213.44,33.52,0.0298
351.26,213.45,33.52,0.0298
353.76,213.45,33.9,0.0295
356.26,213.46,34.09,0.0293
358.76,213.47,32.82,0.0305
361.26,213.47,31.88,0.0314
363.76,213.48,32.54,0.0307
366.26,213.49,37.23,0.0269
368.76,213.49,37.11,0.0269
371.26,213.5,37.02,0.027
373.76,213.51,37.61,0.0266
376.26,213.51,37.99,0.0263
378.76,213.52,39.13,0.0256
381.26,213.53,39.5,0.0253
383.76,213.53,30.56,0.0327
386.26,213.54,29.04,0.0344
388.76,213.54,28.96,0.0345
391.26,213.54,28.92,0.0346
393.76,213.54,35.89,0.0279
396.26,213.54,37,0.027
398.76,213.54,33.69,0.0297
401.26,213.54,32.09,0.0312
403.76,213.55,32.03,0.0312
406.26,213.55,31.84,0.0314
408.76,213.55,33.9,0.0295
411.26,213.55,36.42,0.0275
413.76,213.55,36.25,0.0276
416.26,213.55,35.71,0.028
418.76,213.55,28.37,0.0352
421.26,213.55,28.09,0.0356
423.76,213.55,36.13,0.0277
426.26,213.56,38.76,0.0258
428.76,213.56,37.59,0.0266
431.26,213.56,36.07,0.0277
433.76,213.56,35.65,0.028
436.26,213.56,32.12,0.0311
438.76,213.56,32.15,0.0311
441.26,213.56,33.55,0.0298
443.76,213.56,38.41,0.026
446.26,213.56,41.08,0.0243
448.76,213.56,39.23,0.0255
451.26,213.56,37.4,0.0267
453.76,213.56,41.08,0.0243
456.26,213.56,41.13,0.0243
458.76,213.56,33.82,0.0296
461.26,213.56,33.15,0.0302
463.76,213.56,34.84,0.0287
466.26,213.56,48.93,0.0204
468.76,213.56,48.94,0.0204
471.26,213.56,33.82,0.0296
473.76,213.56,34.04,0.0294
476.26,213.56,36.83,0.0272
478.76,213.56,39.22,0.0255
481.26,213.56,42.97,0.0233
