X,Elevation,Resistivity,Conductivity
498.78,205.36,79.3,0.0126
501.28,205.37,79.35,0.0126
503.78,205.37,79.5,0.0126
506.28,205.38,79.78,0.0125
508.78,205.38,80.27,0.0125
511.28,205.38,80.99,0.0123
513.78,205.39,81.9,0.0122
516.28,205.39,82.88,0.0121
518.78,205.4,83.68,0.012
521.28,205.4,84.27,0.0119
523.78,205.41,84.62,0.0118
526.28,205.41,84.84,0.0118
528.78,205.42,82.16,0.0122
531.28,205.42,71.42,0.014
533.78,205.43,53.39,0.0187
536.28,205.43,40.69,0.0246
538.78,205.44,37.35,0.0268
541.28,205.44,37.29,0.0268
543.78,205.44,37.36,0.0268
546.28,205.45,37.84,0.0264
548.78,205.45,42.96,0.0233
551.28,205.46,53.26,0.0188
553.78,205.46,64.02,0.0156
556.28,205.47,70.3,0.0142
558.78,205.47,72.49,0.0138
561.28,205.48,72.7,0.0138
563.78,205.48,72.6,0.0138
566.28,205.49,72.46,0.0138
568.78,205.49,72.27,0.0138
571.28,205.5,72.07,0.0139
573.78,205.5,71.89,0.0139
576.28,205.51,71.76,0.0139
578.78,205.51,71.67,0.014
581.28,205.51,71.62,0.014
583.78,205.52,71.6,0.014
586.28,205.52,71.55,0.014
588.78,205.53,71.54,0.014
591.28,205.53,70.92,0.0141
593.78,205.54,67.01,0.0149
596.28,205.54,56.41,0.0177
598.78,205.55,44.07,0.0227
601.28,205.55,40.49,0.0247
603.78,205.56,39.21,0.0255
606.28,205.56,39.03,0.0256
608.78,205.57,39.04,0.0256
611.28,205.57,40,0.025
613.78,205.57,52.21,0.0192
616.28,205.58,75.61,0.0132
618.78,205.58,91.6,0.0109
621.28,205.59,93.3,0.0107
623.78,205.59,93.78,0.0107
626.28,205.6,93.91,0.0106
628.78,205.6,93.87,0.0107
631.28,205.61,92.48,0.0108
633.78,205.61,91.32,0.011
636.28,205.62,90.34,0.0111
638.78,205.62,92.08,0.0109
641.28,205.63,92.72,0.0108
643.78,205.63,93.17,0.0107
646.28,205.64,93.71,0.0107
648.78,205.64,97.03,0.0103
651.28,205.64,105.31,0.009496
653.78,205.65,115.22,0.008679
656.28,205.65,131.36,0.007613
658.78,205.66,159.75,0.00626
661.28,205.66,176.9,0.005653
46.28,202.02,116.33,0.008596
48.78,202.02,116.24,0.008603
51.28,202.03,115.82,0.008634
53.78,202.03,115.67,0.008645
56.28,202.04,114.72,0.008717
58.78,202.04,111.06,0.009004
61.28,202.05,105.89,0.009444
63.78,202.05,100.76,0.009925
66.28,202.06,94.04,0.0106
68.78,202.06,87.98,0.0114
71.29,202.07,80.12,0.0125
73.79,202.07,69.08,0.0145
76.29,202.08,58.88,0.017
78.79,202.08,52.71,0.019
81.29,202.08,50.07,0.02
83.79,202.09,49.28,0.0203
86.29,202.09,49.22,0.0203
88.79,202.1,49.28,0.0203
91.29,202.1,49.56,0.0202
93.79,202.11,51.77,0.0193
96.29,202.11,60.75,0.0165
98.79,202.12,73.4,0.0136
101.29,202.12,85.61,0.0117
103.79,202.13,91.99,0.0109
106.29,202.13,94.43,0.0106
108.79,202.14,95.32,0.0105
111.29,202.14,95.6,0.0105
113.79,202.14,95.73,0.0104
116.29,202.15,95.73,0.0104
118.79,202.15,95.65,0.0105
121.29,202.16,95.48,0.0105
123.78,202.16,95.25,0.0105
126.28,202.17,94.96,0.0105
128.78,202.17,94.66,0.0106
131.28,202.18,94.37,0.0106
133.78,202.18,94.1,0.0106
136.28,202.19,93.89,0.0107
138.78,202.19,93.73,0.0107
141.28,202.2,93.63,0.0107
143.78,202.2,93.65,0.0107
146.28,202.21,94.25,0.0106
148.78,202.21,96.2,0.0104
151.28,202.21,99.65,0.01
153.78,202.22,103.4,0.009671
156.28,202.22,106.11,0.009424
158.78,202.23,107.04,0.009342
161.28,202.23,107.87,0.00927
163.78,202.24,108.11,0.00925
166.28,202.24,105.65,0.009465
168.78,202.25,91.76,0.0109
171.28,202.25,70.11,0.0143
173.78,202.26,53.94,0.0185
176.28,202.26,47.79,0.0209
178.78,202.27,47.29,0.0211
181.28,202.27,47.27,0.0212
183.78,202.28,47.57,0.021
186.28,202.28,56.39,0.0177
188.78,202.28,78.25,0.0128
191.28,202.29,98.76,0.0101
193.78,202.29,106.96,0.009349
196.28,202.3,107.59,0.009295
198.78,202.3,107.57,0.009296
201.28,202.31,107.16,0.009332
203.78,202.31,106.23,0.009414
206.28,202.32,103.83,0.009631
208.78,202.32,100.9,0.009911
211.28,202.33,98.05,0.0102
213.78,202.33,94.31,0.0106
216.28,202.34,89.74,0.0111
218.78,202.34,84.38,0.0119
221.28,202.34,78.71,0.0127
223.78,202.35,73.58,0.0136
226.28,202.35,69.61,0.0144
228.78,202.36,67.21,0.0149
231.28,202.36,66.07,0.0151
233.78,202.37,65.64,0.0152
236.28,202.37,65.47,0.0153
238.78,202.38,65.39,0.0153
241.28,202.38,65.37,0.0153
243.78,202.39,65.4,0.0153
246.28,202.39,65.49,0.0153
248.78,202.4,65.59,0.0152
251.28,202.4,65.7,0.0152
253.78,202.41,65.79,0.0152
256.28,202.41,65.84,0.0152
258.78,202.41,65.86,0.0152
261.28,202.42,65.84,0.0152
263.78,202.42,65.79,0.0152
266.28,202.43,65.71,0.0152
268.78,202.43,65.6,0.0152
271.28,202.44,65.5,0.0153
273.78,202.44,65.41,0.0153
276.28,202.45,65.36,0.0153
278.78,202.45,65.34,0.0153
281.28,202.46,65.36,0.0153
283.78,202.46,65.42,0.0153
286.28,202.47,65.5,0.0153
288.78,202.47,65.61,0.0152
291.28,202.48,65.75,0.0152
293.78,202.48,65.92,0.0152
296.28,202.48,66.14,0.0151
298.78,202.49,66.43,0.0151
301.28,202.49,66.83,0.015
303.78,202.5,67.37,0.0148
306.28,202.5,68.06,0.0147
308.78,202.51,68.9,0.0145
311.28,202.51,69.94,0.0143
313.78,202.52,71.16,0.0141
316.28,202.52,72.51,0.0138
318.78,202.53,73.96,0.0135
321.28,202.53,75.41,0.0133
323.78,202.54,76.85,0.013
326.28,202.54,78.23,0.0128
328.78,202.54,79.51,0.0126
331.28,202.55,80.64,0.0124
333.78,202.55,81.58,0.0123
336.28,202.56,82.34,0.0121
338.78,202.56,82.91,0.0121
341.28,202.57,83.35,0.012
343.78,202.57,83.58,0.012
346.28,202.58,83.67,0.012
348.78,202.58,80.42,0.0124
351.28,202.59,69.97,0.0143
353.78,202.59,55.22,0.0181
356.28,202.6,45.2,0.0221
358.78,202.6,42.53,0.0235
361.28,202.61,42.36,0.0236
363.78,202.61,42.37,0.0236
366.28,202.61,42.97,0.0233
368.78,202.62,50.52,0.0198
371.28,202.62,67.22,0.0149
373.78,202.63,82.83,0.0121
376.28,202.63,87.82,0.0114
378.78,202.64,87.36,0.0114
381.28,202.64,86.85,0.0115
383.78,202.65,85.55,0.0117
386.28,202.65,84.13,0.0119
388.78,202.66,82.26,0.0122
391.28,202.66,80.44,0.0124
393.78,202.67,78.87,0.0127
396.28,202.67,77.54,0.0129
398.78,202.68,76.51,0.0131
401.28,202.68,75.77,0.0132
403.78,202.68,75.3,0.0133
406.28,202.69,75.04,0.0133
408.78,202.69,74.93,0.0133
411.28,202.7,74.93,0.0133
413.78,202.7,75.07,0.0133
416.28,202.71,75.38,0.0133
418.78,202.71,75.87,0.0132
421.28,202.72,76.5,0.0131
423.78,202.72,77.11,0.013
426.28,202.73,77.59,0.0129
428.78,202.73,77.92,0.0128
431.28,202.74,78.08,0.0128
433.78,202.74,78.11,0.0128
436.28,202.74,77.74,0.0129
438.78,202.75,75.56,0.0132
441.28,202.75,70.25,0.0142
443.78,202.76,63,0.0159
446.28,202.76,57.25,0.0175
448.78,202.77,55.18,0.0181
451.28,202.77,55.01,0.0182
453.78,202.78,55.03,0.0182
456.28,202.78,55.21,0.0181
458.78,202.79,56.28,0.0178
461.28,202.79,60.14,0.0166
463.78,202.8,65.96,0.0152
466.28,202.8,71.36,0.014
468.78,202.81,75.36,0.0133
471.28,202.81,78.4,0.0128
473.78,202.81,81.44,0.0123
476.28,202.82,84.58,0.0118
478.78,202.82,86.91,0.0115
481.28,202.83,88.21,0.0113
483.78,202.83,88.9,0.0112
486.28,202.84,89.28,0.0112
488.78,202.84,89.52,0.0112
491.28,202.85,89.7,0.0111
493.78,202.85,89.86,0.0111
496.28,202.86,90.02,0.0111
498.78,202.86,90.19,0.0111
501.28,202.87,90.39,0.0111
503.78,202.87,90.65,0.011
506.28,202.88,90.99,0.011
508.78,202.88,91.39,0.0109
511.28,202.88,91.85,0.0109
513.78,202.89,92.28,0.0108
516.28,202.89,92.64,0.0108
518.78,202.9,92.88,0.0108
521.28,202.9,92.97,0.0108
523.78,202.91,92.92,0.0108
526.28,202.91,90.26,0.0111
528.78,202.92,82.08,0.0122
531.28,202.92,67.49,0.0148
533.78,202.93,50.25,0.0199
536.28,202.93,40.72,0.0246
538.78,202.94,39.3,0.0254
541.28,202.94,39.26,0.0255
543.78,202.94,39.33,0.0254
546.28,202.95,39.66,0.0252
548.78,202.95,42.49,0.0235
551.28,202.96,51.46,0.0194
553.78,202.96,62.76,0.0159
556.28,202.97,71.1,0.0141
558.78,202.97,75.93,0.0132
561.28,202.98,78.25,0.0128
563.78,202.98,78.88,0.0127
566.28,202.99,78.98,0.0127
568.78,202.99,79.01,0.0127
571.28,203,79.01,0.0127
573.78,203,79.01,0.0127
576.28,203.01,79.01,0.0127
578.78,203.01,79.02,0.0127
581.29,203.01,79.03,0.0127
583.79,203.02,79.01,0.0127
586.29,203.02,79.01,0.0127
588.79,203.03,78.72,0.0127
591.29,203.03,77.22,0.013
593.79,203.04,73.1,0.0137
596.29,203.04,66.12,0.0151
598.79,203.05,59.84,0.0167
601.29,203.05,55.56,0.018
603.79,203.06,51.67,0.0194
606.29,203.06,50.78,0.0197
608.79,203.07,50.6,0.0198
611.29,203.07,50.54,0.0198
613.79,203.07,50.69,0.0197
616.29,203.08,50.62,0.0198
618.78,203.08,50.48,0.0198
621.28,203.09,49.61,0.0202
623.78,203.09,49.02,0.0204
626.28,203.1,46.56,0.0215
628.78,203.1,41.09,0.0243
631.28,203.11,34.41,0.0291
633.78,203.11,26.32,0.038
636.28,203.12,21.2,0.0472
638.78,203.12,19.29,0.0518
641.28,203.13,19.06,0.0525
643.78,203.13,19.08,0.0524
646.28,203.14,19.13,0.0523
648.78,203.14,19.67,0.0508
651.28,203.14,23.15,0.0432
653.78,203.15,30.02,0.0333
53.79,199.53,120.78,0.00828
56.29,199.54,117.29,0.008526
58.79,199.54,112.8,0.008865
61.29,199.55,107.59,0.009295
63.79,199.55,102.92,0.009716
66.29,199.56,84.34,0.0119
68.79,199.56,69.04,0.0145
71.29,199.57,59.16,0.0169
73.79,199.57,54.33,0.0184
76.29,199.58,51.58,0.0194
78.79,199.58,50.37,0.0199
81.29,199.58,49.28,0.0203
83.79,199.59,48.92,0.0204
86.29,199.59,48.92,0.0204
88.79,199.6,48.99,0.0204
91.29,199.6,49.77,0.0201
93.79,199.61,51.48,0.0194
96.29,199.61,58.53,0.0171
98.79,199.62,68.54,0.0146
101.29,199.62,79.95,0.0125
103.79,199.63,89.21,0.0112
106.29,199.63,94.28,0.0106
108.79,199.64,96.26,0.0104
111.29,199.64,96.91,0.0103
113.79,199.64,97.18,0.0103
116.29,199.65,97.32,0.0103
118.79,199.65,97.36,0.0103
121.29,199.66,97.31,0.0103
123.79,199.66,97.18,0.0103
126.29,199.67,96.99,0.0103
128.79,199.67,96.71,0.0103
131.29,199.68,96.34,0.0104
133.79,199.68,95.88,0.0104
136.29,199.69,95.31,0.0105
138.79,199.69,94.64,0.0106
141.29,199.7,93.97,0.0106
143.79,199.7,93.44,0.0107
146.29,199.71,93.06,0.0107
148.79,199.71,92.76,0.0108
151.29,199.71,92.47,0.0108
153.79,199.72,92.07,0.0109
156.29,199.72,91.23,0.011
158.79,199.73,89.32,0.0112
161.29,199.73,85.16,0.0117
163.79,199.74,77.61,0.0129
166.29,199.74,67.02,0.0149
168.79,199.75,56.43,0.0177
171.29,199.75,49.19,0.0203
173.79,199.76,46.27,0.0216
176.29,199.76,45.85,0.0218
178.79,199.77,45.8,0.0218
181.29,199.77,45.85,0.0218
183.79,199.78,46.38,0.0216
186.29,199.78,51.77,0.0193
188.79,199.78,65.85,0.0152
191.29,199.79,84.12,0.0119
193.79,199.79,97.7,0.0102
196.29,199.8,102.59,0.009748
198.79,199.8,103.01,0.009708
201.29,199.81,103.03,0.009706
203.79,199.81,102.81,0.009727
206.29,199.82,102.19,0.009786
208.79,199.82,100.67,0.009933
211.29,199.83,97.96,0.0102
213.79,199.83,94.81,0.0105
216.29,199.84,90.58,0.011
218.79,199.84,85.89,0.0116
221.29,199.84,81.09,0.0123
223.79,199.85,76.57,0.0131
226.29,199.85,72.65,0.0138
228.79,199.86,69.65,0.0144
231.29,199.86,67.68,0.0148
233.79,199.87,66.52,0.015
236.29,199.87,65.85,0.0152
238.79,199.88,65.45,0.0153
241.29,199.88,65.16,0.0153
243.79,199.89,64.92,0.0154
246.29,199.89,64.67,0.0155
248.79,199.9,64.43,0.0155
251.29,199.9,64.17,0.0156
253.79,199.91,63.89,0.0157
256.29,199.91,63.6,0.0157
258.79,199.91,63.3,0.0158
261.29,199.92,62.99,0.0159
263.79,199.92,62.7,0.0159
266.29,199.93,62.44,0.016
268.79,199.93,62.22,0.0161
271.29,199.94,62.06,0.0161
273.79,199.94,61.95,0.0161
276.29,199.95,61.89,0.0162
278.79,199.95,61.89,0.0162
281.29,199.96,61.94,0.0161
283.79,199.96,62.03,0.0161
286.29,199.97,62.19,0.0161
288.79,199.97,62.44,0.016
291.29,199.98,62.8,0.0159
293.79,199.98,63.33,0.0158
296.29,199.98,64.06,0.0156
298.79,199.99,64.98,0.0154
301.29,199.99,66.03,0.0151
303.79,200,67.15,0.0149
306.29,200,68.32,0.0146
308.79,200.01,69.56,0.0144
311.29,200.01,70.89,0.0141
313.79,200.02,72.26,0.0138
316.29,200.02,73.6,0.0136
318.79,200.03,74.88,0.0134
321.29,200.03,76.07,0.0131
323.79,200.04,77.17,0.013
326.29,200.04,78.13,0.0128
328.79,200.04,78.9,0.0127
331.29,200.05,79.47,0.0126
333.79,200.05,79.87,0.0125
336.29,200.06,80.14,0.0125
338.79,200.06,80.28,0.0125
341.29,200.07,80.39,0.0124
343.79,200.07,79.48,0.0126
346.29,200.08,75.68,0.0132
348.79,200.08,67.5,0.0148
351.29,200.09,56.77,0.0176
353.79,200.09,47.86,0.0209
356.29,200.1,43.47,0.023
358.79,200.1,42.48,0.0235
361.29,200.11,42.35,0.0236
363.79,200.11,42.35,0.0236
366.29,200.11,42.62,0.0235
368.79,200.12,45.61,0.0219
371.29,200.12,54.4,0.0184
373.79,200.13,67.76,0.0148
376.29,200.13,78.85,0.0127
378.79,200.14,83.34,0.012
381.29,200.14,83.59,0.012
383.79,200.15,83.16,0.012
386.29,200.15,82.62,0.0121
388.79,200.16,81.76,0.0122
391.29,200.16,80.81,0.0124
393.79,200.17,79.78,0.0125
396.29,200.17,78.76,0.0127
398.79,200.18,77.85,0.0128
401.29,200.18,77.1,0.013
403.79,200.18,76.52,0.0131
406.29,200.19,76.1,0.0131
408.79,200.19,75.8,0.0132
411.29,200.2,75.61,0.0132
413.79,200.2,75.49,0.0132
416.29,200.21,75.43,0.0133
418.79,200.21,75.39,0.0133
421.29,200.22,75.36,0.0133
423.79,200.22,75.3,0.0133
426.29,200.23,75.19,0.0133
428.79,200.23,75,0.0133
431.29,200.24,74.47,0.0134
433.79,200.24,73.11,0.0137
436.29,200.24,70.42,0.0142
438.79,200.25,66.25,0.0151
441.29,200.25,61.33,0.0163
443.79,200.26,57.26,0.0175
446.29,200.26,55.01,0.0182
448.79,200.27,54.38,0.0184
451.29,200.27,54.3,0.0184
453.79,200.28,54.33,0.0184
456.29,200.28,54.48,0.0184
458.79,200.29,55.01,0.0182
461.29,200.29,57.2,0.0175
463.79,200.3,61.51,0.0163
466.29,200.3,67.03,0.0149
468.79,200.31,72.51,0.0138
471.29,200.31,77.26,0.0129
473.79,200.31,81.32,0.0123
476.29,200.32,85.33,0.0117
478.79,200.32,89.57,0.0112
481.29,200.33,93.55,0.0107
483.79,200.33,96.54,0.0104
486.29,200.34,98.39,0.0102
488.79,200.34,99.45,0.0101
491.29,200.35,100.06,0.009994
493.79,200.35,100.47,0.009953
496.29,200.36,100.78,0.009923
498.79,200.36,101.04,0.009897
501.29,200.37,101.27,0.009875
503.79,200.37,101.49,0.009853
506.29,200.38,101.7,0.009833
508.79,200.38,101.89,0.009815
511.29,200.38,102.05,0.009799
513.79,200.39,102.16,0.009789
516.29,200.39,102.2,0.009785
518.79,200.4,102.15,0.00979
521.29,200.4,101.74,0.009829
523.79,200.41,99.32,0.0101
526.29,200.41,92.48,0.0108
528.79,200.42,81.22,0.0123
531.29,200.42,65.42,0.0153
533.79,200.43,49.88,0.02
536.29,200.43,43.94,0.0228
538.79,200.44,43.35,0.0231
541.29,200.44,43.32,0.0231
543.79,200.44,43.4,0.023
546.29,200.45,43.7,0.0229
548.79,200.45,45.07,0.0222
551.29,200.46,51.05,0.0196
553.79,200.46,62,0.0161
556.29,200.47,71.19,0.014
558.79,200.47,77.23,0.0129
561.29,200.48,80.68,0.0124
563.79,200.48,82.13,0.0122
566.29,200.49,82.62,0.0121
568.79,200.49,82.9,0.0121
571.29,200.5,83.18,0.012
573.79,200.5,83.43,0.012
576.29,200.51,83.64,0.012
578.79,200.51,83.84,0.0119
581.29,200.51,84.01,0.0119
583.79,200.52,84.14,0.0119
586.29,200.52,84.21,0.0119
588.79,200.53,84.36,0.0119
591.29,200.53,84.18,0.0119
593.79,200.54,82.95,0.0121
596.29,200.54,80.54,0.0124
598.79,200.55,74.71,0.0134
601.29,200.55,67.56,0.0148
603.79,200.56,61.54,0.0162
606.29,200.56,57.1,0.0175
608.79,200.57,54.39,0.0184
611.29,200.57,53.6,0.0187
613.79,200.57,53.21,0.0188
616.29,200.58,52.85,0.0189
618.79,200.58,52.3,0.0191
621.29,200.59,50.1,0.02
623.79,200.59,45.59,0.0219
626.29,200.6,39.35,0.0254
628.79,200.6,29.73,0.0336
631.29,200.61,21.1,0.0474
633.79,200.61,17.79,0.0562
636.29,200.62,16.48,0.0607
638.79,200.62,16.04,0.0623
641.29,200.63,15.79,0.0633
643.79,200.63,15.63,0.064
646.29,200.64,15.31,0.0653
63.79,197.05,108.89,0.009184
66.29,197.06,81.3,0.0123
68.79,197.06,61.31,0.0163
71.29,197.07,54.19,0.0185
73.79,197.07,52.53,0.019
76.29,197.08,50.88,0.0197
78.79,197.08,49.66,0.0201
81.29,197.08,49.01,0.0204
83.79,197.09,48.87,0.0205
86.29,197.09,48.87,0.0205
88.79,197.1,48.97,0.0204
91.29,197.1,50.11,0.02
93.79,197.11,52.77,0.019
96.29,197.11,57.99,0.0172
98.79,197.12,67.27,0.0149
101.29,197.12,77.64,0.0129
103.79,197.13,87.19,0.0115
106.29,197.13,93.46,0.0107
108.79,197.14,96.56,0.0104
111.29,197.14,97.68,0.0102
113.79,197.14,98.08,0.0102
116.29,197.15,98.29,0.0102
118.79,197.15,98.39,0.0102
121.29,197.16,98.4,0.0102
123.79,197.16,98.33,0.0102
126.29,197.17,98.2,0.0102
128.79,197.17,97.99,0.0102
131.29,197.18,97.68,0.0102
133.79,197.18,97.21,0.0103
136.29,197.19,96.44,0.0104
138.79,197.19,95.26,0.0105
141.29,197.2,93.48,0.0107
143.79,197.2,91,0.011
146.29,197.21,87.61,0.0114
148.79,197.21,83.42,0.012
151.29,197.21,78.73,0.0127
153.79,197.22,73.69,0.0136
156.29,197.22,68.04,0.0147
158.79,197.23,61.72,0.0162
161.29,197.23,54.95,0.0182
163.79,197.24,48.5,0.0206
166.29,197.24,43.29,0.0231
168.79,197.25,40.04,0.025
171.29,197.25,38.76,0.0258
173.79,197.26,38.53,0.026
176.29,197.26,38.49,0.026
178.79,197.27,38.51,0.026
181.29,197.27,38.61,0.0259
183.79,197.28,39.39,0.0254
186.29,197.28,43.34,0.0231
188.79,197.28,52.98,0.0189
191.29,197.29,67.54,0.0148
193.79,197.29,82.28,0.0122
196.29,197.3,91.81,0.0109
198.79,197.3,95.26,0.0105
201.29,197.31,95.68,0.0105
203.79,197.31,95.75,0.0104
206.29,197.32,95.65,0.0105
208.79,197.32,95.34,0.0105
211.29,197.33,94.56,0.0106
213.79,197.33,92.68,0.0108
216.29,197.34,89.92,0.0111
218.79,197.34,86.34,0.0116
221.29,197.34,81.92,0.0122
223.79,197.35,77.96,0.0128
226.29,197.35,74.53,0.0134
228.79,197.36,71.7,0.0139
231.29,197.36,69.5,0.0144
233.79,197.37,67.89,0.0147
236.29,197.37,66.72,0.015
238.79,197.38,65.89,0.0152
241.29,197.38,65.26,0.0153
243.79,197.39,64.72,0.0154
246.29,197.39,64.22,0.0156
248.79,197.4,63.71,0.0157
251.29,197.4,63.18,0.0158
253.79,197.41,62.64,0.016
256.29,197.41,62.1,0.0161
258.79,197.41,61.6,0.0162
261.29,197.42,61.15,0.0164
263.79,197.42,60.79,0.0164
266.29,197.43,60.52,0.0165
268.79,197.43,60.32,0.0166
271.29,197.44,60.18,0.0166
273.79,197.44,60.1,0.0166
276.29,197.45,60.06,0.0166
278.79,197.45,60.08,0.0166
281.29,197.46,60.15,0.0166
283.79,197.46,60.28,0.0166
286.29,197.47,60.48,0.0165
288.79,197.47,60.8,0.0164
291.29,197.48,61.3,0.0163
293.79,197.48,62.05,0.0161
296.29,197.48,63.06,0.0159
298.79,197.49,64.31,0.0156
301.29,197.49,65.7,0.0152
303.79,197.5,67.16,0.0149
306.29,197.5,68.64,0.0146
308.79,197.51,70.09,0.0143
311.29,197.51,71.5,0.014
313.79,197.52,72.82,0.0137
316.29,197.52,74,0.0135
318.79,197.53,75.01,0.0133
321.29,197.53,75.86,0.0132
323.79,197.54,76.53,0.0131
326.29,197.54,77.02,0.013
328.79,197.54,77.35,0.0129
331.29,197.55,77.57,0.0129
333.79,197.55,77.69,0.0129
336.29,197.56,77.75,0.0129
338.79,197.56,77.57,0.0129
341.29,197.57,76.23,0.0131
343.79,197.57,72.44,0.0138
346.29,197.58,65.59,0.0152
348.79,197.58,56.94,0.0176
351.29,197.59,49.29,0.0203
353.79,197.59,44.42,0.0225
356.29,197.6,42.49,0.0235
358.79,197.6,42.09,0.0238
361.29,197.61,41.99,0.0238
363.79,197.61,42,0.0238
366.29,197.61,42.14,0.0237
368.79,197.62,43.33,0.0231
371.29,197.62,47.74,0.0209
373.79,197.63,56.45,0.0177
376.29,197.63,67.38,0.0148
378.79,197.64,76.07,0.0131
381.29,197.64,80.27,0.0125
383.79,197.65,81.12,0.0123
386.29,197.65,80.84,0.0124
388.79,197.66,80.6,0.0124
391.29,197.66,80.21,0.0125
393.79,197.67,79.7,0.0125
396.29,197.67,79.11,0.0126
398.79,197.68,78.49,0.0127
401.29,197.68,77.89,0.0128
403.79,197.68,77.33,0.0129
406.29,197.69,76.84,0.013
408.79,197.69,76.42,0.0131
411.29,197.7,76.06,0.0131
413.79,197.7,75.72,0.0132
416.29,197.71,75.4,0.0133
418.79,197.71,75.08,0.0133
421.29,197.72,74.71,0.0134
423.79,197.72,74.23,0.0135
426.29,197.73,73.53,0.0136
428.79,197.73,72.39,0.0138
431.29,197.74,70.52,0.0142
433.79,197.74,67.74,0.0148
436.29,197.74,64.05,0.0156
438.79,197.75,60.08,0.0166
441.29,197.75,56.69,0.0176
443.79,197.76,54.59,0.0183
446.29,197.76,53.72,0.0186
448.79,197.77,53.51,0.0187
451.29,197.77,53.46,0.0187
453.79,197.78,53.5,0.0187
456.29,197.78,53.62,0.0186
458.79,197.79,53.94,0.0185
461.29,197.79,55.16,0.0181
463.79,197.8,58.03,0.0172
466.29,197.8,62.65,0.016
468.79,197.81,68.35,0.0146
471.29,197.81,74.34,0.0135
473.79,197.81,79.88,0.0125
476.29,197.82,84.97,0.0118
478.79,197.82,89.88,0.0111
481.29,197.83,94.69,0.0106
483.79,197.83,98.99,0.0101
486.29,197.84,102.23,0.009782
488.79,197.84,104.29,0.009589
491.29,197.85,105.47,0.009481
493.79,197.85,106.13,0.009422
496.29,197.86,106.53,0.009387
498.79,197.86,106.83,0.009361
501.29,197.87,107.05,0.009341
503.79,197.87,107.23,0.009326
506.29,197.88,107.36,0.009314
508.79,197.88,107.44,0.009308
511.29,197.88,107.45,0.009307
513.79,197.89,107.41,0.00931
516.29,197.89,107.27,0.009322
518.79,197.9,106.9,0.009355
521.29,197.9,105.44,0.009484
523.79,197.91,101.21,0.00988
526.29,197.91,92.7,0.0108
528.79,197.92,79.9,0.0125
531.29,197.92,65.76,0.0152
533.79,197.93,57.52,0.0174
536.29,197.93,55.16,0.0181
538.79,197.94,54.88,0.0182
541.29,197.94,54.84,0.0182
543.79,197.94,54.92,0.0182
546.29,197.95,55.16,0.0181
548.79,197.95,55.91,0.0179
551.29,197.96,58.68,0.017
553.79,197.96,64.27,0.0156
556.29,197.97,71.29,0.014
558.79,197.97,77.61,0.0129
561.29,197.98,81.78,0.0122
563.79,197.98,83.95,0.0119
566.29,197.99,84.94,0.0118
568.79,197.99,85.54,0.0117
571.29,198,86.24,0.0116
573.79,198,86.97,0.0115
576.29,198.01,87.55,0.0114
578.79,198.01,87.96,0.0114
581.29,198.01,88.28,0.0113
583.79,198.02,88.54,0.0113
586.29,198.02,88.75,0.0113
588.79,198.03,88.88,0.0113
591.29,198.03,89.06,0.0112
593.79,198.04,89.08,0.0112
596.29,198.04,87.98,0.0114
598.79,198.05,84.57,0.0118
601.29,198.05,78.92,0.0127
603.79,198.06,72.29,0.0138
606.29,198.06,66.66,0.015
608.79,198.07,63.46,0.0158
611.29,198.07,61.59,0.0162
613.79,198.07,59.39,0.0168
616.29,198.08,57.24,0.0175
618.79,198.08,55.03,0.0182
621.29,198.09,51.22,0.0195
623.79,198.09,45.8,0.0218
626.29,198.1,40.01,0.025
628.79,198.1,29.97,0.0334
631.29,198.11,16.88,0.0592
68.8,194.56,52.39,0.0191
71.3,194.57,51.51,0.0194
73.8,194.57,50.97,0.0196
76.3,194.58,50.13,0.0199
78.8,194.58,49.49,0.0202
81.3,194.58,49.13,0.0204
83.8,194.59,49.09,0.0204
86.3,194.59,49.12,0.0204
88.8,194.6,49.33,0.0203
91.3,194.6,50.71,0.0197
93.8,194.61,54.11,0.0185
96.3,194.61,58.76,0.017
98.8,194.62,66.94,0.0149
101.3,194.62,77.26,0.0129
103.8,194.63,86.63,0.0115
106.3,194.63,92.67,0.0108
108.8,194.64,96.32,0.0104
111.3,194.64,97.92,0.0102
113.8,194.65,98.49,0.0102
116.3,194.65,98.75,0.0101
118.8,194.65,98.89,0.0101
121.3,194.66,98.94,0.0101
123.8,194.66,98.88,0.0101
126.3,194.67,98.78,0.0101
128.8,194.67,98.61,0.0101
131.3,194.68,98.35,0.0102
133.8,194.68,97.94,0.0102
136.3,194.69,97.06,0.0103
138.8,194.69,95.41,0.0105
141.3,194.7,92.48,0.0108
143.8,194.7,87.86,0.0114
146.3,194.71,81.61,0.0123
148.8,194.71,74.23,0.0135
151.3,194.71,66.33,0.0151
153.8,194.72,58.71,0.017
156.3,194.72,51.78,0.0193
158.8,194.73,45.9,0.0218
161.3,194.73,41.2,0.0243
163.8,194.74,37.87,0.0264
166.3,194.74,35.9,0.0279
168.8,194.75,35.08,0.0285
171.3,194.75,34.88,0.0287
173.8,194.76,34.82,0.0287
176.3,194.76,34.81,0.0287
178.8,194.77,34.85,0.0287
181.3,194.77,34.96,0.0286
183.8,194.78,35.58,0.0281
186.3,194.78,38.04,0.0263
188.8,194.78,43.98,0.0227
191.3,194.79,54.01,0.0185
193.8,194.79,66.37,0.0151
