X,Elevation,Resistivity,Conductivity
193.75,222.52,33.28,0.03
196.25,222.52,32.94,0.0304
198.75,222.52,33.16,0.0302
201.25,222.51,28.55,0.035
203.75,222.51,28.57,0.035
206.25,222.5,26.73,0.0374
208.75,222.5,27.54,0.0363
211.25,222.5,27.21,0.0368
213.75,222.49,28.11,0.0356
216.25,222.49,29.03,0.0344
218.75,222.49,28.02,0.0357
221.25,222.48,23.38,0.0428
223.75,222.48,27.1,0.0369
226.25,222.47,33.17,0.0302
228.75,222.47,28.26,0.0354
231.25,222.47,26.72,0.0374
233.75,222.46,31.41,0.0318
236.25,222.46,28.48,0.0351
238.75,222.45,26.27,0.0381
241.25,222.45,24.3,0.0412
243.75,222.45,24.28,0.0412
246.25,222.44,25.39,0.0394
248.75,222.44,25.45,0.0393
251.25,222.43,28.1,0.0356
253.75,222.43,27.88,0.0359
256.25,222.43,29.09,0.0344
258.75,222.42,25.88,0.0386
261.25,222.42,27.14,0.0369
263.75,222.41,25.58,0.0391
266.25,222.41,22.14,0.0452
268.75,222.41,24.09,0.0415
271.25,222.4,24.07,0.0416
273.75,222.4,24.11,0.0415
276.25,222.39,23.14,0.0432
278.75,222.39,23.46,0.0426
281.25,222.38,22.49,0.0445
283.75,222.38,22.99,0.0435
286.25,222.38,20.78,0.0481
288.75,222.37,20.79,0.0481
291.25,222.37,21.37,0.0468
293.75,222.36,21.05,0.0475
296.25,222.36,20.22,0.0495
298.75,222.35,19.93,0.0502
301.25,222.35,22.31,0.0448
303.75,222.34,20.87,0.0479
306.25,222.34,20.26,0.0494
308.75,222.33,20.27,0.0493
311.25,222.33,20.39,0.049
313.75,222.32,20.36,0.0491
316.25,222.32,21.17,0.0472
318.75,222.31,20.58,0.0486
321.25,222.31,22.27,0.0449
323.75,222.3,22.26,0.0449
326.25,222.3,20.48,0.0488
328.75,222.29,20.83,0.048
331.25,222.29,20.6,0.0486
333.75,222.28,20.4,0.049
336.25,222.28,20.1,0.0497
338.75,222.27,20.41,0.049
341.25,222.27,20.74,0.0482
343.75,222.26,20.64,0.0484
346.25,222.26,19.68,0.0508
348.75,222.25,19.93,0.0502
351.25,222.25,20.03,0.0499
353.75,222.25,20.28,0.0493
356.25,222.24,20.26,0.0494
358.75,222.24,20.27,0.0493
361.25,222.23,21.74,0.046
363.75,222.23,22.35,0.0447
366.25,222.22,21.67,0.0461
368.75,222.22,23.75,0.0421
371.25,222.21,24.52,0.0408
373.75,222.21,25.45,0.0393
376.25,222.2,22.68,0.0441
378.75,222.19,25.57,0.0391
381.25,222.19,26.14,0.0383
383.75,222.18,25.57,0.0391
386.25,222.18,28.23,0.0354
388.75,222.17,25.93,0.0386
391.25,222.16,28.55,0.035
393.75,222.15,25.91,0.0386
396.25,222.15,25.48,0.0392
398.75,222.14,23.61,0.0424
401.25,222.13,23.98,0.0417
403.75,222.13,23.77,0.0421
406.25,222.12,23.15,0.0432
408.75,222.11,23.1,0.0433
411.25,222.1,23.03,0.0434
413.75,222.1,23.87,0.0419
416.25,222.09,24.07,0.0415
418.75,222.08,25.01,0.04
421.25,222.07,25.87,0.0387
423.75,222.07,25.67,0.039
426.25,222.06,25.73,0.0389
428.75,222.05,25.61,0.0391
431.25,222.04,27.14,0.0368
433.75,222.03,25.95,0.0385
436.25,222.03,25.88,0.0386
438.75,222.02,26.01,0.0384
441.25,222.01,25.98,0.0385
443.75,222,22.86,0.0438
446.25,221.99,22.62,0.0442
448.75,221.98,23.13,0.0432
451.25,221.98,23.99,0.0417
453.75,221.97,24.92,0.0401
456.25,221.96,29.29,0.0341
458.75,221.95,29.28,0.0342
461.25,221.94,30.01,0.0333
463.75,221.93,33.33,0.03
466.25,221.92,27.8,0.036
468.75,221.91,38.56,0.0259
471.25,221.9,31.63,0.0316
473.75,221.9,31.96,0.0313
476.25,221.89,31.39,0.0319
478.75,221.88,35.23,0.0284
481.25,221.87,34.27,0.0292
483.75,221.86,33.04,0.0303
486.25,221.85,29.79,0.0336
488.75,221.84,31.47,0.0318
491.25,221.83,31.17,0.0321
493.75,221.82,33,0.0303
496.25,221.81,33.16,0.0302
498.75,221.8,30.93,0.0323
501.25,221.79,32.95,0.0303
503.75,221.78,35.87,0.0279
506.25,221.77,35.89,0.0279
508.75,221.76,29.58,0.0338
511.25,221.75,28.92,0.0346
513.75,221.74,27.57,0.0363
516.25,221.73,30.47,0.0328
518.75,221.72,31.14,0.0321
521.25,221.71,24.75,0.0404
523.75,221.7,24.81,0.0403
526.25,221.69,23,0.0435
528.75,221.68,22.68,0.0441
531.25,221.67,22.69,0.0441
533.75,221.66,21.45,0.0466
536.25,221.65,22.92,0.0436
538.75,221.64,23.75,0.0421
541.25,221.63,28.35,0.0353
543.75,221.62,22.79,0.0439
546.25,221.6,22.78,0.0439
548.75,221.59,22.69,0.0441
551.25,221.58,23.38,0.0428
553.75,221.57,23.51,0.0425
556.25,221.56,24.15,0.0414
558.75,221.55,24.36,0.041
561.25,221.54,22.47,0.0445
563.75,221.53,22.95,0.0436
566.25,221.52,22.06,0.0453
568.75,221.51,25.25,0.0396
571.25,221.49,25.17,0.0397
573.75,221.48,24.94,0.0401
576.25,221.47,27.5,0.0364
578.75,221.47,31.28,0.032
581.25,221.46,29.97,0.0334
583.75,221.45,28.22,0.0354
586.25,221.45,29.64,0.0337
588.75,221.44,32.09,0.0312
591.25,221.43,33.15,0.0302
593.75,221.43,33.22,0.0301
596.25,221.42,30.74,0.0325
598.75,221.41,26.82,0.0373
601.25,221.41,28.82,0.0347
603.75,221.4,28.54,0.035
606.25,221.4,28.55,0.035
608.75,221.39,28.56,0.035
611.25,221.38,28.72,0.0348
613.75,221.38,28.74,0.0348
616.25,221.37,27.28,0.0367
618.75,221.36,28.33,0.0353
621.25,221.36,29.42,0.034
623.75,221.35,24.84,0.0403
626.25,221.34,23.55,0.0425
628.75,221.34,23.32,0.0429
631.25,221.33,25.95,0.0385
633.75,221.32,25.97,0.0385
636.25,221.32,26.39,0.0379
638.75,221.31,27.68,0.0361
641.25,221.3,29.3,0.0341
643.75,221.3,29.68,0.0337
646.25,221.29,27.14,0.0368
648.75,221.28,25.47,0.0393
651.25,221.28,22.31,0.0448
653.75,221.27,19.57,0.0511
656.25,221.26,19.11,0.0523
658.75,221.26,19.11,0.0523
661.25,221.25,19.65,0.0509
663.75,221.24,17.74,0.0564
666.25,221.24,22.65,0.0441
668.75,221.23,22.6,0.0442
671.25,221.22,21.02,0.0476
673.75,221.22,20.86,0.0479
676.25,221.21,21.04,0.0475
678.75,221.21,21.07,0.0475
681.25,221.21,21.31,0.0469
683.75,221.21,19.85,0.0504
686.25,221.21,19.83,0.0504
688.75,221.21,18.04,0.0554
691.25,221.2,18.46,0.0542
693.75,221.2,18.16,0.0551
696.25,221.2,20.16,0.0496
698.75,221.2,20.11,0.0497
701.25,221.2,20.19,0.0495
703.75,221.2,20.11,0.0497
706.25,221.2,22.65,0.0442
708.75,221.19,22.57,0.0443
711.25,221.19,22.96,0.0436
713.75,221.19,23.38,0.0428
716.25,221.19,22.99,0.0435
718.75,221.19,22.96,0.0435
721.25,221.19,22.55,0.0443
723.75,221.18,24.59,0.0407
726.25,221.18,22.16,0.0451
728.75,221.18,21.99,0.0455
731.25,221.18,21.08,0.0474
733.75,221.18,23.63,0.0423
736.25,221.18,21.32,0.0469
738.75,221.17,21.34,0.0468
741.25,221.17,22.05,0.0454
743.75,221.17,25.36,0.0394
746.25,221.17,25.54,0.0392
748.75,221.17,25.41,0.0394
751.25,221.17,25.92,0.0386
753.75,221.16,27.39,0.0365
756.25,221.16,25.8,0.0388
758.75,221.16,26.92,0.0371
761.25,221.16,24.69,0.0405
763.75,221.16,24.69,0.0405
766.25,221.15,23.44,0.0427
768.75,221.15,24.67,0.0405
771.25,221.15,23.45,0.0427
773.75,221.15,23.44,0.0427
776.25,221.15,23.63,0.0423
778.75,221.16,23.63,0.0423
781.25,221.16,22.91,0.0436
783.75,221.17,23.26,0.043
786.25,221.18,21.37,0.0468
788.75,221.18,22.58,0.0443
791.25,221.19,22.65,0.0442
793.75,221.2,21.96,0.0455
796.25,221.2,21.25,0.0471
798.75,221.21,21.22,0.0471
801.25,221.22,21.17,0.0472
803.75,221.22,21.16,0.0473
806.25,221.23,21.15,0.0473
808.75,221.23,21.16,0.0473
811.25,221.24,20.66,0.0484
813.75,221.24,21.03,0.0475
816.25,221.25,24.55,0.0407
818.75,221.25,23.28,0.0429
821.25,221.26,24.84,0.0403
823.75,221.26,24.77,0.0404
826.25,221.27,24.42,0.041
828.75,221.27,24.78,0.0403
831.25,221.27,22.78,0.0439
833.75,221.28,22.72,0.044
836.25,221.28,20.24,0.0494
838.75,221.28,21.4,0.0467
841.25,221.29,20.56,0.0486
843.75,221.29,20.54,0.0487
846.25,221.29,21.09,0.0474
848.75,221.3,21.29,0.047
851.25,221.3,21.42,0.0467
853.75,221.3,21.5,0.0465
856.25,221.3,23.28,0.0429
858.75,221.3,21.17,0.0472
861.25,221.3,25.88,0.0386
863.75,221.3,22.51,0.0444
866.25,221.3,25.52,0.0392
868.75,221.3,22.25,0.0449
871.25,221.3,24.68,0.0405
873.75,221.3,20.92,0.0478
876.25,221.3,26.5,0.0377
878.75,221.29,20.39,0.049
881.25,221.28,24.43,0.0409
883.75,221.27,23.1,0.0433
886.25,221.26,25.51,0.0392
888.75,221.26,23.58,0.0424
891.25,221.25,24.35,0.0411
893.75,221.24,24.36,0.041
896.25,221.23,25.92,0.0386
898.75,221.22,27.09,0.0369
901.25,221.21,24.13,0.0414
903.75,221.2,24.39,0.041
906.25,221.19,21.71,0.0461
908.75,221.17,28.23,0.0354
911.25,221.16,21.57,0.0464
913.75,221.15,27.21,0.0368
916.25,221.14,22.81,0.0438
918.75,221.13,25.13,0.0398
921.25,221.12,20.59,0.0486
923.75,221.1,25.45,0.0393
926.25,221.09,21.63,0.0462
928.75,221.08,22.15,0.0451
931.25,221.07,21.18,0.0472
933.75,221.05,21.19,0.0472
936.25,221.04,21.15,0.0473
938.75,221.03,20.26,0.0494
941.25,221.02,18.49,0.0541
943.75,221,19.08,0.0524
946.25,220.99,19.63,0.0509
948.75,220.97,19.62,0.051
951.25,220.96,19.24,0.052
953.75,220.95,20.04,0.0499
956.25,220.93,21.24,0.0471
958.75,220.92,21.42,0.0467
961.25,220.9,21.53,0.0465
963.75,220.89,21.28,0.047
966.25,220.87,24.66,0.0405
968.75,220.86,21.93,0.0456
971.25,220.84,23.16,0.0432
973.75,220.83,23.37,0.0428
976.25,220.82,21.94,0.0456
978.75,220.81,21.99,0.0455
981.25,220.81,24.29,0.0412
983.75,220.8,27.43,0.0365
986.25,220.79,31.23,0.032
988.75,220.79,29.31,0.0341
991.25,220.78,29.06,0.0344
993.75,220.77,31.8,0.0315
996.25,220.77,30.46,0.0328
998.75,220.76,30.27,0.033
1001.25,220.76,28.9,0.0346
1003.75,220.75,25.9,0.0386
1006.25,220.74,25.91,0.0386
1008.75,220.74,25.56,0.0391
1011.25,220.73,27.06,0.037
1013.75,220.72,26.7,0.0375
1016.25,220.72,26.18,0.0382
1018.75,220.71,25.9,0.0386
1021.25,220.7,25.94,0.0385
1023.75,220.7,25.92,0.0386
1026.25,220.69,28.21,0.0354
1028.75,220.68,25.96,0.0385
1031.25,220.68,24.98,0.04
1033.75,220.67,24.98,0.04
1036.25,220.67,27.9,0.0358
1038.75,220.66,25.66,0.039
1041.25,220.65,27.22,0.0367
1043.75,220.65,25.72,0.0389
1046.25,220.64,25.79,0.0388
1048.75,220.63,25.36,0.0394
1051.25,220.63,31.32,0.0319
1053.75,220.62,29.69,0.0337
1056.25,220.61,27.99,0.0357
1058.75,220.61,29.27,0.0342
1061.25,220.6,29.62,0.0338
1063.75,220.6,30.47,0.0328
1066.25,220.59,27.15,0.0368
1068.75,220.58,28.98,0.0345
1071.25,220.58,27.06,0.037
1073.75,220.57,27.72,0.0361
1076.25,220.57,27.89,0.0359
1078.75,220.56,28.08,0.0356
1081.25,220.56,26.05,0.0384
1083.75,220.56,26.81,0.0373
1086.25,220.56,27.32,0.0366
1088.75,220.56,26.93,0.0371
1091.25,220.56,25.98,0.0385
1093.75,220.55,28.24,0.0354
1096.25,220.55,27.87,0.0359
1098.75,220.55,28.81,0.0347
1101.25,220.55,26.84,0.0373
1103.75,220.55,25.96,0.0385
1106.25,220.54,24.07,0.0415
1108.75,220.54,24.65,0.0406
1111.25,220.54,24.08,0.0415
1113.75,220.54,22.21,0.045
1116.25,220.54,23.38,0.0428
1118.75,220.54,23.14,0.0432
1121.25,220.53,21.89,0.0457
1123.75,220.53,21.84,0.0458
1126.25,220.53,22.52,0.0444
1128.75,220.53,22.48,0.0445
1131.25,220.53,20.13,0.0497
1133.75,220.52,24.85,0.0402
1136.25,220.52,23.59,0.0424
1138.75,220.52,23.63,0.0423
1141.25,220.52,23.36,0.0428
1143.75,220.52,23.44,0.0427
1146.25,220.52,20.99,0.0476
1148.75,220.51,20.95,0.0477
1151.25,220.51,21.31,0.0469
1153.75,220.51,20.12,0.0497
1156.25,220.51,20.4,0.049
1158.75,220.51,19,0.0526
1161.25,220.5,20.35,0.0491
1163.75,220.5,21.63,0.0462
1166.25,220.5,19.18,0.0521
1168.75,220.5,18.97,0.0527
1171.25,220.5,19.53,0.0512
1173.75,220.49,20.34,0.0492
1176.25,220.5,21.28,0.047
1178.75,220.5,21.3,0.047
1181.25,220.51,22.66,0.0441
1183.75,220.52,24.68,0.0405
1186.25,220.52,23.35,0.0428
1188.75,220.53,23.38,0.0428
1191.25,220.53,23.71,0.0422
1193.75,220.54,23.77,0.0421
1196.25,220.54,23.17,0.0432
1198.75,220.55,22.61,0.0442
1201.25,220.55,22.66,0.0441
1203.75,220.56,20.24,0.0494
1206.25,220.56,21.2,0.0472
1208.75,220.57,21.07,0.0475
1211.25,220.57,21.1,0.0474
1213.75,220.58,18.07,0.0553
1216.25,220.58,20.43,0.0489
1218.75,220.58,19.98,0.0501
1221.25,220.59,21.39,0.0468
1223.75,220.59,19.44,0.0514
1226.25,220.59,19.51,0.0513
1228.75,220.6,19.46,0.0514
1231.25,220.6,20.18,0.0496
1233.75,220.6,17.31,0.0578
1236.25,220.6,21.14,0.0473
1238.75,220.6,21.11,0.0474
1241.25,220.61,20.98,0.0477
1243.75,220.61,19.33,0.0517
1246.25,220.61,17.98,0.0556
1248.75,220.61,16.18,0.0618
1251.25,220.61,20.73,0.0482
1253.75,220.61,17.86,0.056
1256.25,220.61,18.84,0.0531
1258.75,220.61,19.92,0.0502
1261.25,220.61,21.09,0.0474
1263.75,220.61,19.7,0.0508
1266.25,220.61,19.24,0.052
1268.75,220.61,22.46,0.0445
1271.25,220.6,21.69,0.0461
1273.75,220.6,21.31,0.0469
1276.25,220.6,19.33,0.0517
1278.75,220.6,23.78,0.0421
1281.25,220.59,19.43,0.0515
1283.75,220.59,19.4,0.0516
1286.25,220.58,17.64,0.0567
1288.75,220.58,21.65,0.0462
1291.25,220.57,18.41,0.0543
1293.75,220.57,23.35,0.0428
1296.25,220.56,19.23,0.052
1298.75,220.56,26,0.0385
1301.25,220.55,25.8,0.0388
1303.75,220.55,31.69,0.0316
1306.25,220.54,30.87,0.0324
1308.75,220.54,30.96,0.0323
1311.25,220.53,30.66,0.0326
1313.75,220.53,29.52,0.0339
1316.25,220.52,28.2,0.0355
1318.75,220.52,27.9,0.0358
1321.25,220.51,22.26,0.0449
1323.75,220.51,27.55,0.0363
1326.25,220.5,22.85,0.0438
1328.75,220.5,26.43,0.0378
1331.25,220.49,26.04,0.0384
1333.75,220.49,25.74,0.0389
1336.25,220.48,26.25,0.0381
1338.75,220.48,23.43,0.0427
1341.25,220.47,23.51,0.0425
1343.75,220.47,21.78,0.0459
1346.25,220.46,23.2,0.0431
1348.75,220.46,20.21,0.0495
1351.25,220.45,21.5,0.0465
1353.75,220.45,21.28,0.047
1356.25,220.44,24.22,0.0413
1358.75,220.44,20.54,0.0487
1361.25,220.43,23.1,0.0433
1363.75,220.43,22.5,0.0444
1366.25,220.42,29.31,0.0341
1368.75,220.42,22.13,0.0452
1371.25,220.41,24.15,0.0414
1373.75,220.41,24.68,0.0405
1376.25,220.4,23.87,0.0419
1378.75,220.4,23.44,0.0427
1381.25,220.39,26.93,0.0371
1383.75,220.39,26.97,0.0371
1386.25,220.38,23.44,0.0427
1388.75,220.38,29.34,0.0341
1391.25,220.37,27.87,0.0359
1393.75,220.37,29.23,0.0342
1396.25,220.36,20.61,0.0485
1398.75,220.36,28.44,0.0352
1401.25,220.35,25.37,0.0394
1403.75,220.34,27.57,0.0363
1406.25,220.34,25.77,0.0388
1408.75,220.33,29.38,0.034
1411.25,220.33,37.33,0.0268
1413.75,220.32,28.63,0.0349
1416.25,220.32,30.45,0.0328
1418.75,220.31,26.35,0.0379
1421.25,220.31,25.46,0.0393
1423.75,220.3,21.15,0.0473
1426.25,220.3,25.88,0.0386
1428.75,220.29,21.18,0.0472
1431.25,220.29,23.05,0.0434
1433.75,220.28,23.67,0.0423
1436.25,220.28,24.2,0.0413
1438.75,220.27,23.61,0.0424
1441.25,220.27,24.67,0.0405
1443.75,220.26,24.87,0.0402
1446.25,220.26,21.62,0.0462
1448.75,220.25,21.01,0.0476
1451.25,220.25,22.1,0.0453
1453.75,220.24,21.05,0.0475
1456.25,220.23,21,0.0476
1458.75,220.23,21.04,0.0475
1461.25,220.22,22.09,0.0453
1463.75,220.22,20.87,0.0479
1466.25,220.21,18.93,0.0528
1468.75,220.21,20.15,0.0496
1471.25,220.2,24.28,0.0412
1473.75,220.2,25.05,0.0399
1476.25,220.19,27.95,0.0358
1478.75,220.19,28.2,0.0355
1481.25,220.18,23.94,0.0418
1483.75,220.18,29.33,0.0341
1486.25,220.17,23.22,0.0431
1488.75,220.16,27.93,0.0358
1491.25,220.16,26.27,0.0381
1493.75,220.15,30.58,0.0327
1496.25,220.15,26.67,0.0375
1498.75,220.14,26.35,0.0379
1501.25,220.14,25.1,0.0398
1503.75,220.13,25.17,0.0397
1506.25,220.13,25.21,0.0397
1508.75,220.12,24.68,0.0405
1511.25,220.12,24.45,0.0409
1513.75,220.11,24.32,0.0411
1516.25,220.11,24.4,0.041
1518.75,220.1,22.63,0.0442
1521.25,220.09,22.39,0.0447
1523.75,220.09,22.32,0.0448
1526.25,220.08,23.86,0.0419
1528.75,220.08,19.63,0.051
1531.25,220.07,23.23,0.0431
1533.75,220.07,22.12,0.0452
1536.25,220.06,24.96,0.0401
1538.75,220.06,18.78,0.0533
1541.25,220.05,25.2,0.0397
1543.75,220.05,24.25,0.0412
1546.25,220.04,24.27,0.0412
1548.75,220.03,24.25,0.0412
1551.25,220.03,26.54,0.0377
1553.75,220.02,29.43,0.034
1556.25,220.02,22.29,0.0449
1558.75,220.01,24.18,0.0414
1561.25,220.01,24.06,0.0416
1563.75,220,24.54,0.0407
1566.25,220,21.05,0.0475
1568.75,219.99,18.14,0.0551
8.74,220.24,26.87,0.0372
11.24,220.23,26.78,0.0373
13.74,220.23,27.08,0.0369
16.24,220.22,27.14,0.0369
18.74,220.22,27.28,0.0367
21.24,220.21,29.96,0.0334
23.74,220.21,30.63,0.0327
26.24,220.2,30.66,0.0326
28.74,220.2,30.16,0.0332
31.24,220.19,28.73,0.0348
33.74,220.19,28.66,0.0349
36.24,220.18,28.65,0.0349
38.74,220.17,27.96,0.0358
41.24,220.17,27.91,0.0358
43.74,220.16,28.74,0.0348
46.24,220.16,29.34,0.0341
48.74,220.15,29.37,0.034
51.24,220.15,29.37,0.0341
53.74,220.14,29.48,0.0339
56.24,220.14,29.51,0.0339
58.74,220.13,29.02,0.0345
61.24,220.13,29.01,0.0345
63.74,220.12,29.34,0.0341
66.24,220.12,29.37,0.0341
68.74,220.11,29.31,0.0341
71.24,220.1,29.27,0.0342
73.74,220.1,29.25,0.0342
76.24,220.09,29.08,0.0344
78.74,220.09,28.89,0.0346
81.24,220.09,28.91,0.0346
83.74,220.09,29.62,0.0338
86.24,220.08,29.63,0.0338
88.74,220.08,28.6,0.035
91.24,220.08,28.09,0.0356
93.74,220.08,28.09,0.0356
96.24,220.07,28.08,0.0356
98.74,220.07,27.47,0.0364
101.24,220.07,27.44,0.0364
103.74,220.07,27.82,0.036
106.24,220.06,28.46,0.0351
108.74,220.06,28.44,0.0352
111.24,220.06,28.4,0.0352
113.74,220.05,28.43,0.0352
116.24,220.05,28.55,0.035
118.74,220.05,27.27,0.0367
121.24,220.05,26.56,0.0377
123.74,220.04,26.49,0.0378
126.24,220.04,26.48,0.0378
128.74,220.04,26.27,0.0381
131.24,220.03,26.22,0.0381
133.74,220.03,29.51,0.0339
136.24,220.02,33.13,0.0302
138.74,220.02,33.88,0.0295
141.24,220.02,33.9,0.0295
143.74,220.01,32.41,0.0309
146.24,220.01,31.94,0.0313
148.74,220.01,32.09,0.0312
151.24,220,33.15,0.0302
153.74,220,33.19,0.0301
156.24,220,33.2,0.0301
158.74,219.99,33.27,0.0301
161.24,219.99,33.66,0.0297
163.74,219.98,34.17,0.0293
166.24,219.98,34.16,0.0293
168.74,219.98,33.89,0.0295
171.24,219.97,33.27,0.0301
173.74,219.97,33.23,0.0301
176.24,219.96,33.23,0.0301
178.74,219.96,33.04,0.0303
181.24,219.95,32.74,0.0305
183.74,219.95,32.66,0.0306
186.24,219.95,32.67,0.0306
188.74,219.94,32.74,0.0305
191.24,219.94,33.07,0.0302
193.74,219.93,33.16,0.0302
196.24,219.93,33.07,0.0302
198.74,219.92,35.36,0.0283
201.24,219.92,40.73,0.0246
203.74,219.91,40.66,0.0246
206.24,219.91,40.62,0.0246
208.74,219.91,42.24,0.0237
211.24,219.9,43.47,0.023
213.74,219.9,43.52,0.023
216.24,219.89,43.29,0.0231
218.74,219.89,39.06,0.0256
221.24,219.88,39.03,0.0256
223.74,219.88,43.89,0.0228
226.24,219.87,44,0.0227
228.74,219.87,40.44,0.0247
231.24,219.87,39.46,0.0253
233.74,219.86,39.65,0.0252
236.24,219.86,41.19,0.0243
238.74,219.85,41.25,0.0242
241.24,219.85,41.21,0.0243
243.74,219.84,40.66,0.0246
246.24,219.84,40.17,0.0249
248.74,219.83,39.5,0.0253
251.24,219.83,37.94,0.0264
253.74,219.82,36.89,0.0271
256.24,219.82,36.48,0.0274
258.74,219.82,34.65,0.0289
261.24,219.81,34.46,0.029
263.74,219.81,34.45,0.029
266.24,219.8,34.91,0.0286
268.74,219.8,35.94,0.0278
271.24,219.79,36.05,0.0277
273.74,219.79,30.43,0.0329
276.24,219.78,26.39,0.0379
278.74,219.78,26.5,0.0377
281.24,219.77,35.05,0.0285
283.74,219.77,36.48,0.0274
286.24,219.77,36.48,0.0274
288.74,219.76,36.26,0.0276
291.24,219.76,35.45,0.0282
293.74,219.75,34.6,0.0289
296.24,219.75,34.46,0.029
298.74,219.74,34.4,0.0291
301.24,219.74,34.37,0.0291
303.74,219.73,34.41,0.0291
306.24,219.73,34.63,0.0289
308.74,219.73,34.99,0.0286
311.24,219.72,35.02,0.0286
313.74,219.72,34.98,0.0286
316.24,219.71,34.72,0.0288
318.74,219.71,31.33,0.0319
321.24,219.7,30.39,0.0329
323.74,219.7,30.4,0.0329
326.24,219.7,32.18,0.0311
328.74,219.69,33.65,0.0297
331.24,219.69,33.62,0.0297
333.74,219.68,33.54,0.0298
336.24,219.68,33.53,0.0298
338.74,219.67,33.57,0.0298
341.24,219.67,33.58,0.0298
343.74,219.66,33.56,0.0298
346.24,219.66,33.63,0.0297
348.74,219.66,34.86,0.0287
351.24,219.65,35.51,0.0282
353.74,219.65,35.51,0.0282
356.24,219.64,35.37,0.0283
358.74,219.64,34.78,0.0288
361.24,219.63,34.45,0.029
363.74,219.63,34.5,0.029
366.24,219.62,34.62,0.0289
368.74,219.62,34.8,0.0287
371.24,219.61,34.93,0.0286
373.74,219.61,35,0.0286
376.24,219.61,35.07,0.0285
378.74,219.6,36.59,0.0273
381.24,219.6,36.67,0.0273
383.74,219.59,36.38,0.0275
386.24,219.59,33.61,0.0298
388.74,219.58,28.92,0.0346
391.24,219.58,28.84,0.0347
393.74,219.57,28.82,0.0347
396.24,219.57,28.86,0.0347
398.74,219.56,29.14,0.0343
401.24,219.56,30.21,0.0331
403.74,219.55,30.28,0.033
406.24,219.55,30.28,0.033
408.74,219.54,30.38,0.0329
411.24,219.54,30.76,0.0325
413.74,219.53,30.9,0.0324
416.24,219.53,30.9,0.0324
418.74,219.52,30.89,0.0324
421.24,219.52,30.8,0.0325
423.74,219.51,29.3,0.0341
426.24,219.51,28.72,0.0348
428.74,219.5,28.5,0.0351
431.24,219.5,28.14,0.0355
433.74,219.49,28.05,0.0357
436.24,219.49,28.68,0.0349
438.74,219.48,31.56,0.0317
441.24,219.48,31.55,0.0317
443.74,219.47,30.92,0.0323
446.24,219.47,30.59,0.0327
448.74,219.46,30.61,0.0327
451.24,219.45,31.08,0.0322
453.74,219.45,31.17,0.0321
456.24,219.44,31.17,0.0321
458.74,219.44,31.15,0.0321
461.24,219.43,31.17,0.0321
463.74,219.43,31.81,0.0314
466.24,219.42,31.71,0.0315
468.74,219.41,43.29,0.0231
471.24,219.41,45.15,0.0221
473.74,219.4,44.06,0.0227
476.24,219.4,34.89,0.0287
478.74,219.39,36.6,0.0273
481.24,219.38,41.97,0.0238
483.74,219.38,41.94,0.0238
486.24,219.37,41.88,0.0239
