X,Elevation,Resistivity,Conductivity
521.25,234.1,37.94,0.0264
523.75,234.09,35.05,0.0285
526.25,234.08,31.1,0.0322
528.75,234.07,25.55,0.0391
531.25,234.06,24.82,0.0403
533.75,234.05,22.77,0.0439
536.25,234.04,21.82,0.0458
538.75,234.02,21.81,0.0459
541.25,234.01,25.37,0.0394
543.75,234,29.6,0.0338
546.25,233.99,29.6,0.0338
548.75,233.98,29.57,0.0338
551.25,233.97,29.13,0.0343
553.75,233.95,27.83,0.0359
556.25,233.94,24.26,0.0412
558.75,233.93,26.78,0.0373
561.25,233.92,22.23,0.045
563.75,233.91,25.61,0.0391
566.25,233.9,24.92,0.0401
568.75,233.88,37.04,0.027
571.25,233.87,43.36,0.0231
573.75,233.86,43.18,0.0232
576.25,233.85,49.11,0.0204
578.75,233.84,45.49,0.022
581.25,233.82,56.71,0.0176
583.75,233.81,41.52,0.0241
586.25,233.8,63.92,0.0156
588.75,233.79,43.58,0.0229
591.25,233.78,53.22,0.0188
593.75,233.76,43.51,0.023
596.25,233.75,55.95,0.0179
598.75,233.74,27.09,0.0369
601.25,233.73,26.81,0.0373
603.75,233.73,22.53,0.0444
606.25,233.72,25.76,0.0388
608.75,233.71,22.04,0.0454
611.25,233.71,26.65,0.0375
613.75,233.7,19.86,0.0504
616.25,233.7,22.45,0.0445
618.75,233.69,22.13,0.0452
621.25,233.68,23.12,0.0433
623.75,233.68,30.08,0.0332
626.25,233.67,26.55,0.0377
628.75,233.66,28.44,0.0352
631.25,233.66,22.6,0.0443
633.75,233.65,30.69,0.0326
636.25,233.65,29.62,0.0338
638.75,233.64,31.8,0.0314
641.25,233.63,30.7,0.0326
643.75,233.63,42.49,0.0235
646.25,233.62,39.58,0.0253
648.75,233.62,40.55,0.0247
651.25,233.61,40.53,0.0247
653.75,233.6,43.21,0.0231
656.25,233.6,41.35,0.0242
658.75,233.59,41.63,0.024
661.25,233.58,42.51,0.0235
663.75,233.58,43.69,0.0229
666.25,233.57,41,0.0244
668.75,233.57,37.39,0.0267
671.25,233.56,42.73,0.0234
673.75,233.55,41.01,0.0244
676.25,233.55,39.87,0.0251
678.75,233.54,40.94,0.0244
681.25,233.53,37.01,0.027
683.75,233.53,34.46,0.029
686.25,233.52,31.81,0.0314
688.75,233.52,25.66,0.039
691.25,233.51,25.72,0.0389
693.75,233.5,24.65,0.0406
696.25,233.5,27.68,0.0361
698.75,233.49,27.37,0.0365
701.25,233.48,25.6,0.0391
703.75,233.48,27.63,0.0362
706.25,233.47,22.38,0.0447
708.75,233.47,31.88,0.0314
711.25,233.46,28.31,0.0353
713.75,233.45,44.1,0.0227
716.25,233.45,39.44,0.0254
718.75,233.44,47.42,0.0211
721.25,233.43,37.9,0.0264
723.75,233.43,38.31,0.0261
726.25,233.42,33.9,0.0295
728.75,233.42,33.61,0.0298
731.25,233.41,27.18,0.0368
733.75,233.4,27.14,0.0368
736.25,233.4,25.93,0.0386
738.75,233.39,24.36,0.041
741.25,233.38,24.7,0.0405
743.75,233.38,24.66,0.0406
746.25,233.37,24.06,0.0416
748.75,233.37,32.62,0.0307
751.25,233.36,33.67,0.0297
753.75,233.35,37.74,0.0265
756.25,233.35,42.15,0.0237
758.75,233.34,40.42,0.0247
761.25,233.33,41.15,0.0243
763.75,233.33,35.69,0.028
766.25,233.32,35.3,0.0283
768.75,233.32,27.33,0.0366
771.25,233.31,32.51,0.0308
773.75,233.3,31.71,0.0315
776.25,233.3,29.34,0.0341
778.75,233.29,29.2,0.0342
781.25,233.28,28.62,0.0349
783.75,233.28,27.6,0.0362
786.25,233.27,31.81,0.0314
788.75,233.26,32.87,0.0304
791.25,233.26,31.69,0.0316
793.75,233.25,29.23,0.0342
796.25,233.25,23.46,0.0426
798.75,233.24,36.16,0.0277
801.25,233.23,20.31,0.0492
803.75,233.23,17.55,0.057
806.25,233.22,9.24,0.1082
808.75,233.21,14.94,0.0669
811.25,233.21,22.79,0.0439
813.75,233.2,21.35,0.0468
816.25,233.2,30.6,0.0327
818.75,233.19,23.38,0.0428
821.25,233.18,25.14,0.0398
823.75,233.18,25.27,0.0396
826.25,233.17,21.03,0.0476
828.75,233.16,25.58,0.0391
831.25,233.16,26.75,0.0374
833.75,233.15,27.26,0.0367
836.25,233.14,27.21,0.0367
838.75,233.14,34.89,0.0287
841.25,233.13,32.73,0.0306
843.75,233.13,34.82,0.0287
846.25,233.12,35.98,0.0278
848.75,233.11,41.84,0.0239
851.25,233.11,39.08,0.0256
853.75,233.1,39.66,0.0252
856.25,233.09,41.7,0.024
858.75,233.09,30.39,0.0329
861.25,233.08,34.79,0.0287
863.75,233.07,26.8,0.0373
866.25,233.07,27.93,0.0358
868.75,233.06,30.5,0.0328
871.25,233.06,32.25,0.031
873.75,233.05,30.5,0.0328
876.25,233.04,33.34,0.03
878.75,233.04,35.18,0.0284
881.25,233.03,35.71,0.028
883.75,233.02,37.14,0.0269
886.25,233.02,35.88,0.0279
888.75,233.01,29.22,0.0342
891.25,233,31.09,0.0322
893.75,233,27.3,0.0366
896.25,232.99,32.49,0.0308
898.75,232.98,32.36,0.0309
901.25,232.99,32.96,0.0303
903.75,233.02,32.59,0.0307
906.25,233.05,31.95,0.0313
908.75,233.07,31.94,0.0313
911.25,233.1,31.93,0.0313
913.75,233.12,29.06,0.0344
916.25,233.15,29.23,0.0342
918.75,233.18,28.36,0.0353
921.25,233.2,28.22,0.0354
923.75,233.23,28.31,0.0353
926.25,233.25,28.65,0.0349
928.75,233.28,25.9,0.0386
931.25,233.3,25.07,0.0399
933.75,233.33,21.52,0.0465
936.25,233.35,23.93,0.0418
938.75,233.38,23.38,0.0428
941.25,233.4,24.15,0.0414
943.75,233.43,24.16,0.0414
946.25,233.45,25.32,0.0395
948.75,233.47,25.45,0.0393
951.25,233.5,25.99,0.0385
953.75,233.52,27.36,0.0366
956.25,233.55,27.17,0.0368
958.75,233.57,29.54,0.0338
961.25,233.6,21.24,0.0471
963.75,233.62,27.8,0.036
966.25,233.64,22.01,0.0454
968.75,233.67,22.12,0.0452
971.25,233.69,22.19,0.0451
973.75,233.71,22.37,0.0447
976.25,233.74,22.07,0.0453
978.75,233.76,23.23,0.0431
981.25,233.78,23.83,0.042
983.75,233.8,22.14,0.0452
986.25,233.83,24.68,0.0405
988.75,233.85,24.38,0.041
991.25,233.87,24.46,0.0409
993.75,233.89,24.28,0.0412
996.25,233.91,27.86,0.0359
998.75,233.91,28.62,0.0349
1001.25,233.9,23.38,0.0428
1003.75,233.9,32.26,0.031
1006.25,233.89,23.98,0.0417
1008.75,233.88,27.45,0.0364
1011.25,233.88,24.44,0.0409
1013.75,233.87,23.39,0.0428
1016.25,233.87,20.07,0.0498
1018.75,233.86,23.57,0.0424
1021.25,233.86,16.94,0.059
1023.75,233.85,23.21,0.0431
1026.25,233.84,19.51,0.0513
1028.75,233.84,21.96,0.0455
1031.25,233.83,24.39,0.041
1033.75,233.83,28.31,0.0353
1036.25,233.82,30.12,0.0332
1038.75,233.81,33.99,0.0294
1041.25,233.81,33.88,0.0295
1043.75,233.8,35.52,0.0281
1046.25,233.8,31.61,0.0316
1048.75,233.79,35.49,0.0282
1051.25,233.79,40.67,0.0246
1053.75,233.78,36.82,0.0272
1056.25,233.77,33.29,0.03
1058.75,233.77,37.34,0.0268
1061.25,233.76,36.45,0.0274
1063.75,233.76,35.75,0.028
1066.25,233.75,29.86,0.0335
1068.75,233.75,31.46,0.0318
1071.25,233.74,29.52,0.0339
1073.75,233.73,28.7,0.0348
1076.25,233.73,31.53,0.0317
1078.75,233.72,28.25,0.0354
1081.25,233.72,33.66,0.0297
1083.75,233.71,28.43,0.0352
1086.25,233.7,35.46,0.0282
1088.75,233.7,33.53,0.0298
1091.25,233.69,39.74,0.0252
1093.75,233.69,25.82,0.0387
1096.25,233.68,35.7,0.028
1098.75,233.68,30.42,0.0329
1101.25,233.68,31.7,0.0315
1103.75,233.68,24.48,0.0409
1106.25,233.68,33.96,0.0294
1108.75,233.68,23.84,0.042
1111.25,233.67,32.51,0.0308
1113.75,233.67,24.75,0.0404
1116.25,233.67,26.8,0.0373
1118.75,233.67,31.45,0.0318
1121.25,233.67,33.69,0.0297
1123.75,233.67,38.15,0.0262
1126.25,233.67,32.94,0.0304
1128.75,233.67,36.09,0.0277
1131.25,233.67,26.67,0.0375
1133.75,233.67,34.71,0.0288
1136.25,233.67,32.87,0.0304
1138.75,233.67,42.63,0.0235
1141.25,233.67,38.03,0.0263
1143.75,233.67,37.99,0.0263
1146.25,233.67,32.23,0.031
1148.75,233.67,31.76,0.0315
1151.25,233.67,30.64,0.0326
1153.75,233.67,30.88,0.0324
1156.25,233.67,28.32,0.0353
1158.75,233.67,28.58,0.035
1161.25,233.67,26.44,0.0378
1163.75,233.67,28.44,0.0352
1166.25,233.67,24.58,0.0407
1168.75,233.67,26.53,0.0377
1171.25,233.67,24.68,0.0405
1173.75,233.67,24.9,0.0402
1176.25,233.67,26.8,0.0373
1178.75,233.67,23.66,0.0423
1181.25,233.67,25,0.04
1183.75,233.67,24.8,0.0403
1186.25,233.66,27.51,0.0363
1188.75,233.66,26.37,0.0379
1191.25,233.66,26.53,0.0377
1193.75,233.66,28.14,0.0355
1196.25,233.66,35.38,0.0283
1198.75,233.66,30.31,0.033
1201.25,233.66,36.91,0.0271
1203.75,233.66,32.15,0.0311
1206.25,233.66,32.86,0.0304
1208.75,233.66,39.24,0.0255
1211.25,233.66,32.9,0.0304
1213.75,233.66,32.52,0.0308
1216.25,233.66,31.35,0.0319
1218.75,233.66,40.04,0.025
1221.25,233.66,35.23,0.0284
1223.75,233.66,35.04,0.0285
1226.25,233.66,27.09,0.0369
1228.75,233.66,32.85,0.0304
1231.25,233.66,28.82,0.0347
1233.75,233.66,29.81,0.0335
1236.25,233.66,31.88,0.0314
1238.75,233.66,38.07,0.0263
1241.25,233.66,37.25,0.0268
1243.75,233.66,37.42,0.0267
1246.25,233.66,25.92,0.0386
1248.75,233.66,36.63,0.0273
1251.25,233.66,30.41,0.0329
1253.75,233.66,31.17,0.0321
1256.25,233.66,26.17,0.0382
1258.75,233.66,29.01,0.0345
1261.25,233.65,29.54,0.0339
1263.75,233.65,28.66,0.0349
1266.25,233.65,27.81,0.036
1268.75,233.65,27.99,0.0357
1271.25,233.65,27.52,0.0363
1273.75,233.65,26.05,0.0384
1276.25,233.65,28.93,0.0346
1278.75,233.65,23.87,0.0419
1281.25,233.65,26.84,0.0373
1283.75,233.65,26.15,0.0382
1286.25,233.65,28.69,0.0349
1288.75,233.65,21.71,0.0461
1291.25,233.65,25.46,0.0393
1293.75,233.65,24.99,0.04
1296.25,233.65,28.82,0.0347
1298.75,233.64,27.69,0.0361
1301.25,233.62,28.91,0.0346
1303.75,233.6,26.85,0.0372
1306.25,233.57,32.48,0.0308
1308.75,233.55,29.61,0.0338
1311.25,233.53,30.49,0.0328
1313.75,233.51,30.11,0.0332
1316.25,233.48,31.48,0.0318
1318.75,233.46,31.52,0.0317
1321.25,233.43,29.4,0.034
1323.75,233.41,31.73,0.0315
1326.25,233.39,31.68,0.0316
1328.75,233.36,33.01,0.0303
1331.25,233.34,27.88,0.0359
1333.75,233.32,34.9,0.0287
1336.25,233.29,29.16,0.0343
1338.75,233.27,35.35,0.0283
1341.25,233.24,30.22,0.0331
1343.75,233.22,35.74,0.028
1346.25,233.19,43.95,0.0228
1348.75,233.17,44.3,0.0226
1351.25,233.15,44.28,0.0226
1353.75,233.12,44.27,0.0226
1356.25,233.1,43.89,0.0228
1358.75,233.07,40.71,0.0246
1361.25,233.05,31.46,0.0318
1363.75,233.02,46.92,0.0213
1366.25,233,39.48,0.0253
1368.75,232.97,34.44,0.029
1371.25,232.95,39.41,0.0254
1373.75,232.92,43.28,0.0231
1376.25,232.89,44,0.0227
1378.75,232.87,44.3,0.0226
1381.25,232.84,44.36,0.0225
1383.75,232.82,44.36,0.0225
1386.25,232.79,32.2,0.0311
1388.75,232.77,31.81,0.0314
1391.25,232.74,31.76,0.0315
1393.75,232.72,32,0.0313
1396.25,232.69,42,0.0238
1398.75,232.69,41.91,0.0239
1401.25,232.69,43.41,0.023
1403.75,232.7,47.89,0.0209
1406.25,232.71,53.18,0.0188
1408.75,232.71,57.16,0.0175
1411.25,232.72,60.33,0.0166
1413.75,232.72,61.4,0.0163
1416.25,232.73,61.81,0.0162
1418.75,232.74,61.99,0.0161
1421.25,232.74,62.05,0.0161
1423.75,232.75,62.11,0.0161
1426.25,232.75,62.16,0.0161
1428.75,232.76,62.2,0.0161
1431.25,232.77,62.28,0.0161
1433.75,232.77,62.43,0.016
1436.25,232.78,63.49,0.0158
1438.75,232.79,34.02,0.0294
1441.25,232.79,32.39,0.0309
1443.75,232.8,30.24,0.0331
1446.25,232.8,27.68,0.0361
1448.75,232.81,27.95,0.0358
1451.25,232.82,29.59,0.0338
1453.75,232.82,29.68,0.0337
1456.25,232.83,28.99,0.0345
1458.75,232.83,29.01,0.0345
1461.25,232.84,29.52,0.0339
1463.75,232.85,29.93,0.0334
1466.25,232.85,26.4,0.0379
1468.75,232.86,21.38,0.0468
1471.25,232.87,22.21,0.045
1473.75,232.87,21.01,0.0476
1476.25,232.88,19.28,0.0519
1478.75,232.88,19.28,0.0519
1481.25,232.89,18.22,0.0549
1483.75,232.9,18.14,0.0551
1486.25,232.9,15.6,0.0641
1488.75,232.91,17.5,0.0571
1491.25,232.91,17.45,0.0573
1493.75,232.92,17.27,0.0579
1496.25,232.93,16.13,0.062
1498.75,232.93,20.01,0.05
1501.25,232.93,17.68,0.0565
1503.75,232.93,17.73,0.0564
1506.25,232.93,20.7,0.0483
1508.75,232.93,21.01,0.0476
1511.25,232.93,23.71,0.0422
1513.75,232.93,26.58,0.0376
1516.25,232.93,26.76,0.0374
1518.75,232.93,29.76,0.0336
1521.25,232.93,33.69,0.0297
1523.75,232.93,33.39,0.0299
1526.25,232.92,34,0.0294
1528.75,232.92,34.15,0.0293
1531.25,232.92,32.91,0.0304
1533.75,232.92,31.68,0.0316
1536.25,232.92,29.79,0.0336
1538.75,232.92,29.79,0.0336
1541.25,232.92,27.92,0.0358
1543.75,232.92,26.55,0.0377
1546.25,232.92,26.54,0.0377
1548.75,232.92,28.48,0.0351
1551.25,232.92,24.28,0.0412
1553.75,232.92,24.31,0.0411
1556.25,232.92,22.06,0.0453
1558.75,232.92,21.51,0.0465
1561.25,232.92,23.8,0.042
1563.75,232.92,20.9,0.0479
1566.25,232.92,20.14,0.0497
1568.75,232.92,19.33,0.0517
1571.25,232.92,20.75,0.0482
1573.75,232.92,20.57,0.0486
1576.25,232.92,21.91,0.0456
1578.75,232.92,23.34,0.0428
1581.25,232.92,23.44,0.0427
1583.75,232.92,22.89,0.0437
1586.25,232.92,22.5,0.0444
1588.75,232.92,24.59,0.0407
8.75,230.65,30.73,0.0325
11.25,230.66,31.85,0.0314
13.75,230.67,31.74,0.0315
16.25,230.68,30.82,0.0324
18.75,230.69,29.39,0.034
21.25,230.7,29.48,0.0339
23.75,230.71,29.35,0.0341
26.25,230.72,29.2,0.0342
28.75,230.73,30.05,0.0333
31.25,230.74,35.36,0.0283
33.75,230.75,35.62,0.0281
36.25,230.76,35.64,0.0281
38.75,230.77,36.15,0.0277
41.25,230.78,38.35,0.0261
43.75,230.79,39.88,0.0251
46.25,230.8,40.25,0.0248
48.75,230.81,40.97,0.0244
51.25,230.82,42.07,0.0238
53.75,230.83,45.97,0.0218
56.25,230.84,46.27,0.0216
58.75,230.85,46.61,0.0215
61.25,230.86,46.84,0.0214
63.75,230.87,48.11,0.0208
66.25,230.88,49.22,0.0203
68.75,230.89,49.37,0.0203
71.25,230.89,49.57,0.0202
73.75,230.9,49.78,0.0201
76.25,230.91,47.41,0.0211
78.75,230.92,45.26,0.0221
81.25,230.93,45.3,0.0221
83.75,230.94,46.01,0.0217
86.25,230.95,48.06,0.0208
88.75,230.96,50.59,0.0198
91.25,230.97,51.82,0.0193
93.75,230.98,52.08,0.0192
96.25,230.99,50.02,0.02
98.75,231,47.89,0.0209
101.25,231.01,51.94,0.0193
103.75,231.01,52.1,0.0192
106.25,231.02,50.91,0.0196
108.75,231.03,44.15,0.0226
111.25,231.04,44.14,0.0227
113.75,231.05,44.85,0.0223
116.25,231.06,46.89,0.0213
118.75,231.06,48.81,0.0205
121.25,231.07,48.69,0.0205
123.75,231.08,47.92,0.0209
126.25,231.09,47.77,0.0209
128.75,231.1,47.41,0.0211
131.25,231.11,47.36,0.0211
133.75,231.11,47.17,0.0212
136.25,231.12,47.17,0.0212
138.75,231.13,46.85,0.0213
141.25,231.14,43.49,0.023
143.75,231.15,40.31,0.0248
146.25,231.15,40.26,0.0248
148.75,231.16,40.18,0.0249
151.25,231.17,40.14,0.0249
153.75,231.18,43.26,0.0231
156.25,231.19,45.2,0.0221
158.75,231.19,46.9,0.0213
161.25,231.2,46.91,0.0213
163.75,231.21,51.13,0.0196
166.25,231.22,54.22,0.0184
168.75,231.23,55.75,0.0179
171.25,231.23,55.88,0.0179
173.75,231.24,54.82,0.0182
176.25,231.25,48.97,0.0204
178.75,231.26,47.63,0.021
181.25,231.26,47.62,0.021
183.75,231.27,47.67,0.021
186.25,231.28,48.01,0.0208
188.75,231.29,48.13,0.0208
191.25,231.29,48.6,0.0206
193.75,231.3,48.6,0.0206
196.25,231.31,45.85,0.0218
198.75,231.31,40.29,0.0248
201.25,231.33,40.88,0.0245
203.75,231.34,42.13,0.0237
206.25,231.36,41.71,0.024
208.75,231.38,41.63,0.024
211.25,231.4,43.68,0.0229
213.75,231.42,44.49,0.0225
216.25,231.44,44.57,0.0224
218.75,231.46,44.58,0.0224
221.25,231.48,44.48,0.0225
223.75,231.49,44.54,0.0224
226.25,231.51,46.38,0.0216
228.75,231.53,50.29,0.0199
231.25,231.54,53.15,0.0188
233.75,231.56,59.98,0.0167
236.25,231.58,64.56,0.0155
238.75,231.59,64.74,0.0154
241.25,231.61,64.01,0.0156
243.75,231.62,59.01,0.0169
246.25,231.64,58.51,0.0171
248.75,231.65,58.07,0.0172
251.25,231.67,57.99,0.0172
253.75,231.68,58,0.0172
256.25,231.69,58.12,0.0172
258.75,231.71,58.2,0.0172
261.25,231.72,58.25,0.0172
263.75,231.73,58.15,0.0172
266.25,231.74,54.65,0.0183
268.75,231.75,51.25,0.0195
271.25,231.77,51.21,0.0195
273.75,231.78,51.07,0.0196
276.25,231.79,49.42,0.0202
278.75,231.8,49.49,0.0202
281.25,231.8,51.64,0.0194
283.75,231.81,50.64,0.0197
286.25,231.82,49.43,0.0202
288.75,231.83,49.13,0.0204
291.25,231.84,55.4,0.0181
293.75,231.84,57.52,0.0174
296.25,231.85,46.06,0.0217
298.75,231.85,42.84,0.0233
301.25,231.85,50.51,0.0198
303.75,231.85,65.32,0.0153
306.25,231.85,63.33,0.0158
308.75,231.85,58.81,0.017
311.25,231.85,54.92,0.0182
313.75,231.85,54.81,0.0182
316.25,231.85,54.98,0.0182
318.75,231.84,55.09,0.0182
321.25,231.84,54.92,0.0182
323.75,231.84,54.72,0.0183
326.25,231.84,54.64,0.0183
328.75,231.84,53.74,0.0186
331.25,231.84,51.72,0.0193
333.75,231.84,51.79,0.0193
336.25,231.84,52.06,0.0192
338.75,231.84,53.46,0.0187
341.25,231.84,57.03,0.0175
343.75,231.83,62.03,0.0161
346.25,231.83,62.33,0.016
348.75,231.83,57.65,0.0173
351.25,231.83,46.51,0.0215
353.75,231.83,46.55,0.0215
356.25,231.83,51.83,0.0193
358.75,231.83,56.21,0.0178
361.25,231.83,56.25,0.0178
363.75,231.83,55.87,0.0179
366.25,231.83,52.85,0.0189
368.75,231.82,45.83,0.0218
371.25,231.82,45.65,0.0219
373.75,231.82,46.15,0.0217
376.25,231.82,49.88,0.02
378.75,231.82,50.02,0.02
381.25,231.82,49.96,0.02
383.75,231.82,49.92,0.02
386.25,231.82,49.92,0.02
388.75,231.82,49.92,0.02
391.25,231.81,50.28,0.0199
393.75,231.81,52.83,0.0189
396.25,231.81,59.8,0.0167
398.75,231.81,61.19,0.0163
401.25,231.81,63.7,0.0157
403.75,231.8,65.97,0.0152
406.25,231.8,60.93,0.0164
408.75,231.79,48.16,0.0208
411.25,231.79,46.49,0.0215
413.75,231.78,46.55,0.0215
416.25,231.78,47.21,0.0212
418.75,231.77,47.53,0.021
421.25,231.77,48.22,0.0207
423.75,231.76,49.66,0.0201
426.25,231.76,49.67,0.0201
428.75,231.75,49.4,0.0202
431.25,231.74,49.02,0.0204
433.75,231.74,49.67,0.0201
436.25,231.73,56.12,0.0178
438.75,231.72,56.88,0.0176
441.25,231.72,57.92,0.0173
443.75,231.71,58.77,0.017
446.25,231.7,59.25,0.0169
448.75,231.7,59.34,0.0169
451.25,231.69,59.25,0.0169
453.75,231.68,59.14,0.0169
456.25,231.68,60.29,0.0166
458.75,231.67,65.59,0.0152
461.25,231.66,67.53,0.0148
463.75,231.65,68.03,0.0147
466.25,231.64,62.94,0.0159
468.75,231.64,54.67,0.0183
471.25,231.63,54.78,0.0183
473.75,231.62,55.06,0.0182
476.25,231.61,55.03,0.0182
478.75,231.6,52.23,0.0191
481.25,231.59,52.04,0.0192
483.75,231.59,51.73,0.0193
486.25,231.58,51.51,0.0194
