X,Elevation,Resistivity,Conductivity
507.49,216.7,54.82,0.0182
512.49,216.73,54.69,0.0183
517.49,216.76,51.86,0.0193
522.49,216.79,51.79,0.0193
527.49,216.82,54.75,0.0183
532.49,216.85,55.34,0.0181
537.49,216.88,57.04,0.0175
542.49,216.91,57.14,0.0175
547.49,216.94,57.19,0.0175
552.49,216.97,57.05,0.0175
557.49,217,55.93,0.0179
562.49,217.03,55.13,0.0181
567.49,217.06,55.17,0.0181
572.49,217.09,56.79,0.0176
577.49,217.12,58.5,0.0171
582.49,217.15,58.81,0.017
587.49,217.18,58.86,0.017
592.49,217.21,58.88,0.017
597.49,217.24,58.95,0.017
602.49,217.26,59.01,0.0169
607.49,217.27,59.09,0.0169
612.49,217.29,59.14,0.0169
617.49,217.3,59.18,0.0169
622.49,217.32,59.25,0.0169
627.49,217.33,59.36,0.0168
632.49,217.35,59.47,0.0168
637.49,217.36,59.56,0.0168
642.49,217.38,59.63,0.0168
647.49,217.39,59.65,0.0168
652.49,217.41,59.64,0.0168
657.49,217.42,59.58,0.0168
662.49,217.44,59.4,0.0168
667.49,217.45,54.21,0.0184
672.49,217.47,52.56,0.019
677.49,217.48,51.92,0.0193
682.49,217.5,50.34,0.0199
687.49,217.51,49.31,0.0203
692.49,217.53,48.5,0.0206
697.49,217.54,47.93,0.0209
702.49,217.56,47.34,0.0211
707.49,217.57,46.99,0.0213
712.49,217.59,46.17,0.0217
717.49,217.6,46.07,0.0217
722.49,217.62,46,0.0217
727.49,217.63,45.93,0.0218
732.49,217.65,45.86,0.0218
737.49,217.66,45.84,0.0218
742.49,217.68,45.84,0.0218
747.49,217.69,45.85,0.0218
752.49,217.71,45.89,0.0218
757.49,217.72,46.04,0.0217
762.49,217.74,46.09,0.0217
767.49,217.75,46.16,0.0217
772.49,217.77,46.25,0.0216
777.49,217.78,46.45,0.0215
782.49,217.8,46.93,0.0213
787.49,217.81,49.1,0.0204
22.48,216.89,42.9,0.0233
29.98,216.8,44.06,0.0227
37.48,216.72,49.66,0.0201
42.48,216.66,50.84,0.0197
47.48,216.6,51.55,0.0194
52.48,216.54,52.64,0.019
57.48,216.49,54.26,0.0184
62.48,216.43,55.53,0.018
67.48,216.37,56.14,0.0178
72.48,216.31,59.01,0.0169
77.48,216.26,62.48,0.016
82.48,216.2,67.4,0.0148
87.48,216.14,71.31,0.014
92.48,216.08,72.52,0.0138
97.48,216.02,72.59,0.0138
102.48,215.97,72.59,0.0138
107.48,215.91,72.54,0.0138
112.48,215.85,72.28,0.0138
117.48,215.78,70.87,0.0141
122.48,215.72,68.3,0.0146
127.48,215.66,66.15,0.0151
132.48,215.6,64.92,0.0154
137.48,215.54,64.72,0.0155
142.48,215.48,64.6,0.0155
147.48,215.42,64.53,0.0155
152.48,215.36,64.49,0.0155
157.48,215.29,64.47,0.0155
162.48,215.23,64.47,0.0155
167.48,215.17,64.47,0.0155
172.48,215.11,64.45,0.0155
177.48,215.05,64.38,0.0155
182.48,214.99,64.13,0.0156
187.48,214.93,63.34,0.0158
192.48,214.87,60.74,0.0165
197.48,214.8,59.04,0.0169
202.48,214.78,58.37,0.0171
207.48,214.8,58.34,0.0171
212.48,214.85,58.43,0.0171
217.48,214.89,58.65,0.0171
222.48,214.94,59.14,0.0169
227.48,214.98,59.98,0.0167
232.48,215.03,60.55,0.0165
237.48,215.08,61.16,0.0164
242.48,215.12,64.94,0.0154
247.48,215.17,69.04,0.0145
252.48,215.21,70.86,0.0141
257.48,215.26,71.88,0.0139
262.48,215.31,73.89,0.0135
267.48,215.35,76.75,0.013
272.48,215.4,80.18,0.0125
277.48,215.44,81.24,0.0123
282.48,215.49,81.43,0.0123
287.48,215.53,81.6,0.0123
292.48,215.58,81.75,0.0122
297.48,215.63,81.79,0.0122
302.48,215.65,81.75,0.0122
307.48,215.65,81.57,0.0123
312.48,215.65,79.37,0.0126
317.48,215.65,75.43,0.0133
322.48,215.65,73.14,0.0137
327.48,215.65,72.5,0.0138
332.48,215.65,71.54,0.014
337.48,215.65,70.83,0.0141
342.48,215.65,70.45,0.0142
347.48,215.65,70.11,0.0143
352.48,215.65,69.66,0.0144
357.48,215.65,68.79,0.0145
