X,Elevation,Resistivity,Conductivity
107.51,190.89,76.66,0.013
112.51,190.91,79.87,0.0125
117.51,190.92,80.22,0.0125
122.51,190.94,80.71,0.0124
127.51,190.95,83.04,0.012
132.51,190.97,95.12,0.0105
137.51,190.98,110.11,0.009082
142.51,191,110.18,0.009076
147.51,191.01,110.11,0.009082
152.51,191.03,108.84,0.009188
157.51,191.04,103.31,0.00968
162.51,191.06,95.64,0.0105
167.51,191.07,90.88,0.011
172.51,191.09,90.77,0.011
177.51,191.1,90.89,0.011
182.51,191.12,97.13,0.0103
187.51,191.13,105.55,0.009474
192.51,191.14,105.91,0.009442
197.51,191.15,105.72,0.009459
202.51,191.15,105.52,0.009477
207.51,191.15,105.3,0.009497
212.51,191.15,105.13,0.009512
217.51,191.15,104.1,0.009606
222.51,191.15,100.9,0.009911
227.51,191.15,98.1,0.0102
232.51,191.15,97.67,0.0102
237.51,191.15,97.59,0.0102
242.51,191.15,97.68,0.0102
247.51,191.15,98.59,0.0101
252.51,191.15,99.92,0.01
257.51,191.15,101.11,0.00989
262.51,191.15,102.12,0.009792
267.51,191.15,102.78,0.00973
272.51,191.15,103.43,0.009668
277.51,191.15,103.8,0.009634
282.51,191.15,103.91,0.009624
287.51,191.15,103.89,0.009626
292.51,191.15,103.68,0.009645
297.51,191.16,101.3,0.009872
302.51,191.18,98.25,0.0102
307.51,191.19,95.06,0.0105
312.51,191.21,89.01,0.0112
317.51,191.22,86.9,0.0115
322.51,191.24,86.73,0.0115
327.51,191.25,86.73,0.0115
332.51,191.27,86.87,0.0115
337.51,191.28,87.92,0.0114
342.51,191.3,89.41,0.0112
347.51,191.31,89.74,0.0111
352.51,191.33,89.7,0.0111
357.51,191.34,88.69,0.0113
362.51,191.36,86.47,0.0116
367.51,191.37,85.55,0.0117
372.51,191.39,85.52,0.0117
377.51,191.4,85.59,0.0117
382.51,191.42,85.94,0.0116
387.51,191.43,88,0.0114
392.51,191.45,91.62,0.0109
397.51,191.45,92.47,0.0108
402.51,191.45,93.21,0.0107
407.51,191.45,93.33,0.0107
412.51,191.45,93.35,0.0107
417.51,191.45,93.17,0.0107
422.51,191.45,92.17,0.0108
427.51,191.45,91.31,0.011
432.51,191.45,89.78,0.0111
437.51,191.45,89.21,0.0112
442.51,191.45,86.9,0.0115
447.51,191.45,84.65,0.0118
452.51,191.45,83.83,0.0119
457.51,191.45,82.92,0.0121
462.51,191.45,81.72,0.0122
467.51,191.45,81.56,0.0123
472.51,191.45,81.57,0.0123
477.51,191.45,81.66,0.0122
482.51,191.45,81.79,0.0122
487.51,191.44,82,0.0122
492.51,191.42,82.65,0.0121
497.51,191.39,84.49,0.0118
502.51,191.36,87.05,0.0115
507.51,191.34,89.58,0.0112
512.51,191.31,90.34,0.0111
517.51,191.29,90.44,0.0111
522.51,191.26,90.46,0.0111
527.51,191.23,90.42,0.0111
532.51,191.21,90.26,0.0111
537.51,191.18,89.4,0.0112
542.51,191.16,85.86,0.0116
547.51,191.13,84.8,0.0118
552.51,191.1,83.79,0.0119
560.01,191.06,78.7,0.0127
567.51,191.02,75.87,0.0132
37.51,188.17,80.5,0.0124
42.51,188.19,80.48,0.0124
47.51,188.2,79.78,0.0125
52.51,188.22,79.02,0.0127
57.51,188.24,78.09,0.0128
62.51,188.25,77.86,0.0128
67.51,188.27,77.83,0.0128
72.51,188.28,77.9,0.0128
77.51,188.3,78.13,0.0128
82.51,188.32,78.35,0.0128
87.51,188.33,78.49,0.0127
92.51,188.35,78.61,0.0127
97.51,188.36,78.68,0.0127
102.51,188.38,78.77,0.0127
107.51,188.39,78.95,0.0127
112.51,188.41,80,0.0125
117.51,188.42,80.48,0.0124
122.51,188.44,80.88,0.0124
127.51,188.45,83.09,0.012
132.51,188.47,94.04,0.0106
137.51,188.48,99.14,0.0101
142.51,188.5,99.25,0.0101
147.51,188.51,99.23,0.0101
152.51,188.53,98.86,0.0101
157.51,188.54,96.97,0.0103
162.51,188.56,92.83,0.0108
167.51,188.57,89.75,0.0111
172.51,188.59,89.62,0.0112
177.51,188.6,89.72,0.0111
182.51,188.62,93.62,0.0107
187.51,188.63,100.68,0.009932
192.51,188.64,103.57,0.009655
197.51,188.65,104.47,0.009572
202.51,188.65,104.93,0.00953
207.51,188.65,104.85,0.009537
212.51,188.65,104.71,0.00955
217.51,188.65,103.96,0.009619
222.51,188.65,100.83,0.009918
227.51,188.65,97.95,0.0102
232.51,188.65,97.48,0.0103
237.51,188.65,97.41,0.0103
242.51,188.65,97.45,0.0103
247.51,188.65,98.03,0.0102
252.51,188.65,98.97,0.0101
257.51,188.65,99.67,0.01
262.51,188.65,100.06,0.009994
267.51,188.65,100.38,0.009962
272.51,188.65,100.62,0.009938
277.51,188.65,100.77,0.009924
282.51,188.65,100.83,0.009918
287.51,188.65,100.8,0.009921
292.51,188.65,100.67,0.009933
297.51,188.66,100,0.01
302.51,188.68,97.5,0.0103
307.51,188.69,93.63,0.0107
312.51,188.71,88.9,0.0112
317.51,188.72,86.94,0.0115
322.51,188.74,86.75,0.0115
327.51,188.75,86.74,0.0115
332.51,188.77,86.87,0.0115
337.51,188.78,87.83,0.0114
342.51,188.8,88.92,0.0112
347.51,188.81,89,0.0112
352.51,188.83,88.92,0.0112
357.51,188.84,88.38,0.0113
362.51,188.86,86.44,0.0116
367.51,188.87,85.53,0.0117
372.51,188.89,85.5,0.0117
377.51,188.9,85.56,0.0117
382.51,188.92,85.78,0.0117
387.51,188.93,87.35,0.0114
392.51,188.95,90.33,0.0111
397.51,188.95,90.46,0.0111
402.51,188.95,90.51,0.011
407.51,188.95,90.5,0.011
412.51,188.95,90.44,0.0111
417.51,188.95,90.29,0.0111
422.51,188.95,89.9,0.0111
427.51,188.95,89.19,0.0112
432.51,188.95,88.76,0.0113
437.51,188.95,87.72,0.0114
442.51,188.95,85.54,0.0117
447.51,188.95,83.64,0.012
452.51,188.95,82.79,0.0121
457.51,188.95,82.04,0.0122
462.51,188.95,81.35,0.0123
467.51,188.95,81.19,0.0123
472.51,188.95,81.15,0.0123
477.51,188.95,81.19,0.0123
482.51,188.95,81.3,0.0123
487.51,188.94,81.5,0.0123
492.51,188.92,82.57,0.0121
497.51,188.89,84.65,0.0118
502.51,188.86,87.81,0.0114
507.51,188.84,90.62,0.011
512.51,188.81,92.23,0.0108
517.51,188.79,92.39,0.0108
522.51,188.76,92.43,0.0108
527.51,188.73,92.39,0.0108
532.51,188.71,92.22,0.0108
537.51,188.68,91.57,0.0109
542.51,188.66,88.34,0.0113
547.51,188.63,87.04,0.0115
552.51,188.6,84.69,0.0118
557.51,188.58,83.79,0.0119
562.51,188.55,79.3,0.0126
45.02,185.7,80.62,0.0124
55.02,185.73,80.75,0.0124
65.02,185.76,80.94,0.0124
72.52,185.78,81.51,0.0123
77.52,185.8,81.72,0.0122
82.52,185.82,81.83,0.0122
87.52,185.83,81.84,0.0122
92.52,185.85,81.73,0.0122
97.52,185.86,81.42,0.0123
102.52,185.88,81.06,0.0123
107.52,185.89,80.69,0.0124
112.52,185.91,80.61,0.0124
117.52,185.92,80.67,0.0124
122.52,185.94,80.86,0.0124
127.52,185.95,82.98,0.0121
132.52,185.97,87.97,0.0114
137.52,185.98,88.88,0.0113
142.52,186,89,0.0112
147.52,186.01,89.03,0.0112
152.52,186.03,89,0.0112
157.52,186.04,88.67,0.0113
162.52,186.06,87.76,0.0114
167.52,186.07,87.06,0.0115
172.52,186.09,87.02,0.0115
177.52,186.1,87.14,0.0115
182.52,186.12,89.05,0.0112
187.52,186.13,93.97,0.0106
192.52,186.14,98.29,0.0102
197.52,186.15,101.1,0.009891
202.52,186.15,102.88,0.00972
207.52,186.15,103.29,0.009681
212.52,186.15,103.29,0.009681
217.52,186.15,103.07,0.009702
222.52,186.15,100.49,0.009951
227.52,186.15,97.22,0.0103
232.52,186.15,95.33,0.0105
237.52,186.15,94.79,0.0105
242.52,186.15,94.62,0.0106
247.52,186.15,94.5,0.0106
252.52,186.15,94.44,0.0106
257.52,186.15,94.41,0.0106
262.52,186.15,94.42,0.0106
267.52,186.15,94.44,0.0106
272.52,186.15,94.47,0.0106
277.52,186.15,94.49,0.0106
