X,Elevation,Resistivity,Conductivity
987.5,187.26,33.81,0.0296
992.5,187.26,34.22,0.0292
997.5,187.26,34.58,0.0289
1002.5,187.26,34.57,0.0289
1007.5,187.26,41.78,0.0239
1012.5,187.27,41.82,0.0239
1017.5,187.27,42.12,0.0237
1022.5,187.27,42.26,0.0237
1027.5,187.27,46.79,0.0214
1032.5,187.27,47.08,0.0212
1037.5,187.27,47.06,0.0212
1042.5,187.27,42.16,0.0237
1047.5,187.27,48.91,0.0204
1052.5,187.27,50.14,0.0199
1057.5,187.27,42.3,0.0236
1062.5,187.27,37.02,0.027
1067.5,187.27,36.83,0.0272
1072.5,187.27,36.47,0.0274
1077.5,187.27,31.77,0.0315
1082.5,187.27,62.8,0.0159
290,184.75,52.05,0.0192
302.5,184.75,55.72,0.0179
315,184.75,73.99,0.0135
322.5,184.75,73.77,0.0136
327.5,184.75,73.66,0.0136
332.5,184.75,64.11,0.0156
337.5,184.75,66.15,0.0151
342.5,184.75,80.53,0.0124
347.5,184.75,97.89,0.0102
352.5,184.75,97.98,0.0102
357.5,184.75,97.49,0.0103
362.5,184.75,102.48,0.009758
367.5,184.75,104.33,0.009585
372.5,184.75,96.05,0.0104
377.5,184.75,90.41,0.0111
382.5,184.75,93.72,0.0107
387.5,184.75,94.28,0.0106
392.5,184.75,93.95,0.0106
397.5,184.75,85.98,0.0116
402.5,184.75,79.93,0.0125
407.5,184.75,79.61,0.0126
412.5,184.75,79.23,0.0126
417.5,184.75,77.13,0.013
422.5,184.75,77.2,0.013
427.5,184.75,100.13,0.009987
432.5,184.75,100.12,0.009988
437.5,184.75,86.45,0.0116
442.5,184.75,87.17,0.0115
447.5,184.75,95.05,0.0105
452.5,184.75,93.84,0.0107
457.5,184.75,86.03,0.0116
462.5,184.75,85.85,0.0116
467.5,184.75,91.8,0.0109
472.5,184.75,91.69,0.0109
477.5,184.75,86.55,0.0116
482.5,184.75,89.03,0.0112
487.5,184.75,93.29,0.0107
492.5,184.75,93.33,0.0107
497.5,184.75,77.05,0.013
502.5,184.75,61.96,0.0161
507.5,184.75,62.04,0.0161
512.5,184.76,66.6,0.015
517.5,184.76,66.59,0.015
522.5,184.76,66.45,0.015
527.5,184.76,81.27,0.0123
532.5,184.76,81.25,0.0123
537.5,184.76,78.44,0.0127
542.5,184.76,79.59,0.0126
547.5,184.76,82.09,0.0122
552.5,184.76,69.51,0.0144
557.5,184.76,67.02,0.0149
562.5,184.76,66.43,0.0151
567.5,184.76,63.36,0.0158
572.5,184.76,63.01,0.0159
577.5,184.76,63.04,0.0159
582.5,184.76,63.19,0.0158
587.5,184.76,63.33,0.0158
592.5,184.76,85.69,0.0117
597.5,184.76,85.84,0.0116
602.5,184.76,64.42,0.0155
607.5,184.76,64.03,0.0156
612.5,184.76,64.22,0.0156
617.5,184.76,65.06,0.0154
622.5,184.76,67.71,0.0148
627.5,184.76,67.5,0.0148
632.5,184.76,65.53,0.0153
637.5,184.76,65.75,0.0152
642.5,184.76,66.95,0.0149
647.5,184.76,67.26,0.0149
652.5,184.76,67.05,0.0149
657.5,184.76,65.73,0.0152
662.5,184.76,65.73,0.0152
667.5,184.76,65.58,0.0152
672.5,184.76,56.31,0.0178
677.5,184.76,56.19,0.0178
682.5,184.76,55.85,0.0179
687.5,184.76,54.76,0.0183
692.5,184.76,57.43,0.0174
697.5,184.76,57.91,0.0173
702.5,184.76,49.89,0.02
707.5,184.76,49.25,0.0203
712.5,184.76,51.36,0.0195
717.5,184.76,51.37,0.0195
722.5,184.76,49.55,0.0202
727.5,184.76,56.72,0.0176
732.5,184.76,56.85,0.0176
737.5,184.76,57.5,0.0174
742.5,184.76,58.34,0.0171
747.5,184.76,65.04,0.0154
752.5,184.76,69.4,0.0144
757.5,184.76,91.59,0.0109
762.5,184.76,102.86,0.009722
767.5,184.76,100.39,0.009961
772.5,184.76,54.15,0.0185
777.5,184.76,53.2,0.0188
782.5,184.76,53.01,0.0189
787.5,184.76,42.44,0.0236
792.5,184.76,41.66,0.024
797.5,184.76,41.77,0.0239
802.5,184.76,48.57,0.0206
807.5,184.76,61.43,0.0163
812.5,184.76,63.37,0.0158
817.5,184.76,56.66,0.0176
822.5,184.76,55.73,0.0179
827.5,184.76,69.51,0.0144
832.5,184.76,70.98,0.0141
837.5,184.76,65.9,0.0152
842.5,184.76,64.13,0.0156
847.5,184.76,63.46,0.0158
852.5,184.76,62.78,0.0159
857.5,184.76,59,0.0169
862.5,184.76,56.79,0.0176
867.5,184.76,56.75,0.0176
872.5,184.76,51.07,0.0196
877.5,184.76,47.26,0.0212
882.5,184.76,48.27,0.0207
887.5,184.76,55.23,0.0181
892.5,184.76,62.4,0.016
897.5,184.76,62.05,0.0161
902.5,184.76,57.33,0.0174
907.5,184.76,58.85,0.017
912.5,184.76,58.87,0.017
917.5,184.76,52.8,0.0189
922.5,184.76,32.49,0.0308
927.5,184.76,39.05,0.0256
932.5,184.76,49.56,0.0202
937.5,184.76,49.39,0.0202
942.5,184.76,44.16,0.0226
947.5,184.76,44.7,0.0224
952.5,184.76,44.9,0.0223
957.5,184.76,45.17,0.0221
962.5,184.76,45.33,0.0221
967.5,184.76,58.64,0.0171
972.5,184.76,58.65,0.0171
977.5,184.76,35.43,0.0282
982.5,184.76,35.22,0.0284
987.5,184.76,39.78,0.0251
992.5,184.76,49.91,0.02
997.5,184.76,50.67,0.0197
1002.5,184.76,50.76,0.0197
1007.5,184.76,59.97,0.0167
1012.5,184.77,63.88,0.0157
1017.5,184.77,64.15,0.0156
1022.5,184.77,64.17,0.0156
1027.5,184.77,64.13,0.0156
1032.5,184.77,64.08,0.0156
1037.5,184.77,63.09,0.0159
1042.5,184.77,62.7,0.0159
1047.5,184.77,71.43,0.014
1052.5,184.77,74.51,0.0134
1057.5,184.77,73.34,0.0136
1062.5,184.77,60.12,0.0166
1067.5,184.77,58.3,0.0172
1072.5,184.77,58.14,0.0172
1077.5,184.77,58.15,0.0172
1082.5,184.77,74.35,0.0134
305,182.25,83.19,0.012
317.5,182.25,84.72,0.0118
330,182.25,78.2,0.0128
337.5,182.25,78.3,0.0128
342.5,182.25,84.66,0.0118
347.5,182.25,108.8,0.009191
352.5,182.25,108.91,0.009182
357.5,182.25,108.9,0.009183
362.5,182.25,109.91,0.009098
367.5,182.25,110.34,0.009063
372.5,182.25,109.37,0.009143
377.5,182.25,108.68,0.009201
382.5,182.25,108.58,0.00921
387.5,182.25,108.43,0.009223
392.5,182.25,103.47,0.009665
397.5,182.25,93.06,0.0107
402.5,182.25,91.76,0.0109
407.5,182.25,91.74,0.0109
412.5,182.25,92.18,0.0108
417.5,182.25,92.44,0.0108
422.5,182.25,94.94,0.0105
427.5,182.25,100.19,0.009981
432.5,182.25,100.08,0.009992
437.5,182.25,86.49,0.0116
442.5,182.25,87.1,0.0115
447.5,182.25,94.09,0.0106
452.5,182.25,89.73,0.0111
457.5,182.25,85.84,0.0116
462.5,182.25,85.91,0.0116
467.5,182.25,91.72,0.0109
472.5,182.25,91.57,0.0109
477.5,182.25,88.3,0.0113
482.5,182.25,89.1,0.0112
487.5,182.25,93.25,0.0107
492.5,182.25,93.27,0.0107
497.5,182.25,77.02,0.013
502.5,182.25,62.07,0.0161
507.5,182.25,62.1,0.0161
512.5,182.26,66.53,0.015
517.5,182.26,66.58,0.015
522.5,182.26,66.64,0.015
527.5,182.26,81.29,0.0123
532.5,182.26,81.48,0.0123
537.5,182.26,81.49,0.0123
542.5,182.26,83.24,0.012
547.5,182.26,90.48,0.0111
552.5,182.26,90.63,0.011
557.5,182.26,90.78,0.011
562.5,182.26,93.24,0.0107
567.5,182.26,93.18,0.0107
572.5,182.26,91.34,0.0109
577.5,182.26,82.91,0.0121
582.5,182.26,68.17,0.0147
587.5,182.26,67.49,0.0148
592.5,182.26,73.03,0.0137
597.5,182.26,73.64,0.0136
602.5,182.26,65.01,0.0154
607.5,182.26,64.84,0.0154
612.5,182.26,64.91,0.0154
617.5,182.26,65.08,0.0154
622.5,182.26,65.31,0.0153
627.5,182.26,65.34,0.0153
632.5,182.26,65.39,0.0153
637.5,182.26,65.74,0.0152
642.5,182.26,68.27,0.0146
647.5,182.26,73.55,0.0136
652.5,182.26,74.27,0.0135
657.5,182.26,74.68,0.0134
662.5,182.26,75.75,0.0132
667.5,182.26,75.74,0.0132
672.5,182.26,74.74,0.0134
677.5,182.26,74.61,0.0134
682.5,182.26,74.58,0.0134
687.5,182.26,74.67,0.0134
692.5,182.26,76.32,0.0131
697.5,182.26,76.36,0.0131
702.5,182.26,70.92,0.0141
707.5,182.26,69.79,0.0143
712.5,182.26,69.54,0.0144
717.5,182.26,69.32,0.0144
722.5,182.26,58.57,0.0171
727.5,182.26,58.13,0.0172
732.5,182.26,58.9,0.017
737.5,182.26,61.47,0.0163
742.5,182.26,65.7,0.0152
747.5,182.26,69.42,0.0144
752.5,182.26,81.81,0.0122
757.5,182.26,96.4,0.0104
762.5,182.26,102.49,0.009757
767.5,182.26,102.04,0.0098
772.5,182.26,85.17,0.0117
777.5,182.26,77.9,0.0128
782.5,182.26,74.79,0.0134
787.5,182.26,61.59,0.0162
792.5,182.26,58.59,0.0171
797.5,182.26,58.59,0.0171
802.5,182.26,61.37,0.0163
807.5,182.26,63.88,0.0157
812.5,182.26,64.08,0.0156
817.5,182.26,64.15,0.0156
822.5,182.26,66.39,0.0151
827.5,182.26,88.18,0.0113
832.5,182.26,88.31,0.0113
837.5,182.26,84.64,0.0118
842.5,182.26,83.12,0.012
847.5,182.26,82.45,0.0121
852.5,182.26,78.38,0.0128
857.5,182.26,77.53,0.0129
862.5,182.26,76.99,0.013
867.5,182.26,76.81,0.013
872.5,182.26,70.43,0.0142
877.5,182.26,69.08,0.0145
882.5,182.26,69.7,0.0143
887.5,182.26,76.78,0.013
892.5,182.26,76.94,0.013
897.5,182.26,75.74,0.0132
902.5,182.26,73.9,0.0135
907.5,182.26,73.9,0.0135
912.5,182.26,73.92,0.0135
917.5,182.26,73.37,0.0136
922.5,182.26,72.85,0.0137
927.5,182.26,74.5,0.0134
932.5,182.26,76.24,0.0131
937.5,182.26,76.07,0.0131
942.5,182.26,64.46,0.0155
947.5,182.26,64.4,0.0155
952.5,182.26,64.49,0.0155
957.5,182.26,65.38,0.0153
962.5,182.26,67.97,0.0147
967.5,182.26,76.11,0.0131
972.5,182.26,76.13,0.0131
977.5,182.26,57.93,0.0173
982.5,182.26,57.49,0.0174
987.5,182.26,58.32,0.0171
992.5,182.26,69.36,0.0144
997.5,182.26,73.54,0.0136
1002.5,182.26,75.19,0.0133
1007.5,182.26,83.25,0.012
1012.5,182.27,86.93,0.0115
1017.5,182.27,87.03,0.0115
1022.5,182.27,86.96,0.0115
1027.5,182.27,84.03,0.0119
1032.5,182.27,80.13,0.0125
1037.5,182.27,74.53,0.0134
1042.5,182.27,74.47,0.0134
1047.5,182.27,80.18,0.0125
1052.5,182.27,81.32,0.0123
1057.5,182.27,81.22,0.0123
1062.5,182.27,77.22,0.013
1067.5,182.27,74.86,0.0134
1072.5,182.27,74.57,0.0134
1077.5,182.27,74.41,0.0134
322.5,179.75,84.86,0.0118
337.5,179.75,84.66,0.0118
352.5,179.75,108.84,0.009188
362.5,179.75,109.51,0.009132
367.5,179.75,109.85,0.009103
372.5,179.75,109.24,0.009154
377.5,179.75,108.79,0.009192
382.5,179.75,108.57,0.009211
387.5,179.75,108.38,0.009227
392.5,179.75,103.38,0.009673
397.5,179.75,93.02,0.0108
402.5,179.75,91.73,0.0109
407.5,179.75,91.72,0.0109
412.5,179.75,92.17,0.0108
417.5,179.75,92.45,0.0108
422.5,179.75,94.91,0.0105
427.5,179.75,98.06,0.0102
432.5,179.75,97.78,0.0102
437.5,179.75,81.88,0.0122
442.5,179.75,81.8,0.0122
447.5,179.75,82.09,0.0122
452.5,179.75,82.06,0.0122
457.5,179.75,81.56,0.0123
462.5,179.75,85.63,0.0117
467.5,179.75,89.41,0.0112
472.5,179.75,89.41,0.0112
477.5,179.75,88.1,0.0114
482.5,179.75,88.19,0.0113
487.5,179.75,89.56,0.0112
492.5,179.75,89.53,0.0112
497.5,179.75,73.77,0.0136
502.5,179.75,61.97,0.0161
507.5,179.75,61.98,0.0161
512.5,179.76,64.91,0.0154
517.5,179.76,65.54,0.0153
522.5,179.76,66.26,0.0151
527.5,179.76,80.57,0.0124
532.5,179.76,81.22,0.0123
537.5,179.76,81.39,0.0123
542.5,179.76,83.17,0.012
547.5,179.76,90.44,0.0111
552.5,179.76,90.67,0.011
557.5,179.76,90.85,0.011
562.5,179.76,93.66,0.0107
567.5,179.76,93.74,0.0107
572.5,179.76,93.51,0.0107
577.5,179.76,83.06,0.012
582.5,179.76,68.22,0.0147
587.5,179.76,67.12,0.0149
592.5,179.76,67.01,0.0149
597.5,179.76,66.88,0.015
602.5,179.76,65.08,0.0154
607.5,179.76,65.01,0.0154
612.5,179.76,65.04,0.0154
617.5,179.76,65.12,0.0154
622.5,179.76,65.21,0.0153
627.5,179.76,65.27,0.0153
632.5,179.76,65.36,0.0153
637.5,179.76,65.79,0.0152
642.5,179.76,68.35,0.0146
647.5,179.76,73.5,0.0136
652.5,179.76,74.51,0.0134
657.5,179.76,75.19,0.0133
662.5,179.76,75.8,0.0132
667.5,179.76,75.81,0.0132
672.5,179.76,75.64,0.0132
677.5,179.76,75.59,0.0132
682.5,179.76,75.67,0.0132
687.5,179.76,77.63,0.0129
692.5,179.76,79.59,0.0126
697.5,179.76,79.67,0.0126
702.5,179.76,79.3,0.0126
707.5,179.76,78.82,0.0127
712.5,179.76,78.33,0.0128
717.5,179.76,77.77,0.0129
722.5,179.76,68.04,0.0147
727.5,179.76,66.85,0.015
732.5,179.76,66.84,0.015
737.5,179.76,66.98,0.0149
742.5,179.76,68.62,0.0146
747.5,179.76,75.21,0.0133
752.5,179.76,85.2,0.0117
757.5,179.76,96.29,0.0104
762.5,179.76,100.84,0.009917
767.5,179.76,100.78,0.009923
772.5,179.76,88.58,0.0113
777.5,179.76,84.88,0.0118
782.5,179.76,83.05,0.012
787.5,179.76,76.43,0.0131
792.5,179.76,73.84,0.0135
797.5,179.76,73.78,0.0136
802.5,179.76,73.86,0.0135
807.5,179.76,74.02,0.0135
812.5,179.76,74.24,0.0135
817.5,179.76,75.13,0.0133
822.5,179.76,84.37,0.0119
827.5,179.76,93.56,0.0107
832.5,179.76,93.59,0.0107
837.5,179.76,91.51,0.0109
842.5,179.76,89.38,0.0112
847.5,179.76,89.02,0.0112
852.5,179.76,88.67,0.0113
857.5,179.76,88.25,0.0113
862.5,179.76,87.67,0.0114
867.5,179.76,87.12,0.0115
872.5,179.76,81.02,0.0123
877.5,179.76,80.42,0.0124
882.5,179.76,80.5,0.0124
887.5,179.76,82.5,0.0121
892.5,179.76,82.68,0.0121
897.5,179.76,82.75,0.0121
902.5,179.76,82.89,0.0121
907.5,179.76,84.11,0.0119
912.5,179.76,85.9,0.0116
917.5,179.76,87.01,0.0115
922.5,179.76,87.99,0.0114
927.5,179.76,95.63,0.0105
932.5,179.76,96.46,0.0104
937.5,179.76,96.33,0.0104
942.5,179.76,90.44,0.0111
947.5,179.76,89.67,0.0112
952.5,179.76,89.68,0.0112
957.5,179.76,89.83,0.0111
962.5,179.76,90.87,0.011
967.5,179.76,91.42,0.0109
972.5,179.76,91.36,0.0109
977.5,179.76,79.34,0.0126
982.5,179.76,77.55,0.0129
987.5,179.76,77.58,0.0129
992.5,179.76,81.33,0.0123
997.5,179.76,84.83,0.0118
1002.5,179.76,86.87,0.0115
1007.5,179.76,90.33,0.0111
1012.5,179.77,91.56,0.0109
1017.5,179.77,91.63,0.0109
1022.5,179.77,91.49,0.0109
1027.5,179.77,88.99,0.0112
1032.5,179.77,84.74,0.0118
1037.5,179.77,81.7,0.0122
1042.5,179.77,81.6,0.0123
1047.5,179.77,82.18,0.0122
1052.5,179.77,82.26,0.0122
1057.5,179.77,82.16,0.0122
1062.5,179.77,79.51,0.0126
1067.5,179.77,77.69,0.0129
1072.5,179.77,74.83,0.0134
342.5,177.25,84.72,0.0118
357.5,177.25,106.95,0.00935
372.5,177.25,108.56,0.009211
382.5,177.25,104.79,0.009543
387.5,177.25,103.94,0.009621
392.5,177.25,97.32,0.0103
397.5,177.25,91.28,0.011
402.5,177.25,91.13,0.011
407.5,177.25,91.14,0.011
412.5,177.25,91.53,0.0109
417.5,177.25,91.98,0.0109
422.5,177.25,92.37,0.0108
427.5,177.25,92.36,0.0108
432.5,177.25,89.22,0.0112
437.5,177.25,74.65,0.0134
442.5,177.25,74.49,0.0134
447.5,177.25,74.37,0.0134
452.5,177.25,74.23,0.0135
457.5,177.25,74.09,0.0135
462.5,177.25,73.93,0.0135
467.5,177.25,73.74,0.0136
472.5,177.25,71.6,0.014
477.5,177.25,69.8,0.0143
482.5,177.25,69.65,0.0144
487.5,177.25,69.5,0.0144
492.5,177.25,69.15,0.0145
497.5,177.25,61.43,0.0163
502.5,177.25,58.48,0.0171
507.5,177.25,58.47,0.0171
512.5,177.26,58.84,0.017
517.5,177.26,59.73,0.0167
522.5,177.26,62.58,0.016
527.5,177.26,71.65,0.014
532.5,177.26,73.34,0.0136
537.5,177.26,74.34,0.0135
542.5,177.26,77.97,0.0128
547.5,177.26,88.57,0.0113
552.5,177.26,89.92,0.0111
557.5,177.26,90.49,0.0111
562.5,177.26,93.57,0.0107
567.5,177.26,93.64,0.0107
572.5,177.26,93.45,0.0107
577.5,177.26,83.02,0.012
582.5,177.26,68.17,0.0147
587.5,177.26,65.35,0.0153
592.5,177.26,65.22,0.0153
597.5,177.26,65.17,0.0153
602.5,177.26,65.13,0.0154
607.5,177.26,65.15,0.0153
612.5,177.26,65.18,0.0153
617.5,177.26,65.23,0.0153
622.5,177.26,65.28,0.0153
627.5,177.26,65.33,0.0153
632.5,177.26,65.44,0.0153
637.5,177.26,65.94,0.0152
642.5,177.26,68.43,0.0146
647.5,177.26,73.16,0.0137
652.5,177.26,74.54,0.0134
657.5,177.26,75.28,0.0133
