X,Elevation,Resistivity,Conductivity
388.75,225.87,20.78,0.0481
391.25,225.84,21.34,0.0469
393.75,225.82,21.49,0.0465
396.25,225.8,24.25,0.0412
398.75,225.77,23.05,0.0434
401.25,225.75,24.82,0.0403
403.75,225.74,22.74,0.044
406.25,225.74,21.27,0.047
408.75,225.73,21.2,0.0472
411.25,225.72,22.67,0.0441
413.75,225.72,23.22,0.0431
416.25,225.71,19.78,0.0506
418.75,225.7,20.28,0.0493
421.25,225.7,19.93,0.0502
423.75,225.69,19.73,0.0507
426.25,225.68,16.23,0.0616
428.75,225.68,18.46,0.0542
431.25,225.67,19.17,0.0522
433.75,225.66,19.42,0.0515
436.25,225.66,19.82,0.0504
438.75,225.65,29.65,0.0337
441.25,225.64,8.77,0.1141
443.75,225.64,4.21,0.2377
446.25,225.63,33.5,0.0299
448.75,225.62,17.03,0.0587
451.25,225.62,24.85,0.0402
453.75,225.61,24.46,0.0409
456.25,225.6,26.42,0.0378
458.75,225.6,23.63,0.0423
461.25,225.59,32.26,0.031
463.75,225.58,32.18,0.0311
466.25,225.58,37.48,0.0267
468.75,225.57,36.87,0.0271
471.25,225.56,38.48,0.026
473.75,225.56,37.99,0.0263
476.25,225.55,38.48,0.026
478.75,225.54,30.31,0.033
481.25,225.54,26.43,0.0378
483.75,225.53,23.12,0.0432
486.25,225.52,21.92,0.0456
488.75,225.52,21.43,0.0467
491.25,225.51,22.6,0.0442
493.75,225.5,22.63,0.0442
496.25,225.5,23.83,0.042
498.75,225.49,23.81,0.042
501.25,225.48,23.21,0.0431
503.75,225.48,23.17,0.0432
506.25,225.48,21.29,0.047
508.75,225.48,21.53,0.0464
511.25,225.48,20.45,0.0489
513.75,225.48,23.19,0.0431
516.25,225.47,21.91,0.0456
518.75,225.47,28.68,0.0349
521.25,225.47,28,0.0357
523.75,225.47,33.56,0.0298
526.25,225.47,30.68,0.0326
528.75,225.47,30.62,0.0327
531.25,225.47,24.93,0.0401
533.75,225.47,25.49,0.0392
536.25,225.47,24.09,0.0415
538.75,225.47,23.14,0.0432
541.25,225.47,18.67,0.0536
543.75,225.47,19.91,0.0502
546.25,225.47,22.05,0.0454
548.75,225.46,12.8,0.0781
551.25,225.46,20.13,0.0497
553.75,225.46,18.9,0.0529
556.25,225.46,25.38,0.0394
558.75,225.46,21.49,0.0465
561.25,225.46,26.2,0.0382
563.75,225.46,22.67,0.0441
566.25,225.46,24.94,0.0401
568.75,225.46,24.76,0.0404
571.25,225.46,31.16,0.0321
573.75,225.46,31.17,0.0321
576.25,225.46,26.21,0.0382
578.75,225.45,26.91,0.0372
581.25,225.45,22.7,0.044
583.75,225.45,23.42,0.0427
586.25,225.45,21.88,0.0457
588.75,225.45,22.73,0.044
591.25,225.45,18.61,0.0537
593.75,225.45,21.95,0.0455
596.25,225.45,21.81,0.0458
598.75,225.45,23.17,0.0432
601.25,225.46,22.28,0.0449
603.75,225.48,25.62,0.039
606.25,225.5,24.57,0.0407
608.75,225.53,26.33,0.038
611.25,225.55,23.28,0.043
613.75,225.57,25.45,0.0393
616.25,225.59,28.8,0.0347
618.75,225.62,28.85,0.0347
621.25,225.64,37.46,0.0267
623.75,225.66,36.85,0.0271
626.25,225.68,41.14,0.0243
628.75,225.7,37.82,0.0264
631.25,225.72,39.13,0.0256
633.75,225.74,40.04,0.025
636.25,225.76,35.69,0.028
638.75,225.78,34.16,0.0293
641.25,225.8,38.56,0.0259
643.75,225.82,37.89,0.0264
646.25,225.84,39.18,0.0255
648.75,225.86,40.36,0.0248
651.25,225.88,36.66,0.0273
653.75,225.9,32.79,0.0305
656.25,225.92,33,0.0303
658.75,225.94,26.34,0.038
661.25,225.96,25.36,0.0394
663.75,225.98,23.67,0.0422
666.25,226,24.38,0.041
668.75,226.01,24.65,0.0406
671.25,226.03,24.98,0.04
673.75,226.05,25.17,0.0397
676.25,226.06,27.01,0.037
678.75,226.08,27.89,0.0359
681.25,226.1,25.98,0.0385
683.75,226.11,26.2,0.0382
686.25,226.13,28.93,0.0346
688.75,226.14,30.52,0.0328
691.25,226.16,35.56,0.0281
693.75,226.17,39.45,0.0253
696.25,226.19,28.16,0.0355
698.75,226.2,33.61,0.0298
701.25,226.21,27.99,0.0357
703.75,226.21,27.42,0.0365
706.25,226.22,25.23,0.0396
708.75,226.22,25.13,0.0398
711.25,226.22,23.91,0.0418
713.75,226.22,25.25,0.0396
716.25,226.22,26.78,0.0373
718.75,226.22,28.33,0.0353
721.25,226.23,34.4,0.0291
723.75,226.23,33.69,0.0297
726.25,226.23,37.57,0.0266
728.75,226.23,37,0.027
731.25,226.23,47.63,0.021
733.75,226.23,39.59,0.0253
736.25,226.24,41.18,0.0243
738.75,226.24,40.1,0.0249
741.25,226.24,45.16,0.0221
743.75,226.24,41.98,0.0238
746.25,226.24,42.65,0.0234
748.75,226.24,42.12,0.0237
751.25,226.24,48.06,0.0208
753.75,226.24,42.7,0.0234
756.25,226.24,50.31,0.0199
758.75,226.24,53.04,0.0189
761.25,226.24,38.47,0.026
763.75,226.24,48.4,0.0207
766.25,226.25,33.58,0.0298
768.75,226.25,36.89,0.0271
771.25,226.25,29.77,0.0336
773.75,226.25,28.36,0.0353
776.25,226.25,11.04,0.0906
778.75,226.25,523.11,0.001912
8.74,224.57,51.83,0.0193
11.24,224.56,39.82,0.0251
13.74,224.56,43.89,0.0228
16.24,224.55,47.59,0.021
18.74,224.54,48.54,0.0206
21.24,224.54,48.61,0.0206
23.74,224.53,46.7,0.0214
26.24,224.52,46.42,0.0215
28.74,224.52,47.14,0.0212
31.24,224.51,51.26,0.0195
33.74,224.5,55.8,0.0179
36.24,224.49,55.21,0.0181
38.74,224.49,45.95,0.0218
41.24,224.48,42.32,0.0236
43.74,224.47,36.52,0.0274
46.24,224.47,34.18,0.0293
48.74,224.46,33.59,0.0298
51.24,224.45,32.79,0.0305
53.74,224.45,36.7,0.0273
56.24,224.44,37.03,0.027
58.74,224.43,37.95,0.0263
61.24,224.42,36.46,0.0274
63.74,224.42,20.42,0.049
66.24,224.41,21.13,0.0473
68.74,224.4,60.08,0.0166
71.24,224.39,56,0.0179
73.74,224.39,24.7,0.0405
76.24,224.38,24.76,0.0404
78.74,224.37,23.26,0.043
81.24,224.36,24.07,0.0415
83.74,224.36,33.91,0.0295
86.24,224.35,35.93,0.0278
88.74,224.34,40.91,0.0244
91.24,224.33,52.8,0.0189
93.74,224.33,51.89,0.0193
96.24,224.32,50.92,0.0196
98.74,224.31,50.33,0.0199
101.24,224.3,50.13,0.0199
103.74,224.3,49.08,0.0204
106.24,224.3,48.74,0.0205
108.74,224.3,48.28,0.0207
111.24,224.31,48.37,0.0207
113.74,224.31,47.92,0.0209
116.24,224.31,47.9,0.0209
118.74,224.32,49.46,0.0202
121.24,224.32,48.77,0.0205
123.74,224.32,48.85,0.0205
126.24,224.32,51.71,0.0193
128.74,224.33,53.59,0.0187
131.24,224.33,53.04,0.0189
133.74,224.33,53.04,0.0189
136.24,224.33,58.07,0.0172
138.74,224.33,63.97,0.0156
141.24,224.34,65.86,0.0152
143.74,224.34,76.45,0.0131
146.24,224.34,82.73,0.0121
148.74,224.34,82.84,0.0121
151.24,224.34,69.99,0.0143
153.74,224.34,66.57,0.015
156.24,224.34,64.57,0.0155
158.74,224.34,62.32,0.016
161.24,224.35,61.41,0.0163
163.74,224.35,57.18,0.0175
166.24,224.35,50.1,0.02
168.74,224.35,46.57,0.0215
171.24,224.35,47.13,0.0212
173.74,224.35,48.88,0.0205
176.24,224.35,53.22,0.0188
178.74,224.35,53.6,0.0187
181.24,224.35,52.41,0.0191
183.74,224.35,50.58,0.0198
186.24,224.35,50.53,0.0198
188.74,224.35,52.98,0.0189
191.24,224.35,54.35,0.0184
193.74,224.34,54.46,0.0184
196.24,224.34,53.21,0.0188
198.74,224.34,52.29,0.0191
201.24,224.34,50.35,0.0199
203.74,224.33,48.81,0.0205
206.24,224.32,43.56,0.023
208.74,224.32,44.17,0.0226
211.24,224.31,50.85,0.0197
213.74,224.31,109.46,0.009136
216.24,224.3,120.21,0.008319
218.74,224.3,27.4,0.0365
221.24,224.29,24.85,0.0402
223.74,224.28,71.67,0.014
226.24,224.28,90.2,0.0111
228.74,224.27,89.24,0.0112
231.24,224.27,69.79,0.0143
233.74,224.26,49.92,0.02
236.24,224.25,48.9,0.0205
238.74,224.25,194.04,0.005154
241.24,224.24,352.57,0.002836
243.74,224.24,346.64,0.002885
246.24,224.23,66.68,0.015
248.74,224.22,47.63,0.021
251.24,224.22,48.83,0.0205
253.74,224.21,49.91,0.02
256.24,224.2,49.98,0.02
258.74,224.2,53.89,0.0186
261.24,224.19,59.87,0.0167
263.74,224.19,55.9,0.0179
266.24,224.18,51.21,0.0195
268.74,224.17,46.04,0.0217
271.24,224.17,46.24,0.0216
273.74,224.16,46.03,0.0217
276.24,224.15,45.75,0.0219
278.74,224.15,48.47,0.0206
281.24,224.14,51.88,0.0193
283.74,224.13,52.31,0.0191
286.24,224.12,55.03,0.0182
288.74,224.12,56.78,0.0176
291.24,224.11,57.1,0.0175
293.74,224.1,57.07,0.0175
296.24,224.1,47.46,0.0211
298.74,224.09,47.31,0.0211
301.24,224.08,49.45,0.0202
303.74,224.07,49.56,0.0202
306.24,224.05,48.18,0.0208
308.74,224.04,46.87,0.0213
311.24,224.03,45.72,0.0219
313.74,224.02,45.74,0.0219
316.24,224.01,45.92,0.0218
318.74,223.99,48.93,0.0204
321.24,223.98,49.78,0.0201
323.74,223.97,50.22,0.0199
326.24,223.95,50.56,0.0198
328.74,223.94,51.22,0.0195
331.24,223.93,51.72,0.0193
333.74,223.91,51.91,0.0193
336.24,223.9,52.14,0.0192
338.74,223.89,52.19,0.0192
341.24,223.87,52.08,0.0192
343.74,223.86,52.65,0.019
346.24,223.84,54.41,0.0184
348.74,223.83,55.09,0.0182
351.24,223.81,55.24,0.0181
353.74,223.8,55.6,0.018
356.24,223.78,57,0.0175
358.74,223.77,57.26,0.0175
361.24,223.75,55.94,0.0179
363.74,223.74,52.45,0.0191
366.24,223.72,37.91,0.0264
368.74,223.71,33.56,0.0298
371.24,223.69,32.56,0.0307
373.74,223.67,33.9,0.0295
376.24,223.66,37.76,0.0265
378.74,223.64,15.07,0.0664
381.24,223.63,15.07,0.0664
383.74,223.61,32.85,0.0304
386.24,223.59,24.31,0.0411
388.74,223.58,24.31,0.0411
391.24,223.56,25.07,0.0399
393.74,223.54,26.27,0.0381
396.24,223.52,27.07,0.0369
398.74,223.51,28.54,0.035
401.24,223.49,33.65,0.0297
403.74,223.49,39.42,0.0254
406.24,223.48,39.61,0.0252
408.74,223.47,39.47,0.0253
411.24,223.47,39.27,0.0255
413.74,223.46,39.36,0.0254
416.24,223.46,41.14,0.0243
418.74,223.45,45.19,0.0221
421.24,223.45,45.15,0.0222
423.74,223.44,44.56,0.0224
426.24,223.43,44.06,0.0227
428.74,223.43,41.49,0.0241
431.24,223.42,33.37,0.03
433.74,223.42,26.26,0.0381
436.24,223.41,23.73,0.0421
438.74,223.4,28.23,0.0354
441.24,223.4,129.47,0.007724
443.74,223.39,132.61,0.007541
446.24,223.39,112.19,0.008913
448.74,223.38,17.09,0.0585
451.24,223.38,18.66,0.0536
453.74,223.37,29.13,0.0343
456.24,223.36,30.64,0.0326
458.74,223.36,32.02,0.0312
461.24,223.35,39.18,0.0255
463.74,223.35,40.43,0.0247
466.24,223.34,42.96,0.0233
468.74,223.34,47.57,0.021
471.24,223.33,49.62,0.0202
473.74,223.32,49.38,0.0203
476.24,223.32,48.29,0.0207
478.74,223.31,44.88,0.0223
481.25,223.31,39.38,0.0254
483.74,223.3,38.92,0.0257
486.24,223.3,38.51,0.026
488.74,223.29,38.06,0.0263
491.24,223.28,37.69,0.0265
493.75,223.28,37.33,0.0268
496.25,223.27,37.22,0.0269
498.75,223.27,37.24,0.0269
501.25,223.26,37.27,0.0268
503.75,223.26,37.28,0.0268
506.25,223.25,36.75,0.0272
508.75,223.25,36.87,0.0271
511.25,223.25,37.03,0.027
513.75,223.25,37.92,0.0264
516.25,223.25,37.88,0.0264
518.75,223.25,37.68,0.0265
521.25,223.24,36.32,0.0275
523.75,223.24,36.23,0.0276
526.25,223.24,36.08,0.0277
528.74,223.24,40.56,0.0247
531.24,223.24,47.29,0.0211
533.74,223.23,65.78,0.0152
536.24,223.23,97.12,0.0103
538.74,223.23,32.1,0.0312
541.24,223.23,31.66,0.0316
543.74,223.23,107.76,0.00928
546.24,223.23,106.89,0.009355
548.74,223.22,46.58,0.0215
551.24,223.22,39.09,0.0256
553.74,223.22,32.23,0.031
556.24,223.22,32.25,0.031
558.74,223.22,36.37,0.0275
561.24,223.22,36.7,0.0272
563.74,223.21,36.23,0.0276
566.24,223.21,35.27,0.0284
568.74,223.21,34.16,0.0293
571.24,223.21,33.68,0.0297
573.74,223.21,34.2,0.0292
576.24,223.2,34.75,0.0288
578.74,223.2,36.78,0.0272
581.24,223.2,39.13,0.0256
583.74,223.2,40.09,0.0249
586.24,223.2,40.25,0.0248
588.74,223.2,40.43,0.0247
591.24,223.19,40.31,0.0248
593.74,223.19,40.19,0.0249
596.24,223.19,39.59,0.0253
598.74,223.19,39.51,0.0253
601.24,223.19,45.48,0.022
603.74,223.21,53.03,0.0189
606.24,223.22,53.35,0.0187
608.74,223.24,53.8,0.0186
611.24,223.25,54,0.0185
613.74,223.26,56.37,0.0177
616.24,223.27,56.78,0.0176
618.74,223.29,56.41,0.0177
621.24,223.3,54.51,0.0183
623.74,223.31,51.96,0.0192
626.24,223.32,41.05,0.0244
628.74,223.33,37.94,0.0264
631.24,223.35,39.53,0.0253
633.74,223.36,42.44,0.0236
636.24,223.37,42.43,0.0236
638.74,223.38,39.63,0.0252
641.24,223.39,38.46,0.026
643.74,223.4,38.14,0.0262
646.24,223.41,38.36,0.0261
648.74,223.42,45.25,0.0221
651.24,223.43,51.46,0.0194
653.74,223.44,51.84,0.0193
656.24,223.44,51.71,0.0193
658.74,223.45,53.28,0.0188
661.24,223.46,56.68,0.0176
663.74,223.47,57.31,0.0175
666.24,223.48,54.76,0.0183
668.74,223.48,47.42,0.0211
671.24,223.49,45.59,0.0219
673.74,223.5,44.56,0.0224
676.24,223.5,44.64,0.0224
678.74,223.51,45.45,0.022
681.24,223.51,45.38,0.022
683.74,223.52,45.17,0.0221
686.24,223.52,42.06,0.0238
688.74,223.53,40.78,0.0245
691.24,223.53,40.91,0.0244
693.74,223.53,40.34,0.0248
696.24,223.54,39.62,0.0252
698.74,223.54,41.63,0.024
701.24,223.54,63.45,0.0158
703.74,223.54,67.52,0.0148
706.24,223.54,57.38,0.0174
708.74,223.54,47.07,0.0212
711.24,223.53,47.95,0.0209
713.74,223.53,48.14,0.0208
716.24,223.53,48.19,0.0208
718.74,223.53,48.28,0.0207
721.24,223.53,53.29,0.0188
723.74,223.52,53.49,0.0187
726.24,223.52,53.7,0.0186
728.74,223.52,51.61,0.0194
731.24,223.52,51.2,0.0195
733.74,223.52,50.06,0.02
736.24,223.51,50.04,0.02
738.74,223.51,50.12,0.02
741.24,223.51,50.76,0.0197
743.74,223.51,50.92,0.0196
746.24,223.5,51.24,0.0195
748.74,223.5,51.49,0.0194
751.24,223.5,51.21,0.0195
753.74,223.49,50.44,0.0198
756.24,223.49,50.55,0.0198
758.74,223.49,51.03,0.0196
761.24,223.49,42.77,0.0234
763.74,223.48,42.76,0.0234
766.24,223.48,38.06,0.0263
768.74,223.48,52.95,0.0189
771.24,223.47,131.12,0.007627
773.74,223.47,53.75,0.0186
776.24,223.47,7.28,0.1374
11.24,222.02,79.37,0.0126
13.74,222.01,70.56,0.0142
16.24,222,70.86,0.0141
18.74,222,70.51,0.0142
21.24,221.99,65.26,0.0153
23.74,221.99,58.94,0.017
26.24,221.98,58.47,0.0171
28.74,221.98,58.77,0.017
31.24,221.97,62,0.0161
33.74,221.97,74.75,0.0134
36.24,221.96,78.84,0.0127
38.74,221.96,78.78,0.0127
41.24,221.95,77.77,0.0129
43.74,221.95,82.41,0.0121
46.24,221.94,121.03,0.008262
48.74,221.94,179.99,0.005556
51.24,221.93,222.03,0.004504
53.74,221.92,228.79,0.004371
56.24,221.92,216.18,0.004626
58.74,221.91,64.54,0.0155
61.24,221.91,23.27,0.043
63.74,221.9,23,0.0435
66.24,221.9,47.05,0.0213
68.74,221.89,130.86,0.007642
71.24,221.89,126.44,0.007909
73.74,221.88,102.82,0.009726
76.24,221.87,54.59,0.0183
78.74,221.87,49.82,0.0201
81.24,221.86,50.65,0.0197
83.74,221.86,53.92,0.0185
86.24,221.85,58.95,0.017
88.74,221.84,61.62,0.0162
91.24,221.84,63.42,0.0158
93.74,221.83,63.88,0.0157
96.24,221.83,63.74,0.0157
98.74,221.82,63.55,0.0157
101.24,221.81,63.49,0.0157
103.74,221.81,64,0.0156
106.24,221.81,66.62,0.015
108.74,221.81,69.61,0.0144
111.24,221.81,70.59,0.0142
113.74,221.81,70.83,0.0141
116.24,221.81,70.85,0.0141
118.74,221.81,70.63,0.0142
121.24,221.81,69.25,0.0144
123.74,221.81,67.47,0.0148
126.24,221.81,66.44,0.0151
128.74,221.81,65.79,0.0152
131.24,221.81,63.99,0.0156
133.74,221.81,63.05,0.0159
136.24,221.8,62.81,0.0159
138.74,221.8,62.21,0.0161
141.24,221.8,61.88,0.0162
143.74,221.8,62.7,0.0159
146.24,221.8,65.16,0.0153
148.74,221.8,66.22,0.0151
151.24,221.8,66.61,0.015
153.74,221.79,66.51,0.015
156.24,221.79,66.31,0.0151
158.74,221.79,66.4,0.0151
161.24,221.79,66.8,0.015
163.74,221.79,66.93,0.0149
166.24,221.78,66.65,0.015
168.74,221.78,66.59,0.015
171.24,221.78,66.89,0.0149
173.74,221.78,71.43,0.014
176.24,221.78,72.42,0.0138
178.74,221.77,72.53,0.0138
181.24,221.77,70.09,0.0143
183.74,221.77,63.05,0.0159
186.24,221.76,61.17,0.0163
188.74,221.76,61.2,0.0163
191.24,221.76,61.4,0.0163
193.74,221.76,61.67,0.0162
196.24,221.75,61.83,0.0162
198.74,221.75,62.73,0.0159
201.24,221.75,65.18,0.0153
203.74,221.74,69.4,0.0144
206.24,221.74,90.64,0.011
208.74,221.73,126.91,0.00788
211.24,221.73,149.6,0.006684
213.74,221.72,148.76,0.006722
216.24,221.72,84.48,0.0118
218.74,221.71,22.8,0.0439
221.24,221.71,22.48,0.0445
223.74,221.71,47.24,0.0212
226.24,221.7,112.45,0.008893
228.74,221.7,130.27,0.007676
231.24,221.69,131.03,0.007632
233.74,221.69,131.61,0.007598
236.24,221.68,150.03,0.006665
238.74,221.68,196.49,0.005089
241.24,221.67,207.01,0.004831
243.74,221.67,181.08,0.005522
246.24,221.66,79.53,0.0126
248.74,221.66,49.53,0.0202
251.24,221.65,49.47,0.0202
253.74,221.65,57.06,0.0175
256.24,221.64,66.51,0.015
258.74,221.64,75.24,0.0133
261.24,221.63,76.18,0.0131
263.74,221.63,75.76,0.0132
266.24,221.62,71.96,0.0139
268.74,221.62,65.53,0.0153
271.24,221.61,64.67,0.0155
273.74,221.61,64.65,0.0155
276.24,221.6,64.79,0.0154
278.74,221.6,67.71,0.0148
281.24,221.59,70.91,0.0141
283.74,221.59,71.72,0.0139
286.24,221.58,72.95,0.0137
288.74,221.58,73.77,0.0136
291.24,221.57,74.43,0.0134
293.74,221.57,74.96,0.0133
296.24,221.56,75.68,0.0132
298.74,221.56,76.96,0.013
301.24,221.55,78.89,0.0127
303.74,221.54,79.13,0.0126
306.24,221.53,78.07,0.0128
308.74,221.53,74.96,0.0133
311.24,221.52,67.54,0.0148
313.74,221.51,64.41,0.0155
316.24,221.5,61.9,0.0162
318.74,221.49,62.14,0.0161
321.24,221.48,62.59,0.016
323.74,221.48,63.48,0.0158
326.24,221.47,64.6,0.0155
328.74,221.46,67.01,0.0149
331.24,221.45,69.49,0.0144
333.74,221.44,70.19,0.0142
336.24,221.43,70.6,0.0142
338.74,221.42,70.62,0.0142
341.24,221.41,65.14,0.0154
343.74,221.4,58.15,0.0172
346.24,221.39,54.93,0.0182
348.74,221.38,54.04,0.0185
351.24,221.37,51.82,0.0193
353.74,221.36,50.94,0.0196
356.24,221.35,50.15,0.0199
358.74,221.34,49.63,0.0202
361.24,221.33,49.12,0.0204
363.74,221.32,48.21,0.0207
366.24,221.31,46.77,0.0214
368.74,221.29,55.41,0.018
371.24,221.28,70.46,0.0142
373.74,221.27,102.56,0.00975
376.24,221.26,60.07,0.0166
378.74,221.25,17.15,0.0583
381.24,221.24,17.16,0.0583
383.74,221.22,203.42,0.004916
386.24,221.21,261.83,0.003819
388.74,221.2,217.42,0.004599
391.24,221.19,189.11,0.005288
393.74,221.18,69,0.0145
396.24,221.16,60.87,0.0164
398.74,221.15,61.48,0.0163
401.24,221.14,62.49,0.016
403.74,221.13,67.11,0.0149
406.24,221.13,66.9,0.0149
408.74,221.12,66.01,0.0151
411.24,221.12,65.53,0.0153
413.74,221.11,65.53,0.0153
416.24,221.11,74.72,0.0134
418.74,221.1,89.65,0.0112
421.24,221.1,92.91,0.0108
423.74,221.09,92.97,0.0108
426.24,221.09,91.17,0.011
428.74,221.08,70.44,0.0142
431.24,221.08,59.61,0.0168
433.74,221.07,56.51,0.0177
436.24,221.07,60.31,0.0166
438.74,221.06,196.28,0.005095
441.24,221.06,350.35,0.002854
443.74,221.05,350.88,0.00285
446.24,221.05,282,0.003546
448.74,221.04,54.19,0.0185
451.24,221.04,53.87,0.0186
453.74,221.03,73.07,0.0137
456.24,221.02,87.65,0.0114
458.74,221.02,85.03,0.0118
461.24,221.01,83.62,0.012
463.74,221.01,73.27,0.0136
466.24,221,72.23,0.0138
468.74,221,72.16,0.0139
471.24,220.99,72.85,0.0137
473.74,220.99,72.89,0.0137
476.24,220.98,72.93,0.0137
478.74,220.98,73.04,0.0137
481.24,220.97,73.42,0.0136
483.74,220.97,74.24,0.0135
486.24,220.96,74.58,0.0134
488.74,220.96,74.53,0.0134
491.24,220.95,72.93,0.0137
493.74,220.95,71.24,0.014
496.24,220.94,68.45,0.0146
498.74,220.94,67.91,0.0147
501.24,220.93,67.89,0.0147
503.74,220.93,67.71,0.0148
506.24,220.93,66.57,0.015
508.74,220.92,65.99,0.0152
511.24,220.92,65.75,0.0152
513.74,220.92,65.55,0.0153
516.24,220.92,63.78,0.0157
518.74,220.91,55.95,0.0179
521.24,220.91,47.41,0.0211
523.74,220.91,47.12,0.0212
526.24,220.91,47.48,0.0211
528.74,220.9,79.53,0.0126
531.24,220.9,104.55,0.009565
533.74,220.9,108.01,0.009258
536.24,220.9,97.07,0.0103
538.74,220.89,37.1,0.027
541.24,220.89,37.9,0.0264
543.74,220.89,164.81,0.006068
546.24,220.89,223.08,0.004483
548.74,220.88,221.89,0.004507
551.24,220.88,152.24,0.006569
553.74,220.88,72.11,0.0139
556.24,220.88,69.05,0.0145
558.74,220.87,69.98,0.0143
