X,Elevation,Resistivity,Conductivity
296.26,218.08,41.09,0.0243
298.76,218.08,41.66,0.024
301.26,218.08,41.72,0.024
303.76,218.08,41.92,0.0239
306.26,218.08,41.97,0.0238
308.76,218.09,42.03,0.0238
311.26,218.09,41.35,0.0242
313.76,218.09,39.21,0.0255
316.26,218.1,39.13,0.0256
318.76,218.1,39.28,0.0255
321.26,218.1,39.8,0.0251
323.76,218.11,41.73,0.024
326.26,218.11,42.7,0.0234
328.76,218.11,42.73,0.0234
331.26,218.12,42.41,0.0236
333.76,218.12,39.39,0.0254
336.26,218.12,37.71,0.0265
338.76,218.13,36.87,0.0271
341.26,218.13,36.6,0.0273
343.76,218.13,36.54,0.0274
346.26,218.14,37.35,0.0268
348.76,218.14,38.83,0.0258
351.26,218.14,38.78,0.0258
353.76,218.15,38.26,0.0261
356.26,218.15,38.03,0.0263
358.76,218.15,37.87,0.0264
361.26,218.16,37.38,0.0268
363.76,218.16,36.62,0.0273
366.26,218.16,36.37,0.0275
368.76,218.17,36.04,0.0277
371.26,218.17,34.65,0.0289
373.76,218.17,29.09,0.0344
376.26,218.18,28,0.0357
378.76,218.18,26.28,0.0381
381.26,218.18,25.36,0.0394
383.76,218.19,25.06,0.0399
386.26,218.19,24.59,0.0407
388.76,218.19,26.71,0.0374
391.26,218.2,36.93,0.0271
393.76,218.2,23.31,0.0429
396.26,218.2,23.15,0.0432
398.76,218.21,25.24,0.0396
401.26,218.21,25.29,0.0395
403.76,218.21,26.48,0.0378
406.26,218.22,26.49,0.0377
408.76,218.22,26.2,0.0382
411.26,218.23,26.24,0.0381
413.76,218.23,28,0.0357
416.26,218.24,28.72,0.0348
418.76,218.24,29.11,0.0343
421.26,218.25,29.22,0.0342
423.76,218.25,29.26,0.0342
426.26,218.26,29.56,0.0338
428.76,218.26,30.17,0.0331
431.26,218.27,30.27,0.033
433.76,218.28,31.98,0.0313
436.26,218.28,34.01,0.0294
438.76,218.29,39.36,0.0254
441.26,218.29,48.97,0.0204
443.76,218.3,52.88,0.0189
446.26,218.3,53.3,0.0188
448.76,218.31,53.59,0.0187
451.26,218.31,53.6,0.0187
453.76,218.32,37.93,0.0264
456.26,218.32,33.39,0.0299
458.76,218.33,32.15,0.0311
461.26,218.33,30.73,0.0325
463.76,218.34,27.76,0.036
466.26,218.35,25.59,0.0391
